symbol,asset_class,report_week_ts,release_ts,entry_week_open_ts,entry_ts,exit_ts,direction,at_extreme,cot_index,net_change,net_change_sigma,limit_px,week_open_px,gap_pct,filled_at_open,entry_px,stop_px,exit_px,exit_reason,ret_pct,r_multiple,year,bars_held
6E,FX,1541376000,1541808000,1541977200,1542193200,1542582000,-1,False,40.68,-14181,1.074,1.1367,1.13495,-0.154,False,1.1366,1.147966,1.1443,TIME,-0.6774590885095936,-0.6774590885095936,2018,15
6E,FX,1542585600,1543017600,1543186800,1543186800,1543791600,-1,False,40.56,-10210,0.772,1.13525,1.1355,0.022,True,1.1354,1.146754,1.13475,TIME,0.05724854676766245,0.05724854676766245,2018,30
ES,Index,1543795200,1544227200,1544396400,1544439600,1544526000,-1,False,65.01,-111281,2.268,2636.75,2625.0,-0.4456,False,2636.5,2662.8650000000002,2663.1150000000002,STOP,-1.0094822681585525,-1.0094822681585525,2018,7
ES,Index,1544400000,1544832000,1545001200,1545001200,1545044400,1,False,78.48,70103,1.459,2597.0,2594.0,-0.1155,True,2594.25,2568.3075,2568.0575,STOP,-1.0096366965404302,-1.0096366965404302,2018,4
ES,Index,1545609600,1546041600,1546210800,1546210800,1546383600,-1,False,77.72,-40048,0.825,2488.0,2495.5,0.3014,True,2495.25,2520.2025,2508.25,TIME,-0.5209898807734696,-0.5209898807734696,2018,6
6A,FX,1546819200,1547251200,1547420400,1547420400,1548025200,-1,False,23.6,-11484,1.535,0.7224,0.7218,-0.0831,False,0.7223,0.729523,0.717,TIME,0.7337671327703285,0.7337671327703285,2019,30
6E,FX,1548028800,1548460800,1548630000,1548630000,1549234800,-1,False,33.37,-8345,0.756,1.1456,1.1455,-0.0087,False,1.1455,1.156955,1.14965,TIME,-0.36228721082497584,-0.36228721082497584,2019,30
ES,Index,1548028800,1548460800,1548630000,1548860400,1548946800,-1,False,44.14,-68783,1.465,2665.5,2660.0,-0.2063,False,2665.25,2691.9025,2692.1525,STOP,-1.0093799831160357,-1.0093799831160357,2019,7
ES,Index,1549238400,1549670400,1549839600,1549839600,1550444400,1,True,18.6,-92960,2.039,2708.0,2710.75,0.1016,False,2708.25,2681.1675,2776.75,TIME,2.529308594110588,2.529308594110588,2019,30
6E,FX,1549843200,1550275200,1550444400,1550444400,1551049200,-1,False,25.44,-11936,1.089,1.13225,1.13185,-0.0353,False,1.13215,1.1434715,1.1356,TIME,-0.3047299386123705,-0.3047299386123705,2019,29
6E,FX,1550448000,1550880000,1551049200,1551049200,1551654000,-1,False,21.62,-11034,1.003,1.13515,1.1355,0.0308,True,1.1354,1.146754,1.1389,TIME,-0.30826140567201504,-0.30826140567201504,2019,30
ES,Index,1551052800,1551484800,1551654000,1551711600,1551711600,1,False,24.27,44329,1.03,2807.0,2814.0,0.2494,False,2807.25,2779.1775,2778.9275,STOP,-1.0089055125122528,-1.0089055125122528,2019,1
ES,Index,1552262400,1552694400,1552860000,1552874400,1553004000,-1,True,18.38,36489,0.846,2830.0,2827.0,-0.106,False,2829.75,2858.0475,2858.2975,STOP,-1.0088347027122584,-1.0088347027122582,2019,10
6A,FX,1552867200,1553299200,1553464800,1553464800,1554069600,1,True,14.21,-8203,1.191,0.7092,0.7092,0.0,True,0.7093,0.702207,0.7118,TIME,0.3524601720005564,0.3524601720005564,2019,30
6E,FX,1554076800,1554508800,1554674400,1554674400,1555279200,1,True,13.22,-18906,1.794,1.1283,1.12825,-0.0044,True,1.12835,1.1170665,1.13625,TIME,0.7001373687242449,0.7001373687242449,2019,30
6A,FX,1555286400,1555718400,1555884000,1555884000,1556488800,-1,True,17.55,7536,1.115,0.7154,0.7156,0.028,True,0.7155,0.722655,0.7049,TIME,1.481481481481489,1.481481481481489,2019,25
6A,FX,1556496000,1556928000,1557093600,1557093600,1557698400,1,True,9.49,-8556,1.265,0.7032,0.6994,-0.5404,True,0.6995,0.692505,0.6997,TIME,0.028591851322369972,0.028591851322369972,2019,30
ES,Index,1556496000,1556928000,1557093600,1557093600,1557093600,1,False,47.14,58868,1.465,2949.25,2917.75,-1.0681,True,2918.0,2888.82,2888.57,STOP,-1.0085675119945112,-1.0085675119945112,2019,1
ES,Index,1557100800,1557532800,1557698400,1557698400,1557741600,1,False,55.33,34839,0.882,2887.25,2858.5,-0.9958,True,2858.75,2830.1625,2829.9125,STOP,-1.0087450808920013,-1.0087450808920013,2019,4
6E,FX,1557705600,1558137600,1558303200,1558303200,1558908000,-1,True,14.57,10804,1.059,1.11855,1.1185,-0.0045,False,1.11845,1.1296344999999999,1.1229,TIME,-0.3978720550762274,-0.3978720550762274,2019,30
6A,FX,1557705600,1558137600,1558303200,1558418400,1558908000,1,True,6.14,-6997,1.054,0.6874,0.6903,0.4219,False,0.6875,0.680625,0.6933,TIME,0.8436363636363676,0.8436363636363675,2019,22
6E,FX,1559520000,1559952000,1560117600,1560261600,1560722400,-1,True,17.25,12140,1.178,1.1342,1.1335,-0.0617,False,1.1341,1.1454410000000002,1.1296,TIME,0.39679040648974256,0.39679040648974256,2019,20
ES,Index,1560124800,1560556800,1560722400,1560722400,1560852000,-1,False,45.64,-34996,0.919,2891.75,2890.75,-0.0346,False,2891.5,2920.415,2920.665,STOP,-1.0086460314715533,-1.0086460314715533,2019,10
6E,FX,1560729600,1561161600,1561327200,1561327200,1561932000,1,False,29.44,34462,3.736,1.14465,1.14495,0.0262,False,1.14475,1.1333024999999999,1.1434,TIME,-0.11792967896920396,-0.11792967896920396,2019,30
6A,FX,1561939200,1562371200,1562536800,1562536800,1563141600,-1,True,9.67,7585,1.389,0.6995,0.7,0.0715,True,0.6999,0.7068989999999999,0.7035,TIME,-0.5143591941706026,-0.5143591941706026,2019,30
6E,FX,1561939200,1562371200,1562536800,1562536800,1563141600,1,False,36.58,24562,2.479,1.129,1.12915,0.0133,False,1.1291,1.117809,1.13275,TIME,0.3232663183066098,0.3232663183066098,2019,30
ES,Index,1561939200,1562371200,1562536800,1562536800,1563141600,-1,False,45.22,-33410,0.871,2991.75,2990.75,-0.0334,False,2991.5,3021.415,3015.5,TIME,-0.8022731071368878,-0.8022731071368877,2019,30
6A,FX,1562544000,1562976000,1563141600,1563141600,1563746400,-1,True,12.81,4728,0.859,0.7034,0.7034,0.0,True,0.7033,0.710333,0.7061,TIME,-0.39812313379779807,-0.39812313379779807,2019,30
ES,Index,1562544000,1562976000,1563141600,1563141600,1563746400,-1,False,36.78,-35882,0.929,3014.25,3015.25,0.0332,True,3015.0,3045.15,2974.75,TIME,1.3349917081260365,1.3349917081260363,2019,30
6A,FX,1563753600,1564185600,1564351200,1564351200,1564956000,-1,True,16.82,4596,0.835,0.6919,0.692,0.0145,True,0.6919,0.698819,0.6804,TIME,1.6620898973840088,1.6620898973840086,2019,30
6E,FX,1563753600,1564185600,1564351200,1564351200,1564956000,-1,False,34.06,-7653,0.783,1.11735,1.1171,-0.0224,False,1.11725,1.1284225,1.11435,TIME,0.2595658984112888,0.2595658984112888,2019,30
6A,FX,1564358400,1564790400,1564956000,1564956000,1565143200,1,True,13.19,-5462,0.994,0.6809,0.6803,-0.0881,True,0.6804,0.673596,0.673496,STOP,-1.0146972369194622,-1.0146972369194622,2019,14
6E,FX,1564358400,1564790400,1564956000,1564956000,1565042400,-1,False,28.87,-14979,1.509,1.11435,1.11425,-0.009,False,1.11425,1.1253925,1.1254925,STOP,-1.0089746466232932,-1.0089746466232932,2019,7
6E,FX,1564963200,1565395200,1565560800,1565560800,1565877600,1,False,32.33,9973,1.004,1.1231,1.123,-0.0089,True,1.1231,1.111869,1.111769,STOP,-1.0089039266316429,-1.0089039266316429,2019,23
6A,FX,1565568000,1566000000,1566165600,1566165600,1566770400,1,True,6.89,-7401,1.33,0.6785,0.6788,0.0442,False,0.6786,0.671814,0.6741,TIME,-0.6631299734747934,-0.6631299734747934,2019,30
ES,Index,1565568000,1566000000,1566165600,1566165600,1566208800,-1,False,34.47,-81522,2.014,2891.5,2893.0,0.0519,True,2892.75,2921.6775000000002,2921.9275000000002,STOP,-1.0086422953936647,-1.0086422953936647,2019,4
6E,FX,1566172800,1566604800,1566770400,1566770400,1567144800,1,False,34.41,8672,0.877,1.116,1.1166,0.0538,False,1.1161,1.1049390000000001,1.1048390000000001,STOP,-1.0089597706298687,-1.0089597706298687,2019,27
ES,Index,1566172800,1566604800,1566770400,1566770400,1567375200,1,False,46.03,49203,1.217,2851.5,2831.0,-0.7189,True,2831.25,2802.9375,2900.75,TIME,2.4547461368653423,2.4547461368653423,2019,30
6E,FX,1567382400,1567814400,1567980000,1567980000,1568340000,-1,False,30.55,-10332,1.063,1.1034,1.10325,-0.0136,False,1.1033,1.114333,1.114433,STOP,-1.0090637179371034,-1.0090637179371034,2019,26
ES,Index,1567382400,1567814400,1567980000,1567980000,1568239200,-1,False,35.63,-56182,1.371,2983.0,2980.25,-0.0922,False,2982.75,3012.5775,3012.8275,STOP,-1.008381527114236,-1.008381527114236,2019,19
6A,FX,1567987200,1568419200,1568584800,1568584800,1569189600,-1,True,13.47,6304,1.128,0.6896,0.6884,-0.174,False,0.6895,0.696395,0.6785,TIME,1.5953589557650485,1.5953589557650485,2019,30
6A,FX,1568592000,1569024000,1569189600,1569189600,1569794400,1,False,22.06,12932,2.683,0.6784,0.6784,0.0,True,0.6785,0.671715,0.6778,TIME,-0.10316875460575298,-0.10316875460575298,2019,30
6E,FX,1568592000,1569024000,1569189600,1569189600,1569794400,-1,False,23.83,-18717,1.883,1.10865,1.1085,-0.0135,False,1.10855,1.1196355,1.10005,TIME,0.766767398854355,0.766767398854355,2019,30
6A,FX,1569196800,1569628800,1569794400,1569794400,1569909600,1,True,17.36,-7073,1.445,0.678,0.6779,-0.0147,True,0.6779999999999999,0.6712199999999999,0.6711199999999999,STOP,-1.0147492625368728,-1.0147492625368728,2019,9
6E,FX,1569196800,1569628800,1569794400,1569794400,1570399200,1,False,26.54,7837,0.783,1.1002,1.09995,-0.0227,True,1.10005,1.0890495,1.10295,TIME,0.26362438070997907,0.26362438070997907,2019,30
6A,FX,1569801600,1570233600,1570399200,1570399200,1571004000,1,True,13.94,-5147,1.038,0.6785,0.6778,-0.1032,True,0.6779,0.671121,0.681,TIME,0.45729458622217184,0.45729458622217184,2019,30
6A,FX,1570406400,1570838400,1571004000,1571004000,1571608800,-1,True,17.5,5358,1.072,0.6805,0.6811,0.0882,True,0.681,0.68781,0.6862,TIME,-0.7635829662261353,-0.7635829662261353,2019,30
6E,FX,1570406400,1570838400,1571004000,1571004000,1571392800,-1,False,21.45,-9435,0.949,1.10855,1.10855,0.0,True,1.10845,1.1195344999999999,1.1196344999999999,STOP,-1.0090216067481557,-1.0090216067481557,2019,28
ES,Index,1570406400,1570838400,1571004000,1571004000,1571608800,1,False,45.45,44725,1.115,2970.25,2968.0,-0.0758,True,2968.25,2938.5675,2984.5,TIME,0.5474606249473596,0.5474606249473595,2019,30
ES,Index,1571011200,1571443200,1571608800,1571608800,1572012000,-1,False,37.4,-34256,0.852,2989.25,2984.75,-0.1505,False,2989.0,3018.89,3019.14,STOP,-1.008364001338236,-1.0083640013382358,2019,29
6E,FX,1571616000,1572048000,1572213600,1572213600,1572822000,1,False,29.89,25816,2.465,1.11175,1.1117,-0.0045,True,1.1118,1.100682,1.1195,TIME,0.6925706062241448,0.6925706062241447,2019,30
6A,FX,1572825600,1573257600,1573426800,1573426800,1573714800,1,False,30.89,13493,2.535,0.6866,0.6864,-0.0291,True,0.6865,0.679635,0.679535,STOP,-1.0145666423889292,-1.0145666423889292,2019,21
ES,Index,1572825600,1573257600,1573426800,1573426800,1574031600,-1,False,32.7,-33660,0.856,3092.0,3090.5,-0.0485,False,3091.75,3122.6675,3119.25,TIME,-0.8894638958518638,-0.8894638958518637,2019,30
6A,FX,1573430400,1573862400,1574031600,1574089200,1574636400,-1,False,21.58,-14015,2.486,0.6827,0.682,-0.1025,False,0.6826,0.689426,0.6793,TIME,0.48344564898915465,0.48344564898915465,2019,26
6A,FX,1574035200,1574467200,1574636400,1574665200,1575241200,1,True,17.31,-6431,1.125,0.6789,0.6792,0.0442,False,0.6789999999999999,0.67221,0.6767,TIME,-0.3387334315169321,-0.3387334315169321,2019,26
6A,FX,1575244800,1575676800,1575846000,1575846000,1576450800,1,False,24.49,8922,1.541,0.6844,0.6838,-0.0877,True,0.6839,0.6770609999999999,0.6886,TIME,0.6872349758736713,0.6872349758736713,2019,30
6E,FX,1575244800,1575676800,1575846000,1575846000,1576450800,1,True,14.39,-7633,0.752,1.10675,1.1063,-0.0407,True,1.1064,1.095336,1.1196,TIME,1.193058568329707,1.193058568329707,2019,30
6A,FX,1576454400,1576886400,1577055600,1577055600,1577314800,1,True,17.75,-9770,1.707,0.6916,0.691,-0.0868,True,0.6910999999999999,0.6841889999999999,0.6932,TIME,0.303863406164101,0.303863406164101,2019,11
ES,Index,1577059200,1577491200,1577660400,1577703600,1577919600,1,False,37.86,40592,1.17,3236.5,3238.25,0.0541,False,3236.75,3204.3825,3236.75,TIME,0.0,0.0,2019,9
6A,FX,1577664000,1578096000,1578265200,1578265200,1578394800,1,False,23.22,7825,1.358,0.6958,0.6949,-0.1293,True,0.695,0.6880499999999999,0.68795,STOP,-1.0143884892086332,-1.0143884892086332,2020,10
ES,Index,1577664000,1578096000,1578265200,1578265200,1578438000,1,False,45.84,33276,0.949,3235.5,3220.25,-0.4713,True,3220.5,3188.295,3188.045,STOP,-1.0077627697562468,-1.0077627697562468,2020,13
6A,FX,1578268800,1578700800,1578870000,1578870000,1579474800,1,False,30.59,11090,1.93,0.6909,0.6909,0.0,True,0.691,0.68409,0.6884,TIME,-0.3762662807525233,-0.3762662807525233,2020,30
6E,FX,1578268800,1578700800,1578870000,1578870000,1579474800,-1,True,17.25,12681,1.252,1.1167,1.11615,-0.0493,False,1.1166,1.127766,1.113,TIME,0.3224073078989833,0.3224073078989833,2020,30
6E,FX,1578873600,1579305600,1579474800,1579474800,1580079600,1,False,22.49,13482,1.316,1.1129,1.1129,0.0,True,1.113,1.10187,1.10615,TIME,-0.6154537286612779,-0.6154537286612778,2020,29
6A,FX,1578873600,1579305600,1579474800,1579503600,1580079600,1,False,35.04,6700,1.152,0.6881,0.6885,0.0581,False,0.6882,0.681318,0.6822,TIME,-0.8718395815170017,-0.8718395815170017,2020,27
ES,Index,1579478400,1579910400,1580079600,1580295600,1580684400,-1,False,32.47,-28427,0.876,3291.0,3269.75,-0.6457,False,3290.75,3323.6575000000003,3223.0,TIME,2.0588011851401657,2.0588011851401657,2020,15
6A,FX,1580083200,1580515200,1580684400,1580684400,1580886000,-1,False,30.41,-8219,1.391,0.669,0.6689,-0.0149,False,0.6689,0.6755890000000001,0.6756890000000001,STOP,-1.0149499177754588,-1.0149499177754588,2020,15
6E,FX,1580083200,1580515200,1580684400,1580684400,1581001200,1,True,18.34,-11843,1.151,1.1124,1.11165,-0.0674,True,1.11175,1.1006325,1.1005325,STOP,-1.0089948279739243,-1.0089948279739243,2020,23
6A,FX,1580688000,1581120000,1581289200,1581289200,1581894000,1,True,19.93,-15777,2.509,0.6679,0.6678,-0.015,True,0.6678999999999999,0.661221,0.672,TIME,0.6138643509507568,0.6138643509507568,2020,30
6E,FX,1580688000,1581120000,1581289200,1581289200,1581606000,1,True,12.04,-16218,1.545,1.0968,1.0968,0.0,True,1.0969,1.085931,1.085831,STOP,-1.0091166013310233,-1.0091166013310233,2020,23
ES,Index,1580688000,1581120000,1581289200,1581289200,1581894000,1,False,42.43,29375,0.987,3323.0,3322.25,-0.0226,True,3322.5,3289.275,3382.0,TIME,1.7908201655379985,1.7908201655379985,2020,30
6E,FX,1581292800,1581724800,1581894000,1581937200,1582498800,1,True,7.93,-10589,1.011,1.08505,1.0857,0.0599,False,1.08515,1.0742985,1.0844,TIME,-0.06911486891213457,-0.06911486891213457,2020,26
6A,FX,1581292800,1581724800,1581894000,1581980400,1582153200,1,False,26.99,10629,1.645,0.6715,0.6721,0.0894,False,0.6716,0.6648839999999999,0.6647839999999999,STOP,-1.014889815366296,-1.014889815366296,2020,13
6A,FX,1582502400,1582934400,1583103600,1583103600,1583704800,1,True,19.56,-6375,0.974,0.651,0.6488,-0.3379,True,0.6489,0.6424110000000001,0.6593,TIME,1.6027122823239273,1.6027122823239273,2020,30
ES,Index,1582502400,1582934400,1583103600,1583103600,1583704800,1,False,44.71,25844,0.879,2988.0,2900.0,-2.9451,True,2900.25,2871.2475,2915.75,TIME,0.5344366864925437,0.5344366864925437,2020,30
6A,FX,1583107200,1583539200,1583704800,1583704800,1583704800,1,True,14.18,-8101,1.227,0.6638,0.6594,-0.6629,True,0.6595,0.652905,0.652805,STOP,-1.0151630022744513,-1.0151630022744513,2020,1
6E,FX,1583107200,1583539200,1583704800,1583704800,1583704800,-1,True,10.29,27318,2.379,1.129,1.13485,0.5182,True,1.13475,1.1460975,1.1461975,STOP,-1.0088125137695576,-1.0088125137695576,2020,1
6E,FX,1583712000,1584144000,1584309600,1584309600,1584453600,1,False,38.18,74036,4.801,1.1138,1.1214,0.6823,False,1.1139,1.1027609999999999,1.102661,STOP,-1.008977466558937,-1.008977466558937,2020,11
6A,FX,1584316800,1584748800,1584914400,1584914400,1584914400,1,False,29.61,25280,3.423,0.5802,0.5803,0.0172,False,0.5803,0.574497,0.574397,STOP,-1.0172324659658782,-1.0172324659658782,2020,1
6E,FX,1584316800,1584748800,1584914400,1584914400,1585519200,1,False,55.19,45162,2.725,1.0734,1.07315,-0.0233,True,1.07325,1.0625175,1.1164,TIME,4.020498485907293,4.020498485907293,2020,30
6E,FX,1584921600,1585353600,1585519200,1585519200,1585562400,1,False,66.03,28795,1.697,1.11815,1.1165,-0.1476,True,1.1166,1.105434,1.105334,STOP,-1.008955758552749,-1.008955758552749,2020,4
6A,FX,1585526400,1585958400,1586124000,1586124000,1586152800,-1,False,27.66,-6457,0.867,0.5994,0.6,0.1001,True,0.5999,0.605899,0.605999,STOP,-1.016669444907479,-1.016669444907479,2020,3
6E,FX,1585526400,1585958400,1586124000,1586124000,1586728800,1,False,70.91,12957,0.774,1.08345,1.0835,0.0046,False,1.08355,1.0727145,1.09555,TIME,1.1074708135296027,1.1074708135296027,2020,24
ES,Index,1585526400,1585958400,1586124000,1586124000,1586124000,-1,False,24.46,-41508,1.451,2480.25,2485.0,0.1915,True,2484.75,2509.5975,2509.8475,STOP,-1.010061374383735,-1.0100613743837348,2020,1
ES,Index,1586131200,1586563200,1586728800,1586728800,1586728800,1,True,0.0,-111205,3.431,2787.0,2811.0,0.8611,False,2787.25,2759.3775,2759.1275,STOP,-1.0089694142972445,-1.0089694142972445,2020,1
ES,Index,1586736000,1587168000,1587333600,1587333600,1587376800,1,True,0.0,-77756,2.295,2869.0,2861.5,-0.2614,True,2861.75,2833.1325,2832.8825,STOP,-1.0087359133397338,-1.0087359133397338,2020,4
ES,Index,1587945600,1588377600,1588543200,1588543200,1589148000,1,True,0.0,-72952,2.129,2817.0,2789.0,-0.994,True,2789.25,2761.3575,2920.5,TIME,4.705566012368916,4.705566012368916,2020,30
ES,Index,1588550400,1588982400,1589148000,1589148000,1589752800,-1,True,7.83,43194,1.253,2930.5,2920.75,-0.3327,False,2930.25,2959.5525000000002,2860.0,TIME,2.397406364644655,2.397406364644655,2020,30
ES,Index,1590969600,1591401600,1591567200,1591567200,1591639200,-1,True,9.04,50912,1.436,3185.25,3192.5,0.2276,True,3192.25,3224.1725,3224.4225,STOP,-1.007831466833742,-1.007831466833742,2020,6
6E,FX,1591574400,1592006400,1592172000,1592172000,1592776800,1,False,78.97,14409,0.861,1.12795,1.12665,-0.1153,True,1.12675,1.1154825,1.1201,TIME,-0.5901930330596692,-0.5901930330596692,2020,30
6A,FX,1592179200,1592611200,1592776800,1592776800,1593381600,1,False,44.36,30043,3.604,0.6835,0.6823,-0.1756,True,0.6824,0.675576,0.6851,TIME,0.39566236811254923,0.39566236811254923,2020,30
6E,FX,1592179200,1592611200,1592776800,1592776800,1592892000,-1,True,87.06,21483,1.313,1.1199,1.1202,0.0268,True,1.1201,1.1313010000000001,1.131401,STOP,-1.0089277743058658,-1.0089277743058658,2020,9
ES,Index,1592179200,1592611200,1592776800,1592776800,1593064800,1,True,0.0,-75176,2.058,3057.75,3040.25,-0.5723,True,3040.5,3010.095,3009.845,STOP,-1.00822233185332,-1.00822233185332,2020,21
ES,Index,1592784000,1593216000,1593381600,1593381600,1593986400,1,False,34.98,206227,4.417,3003.0,2986.25,-0.5578,True,2986.5,2956.6349999999998,3121.0,TIME,4.50359953122384,4.50359953122384,2020,29
ES,Index,1593388800,1593820800,1593986400,1594303200,1594591200,1,False,43.04,47484,1.01,3115.5,3121.25,0.1846,False,3115.75,3084.5924999999997,3183.25,TIME,2.166412581240472,2.166412581240472,2020,8
6E,FX,1595203200,1595635200,1595800800,1595800800,1595858400,-1,True,90.05,14135,0.865,1.167,1.1659,-0.0943,False,1.1669,1.178569,1.178669,STOP,-1.008569714628496,-1.008569714628496,2020,5
6E,FX,1595808000,1596240000,1596405600,1596405600,1596621600,-1,True,100.0,32512,1.955,1.1786,1.179,0.0339,True,1.1789,1.190689,1.190789,STOP,-1.008482483671222,-1.008482483671222,2020,16
6E,FX,1596412800,1596844800,1597010400,1597010400,1597615200,-1,True,100.0,23089,1.372,1.17955,1.1795,-0.0042,False,1.17945,1.1912445,1.18505,TIME,-0.47479757514094084,-0.47479757514094084,2020,30
6E,FX,1597017600,1597449600,1597615200,1597615200,1597744800,-1,True,100.0,19103,1.129,1.1849,1.18495,0.0042,True,1.18485,1.1966984999999999,1.1967984999999999,STOP,-1.0084398869055087,-1.0084398869055087,2020,10
6E,FX,1598227200,1598659200,1598824800,1598824800,1599429600,-1,True,100.0,14809,0.872,1.1909,1.1914,0.042,True,1.1913,1.203213,1.1842,TIME,0.5959875765970039,0.5959875765970039,2020,30
6E,FX,1598832000,1599264000,1599429600,1599429600,1600034400,1,True,95.39,-15005,0.879,1.18405,1.1841,0.0042,False,1.18415,1.1723085,1.1863,TIME,0.18156483553602787,0.18156483553602787,2020,29
ES,Index,1598832000,1599264000,1599429600,1599429600,1599429600,1,False,47.1,61013,1.358,3415.0,3420.5,0.1611,False,3415.25,3381.0975,3380.8475,STOP,-1.0073201083376078,-1.0073201083376078,2020,1
ES,Index,1599436800,1599868800,1600034400,1600308000,1600437600,1,False,54.55,43920,0.972,3337.25,3350.0,0.3821,False,3337.5,3304.125,3303.875,STOP,-1.0074906367041199,-1.0074906367041199,2020,10
6A,FX,1600041600,1600473600,1600639200,1600639200,1600682400,1,False,59.48,18263,2.176,0.7294,0.7298,0.0548,False,0.7295,0.722205,0.722105,STOP,-1.0137080191912324,-1.0137080191912324,2020,4
6E,FX,1600041600,1600473600,1600639200,1600639200,1600754400,1,True,89.82,-18238,1.069,1.18615,1.18675,0.0506,False,1.18625,1.1743875,1.1742875,STOP,-1.0084299262381535,-1.0084299262381535,2020,9
6A,FX,1601251200,1601683200,1601848800,1601848800,1602252000,-1,False,57.71,-7402,0.886,0.7162,0.7164,0.0279,True,0.7163,0.7234630000000001,0.7235630000000001,STOP,-1.0139606310205247,-1.0139606310205247,2020,29
6E,FX,1601856000,1602288000,1602453600,1602453600,1602756000,1,True,88.51,-13808,0.806,1.18475,1.18325,-0.1266,True,1.18335,1.1715164999999998,1.1714164999999999,STOP,-1.008450585203029,-1.0084505852030288,2020,22
6A,FX,1602460800,1602892800,1603058400,1603058400,1603432800,-1,False,59.09,-6993,0.832,0.7081,0.708,-0.0141,False,0.708,0.7150799999999999,0.7151799999999999,STOP,-1.0141242937853057,-1.0141242937853057,2020,27
ES,Index,1603670400,1604102400,1604271600,1604271600,1604876400,1,False,71.03,57609,1.259,3278.25,3260.0,-0.5567,True,3260.25,3227.6475,3522.25,TIME,8.036193543439921,8.03619354343992,2020,30
6A,FX,1604275200,1604707200,1604876400,1604876400,1605481200,-1,False,61.35,-10204,1.223,0.7263,0.728,0.2341,True,0.7279,0.735179,0.7269,TIME,0.13738150844896288,0.13738150844896288,2020,30
6E,FX,1604275200,1604707200,1604876400,1604876400,1605481200,-1,False,78.08,-15206,0.885,1.18845,1.18965,0.101,True,1.18955,1.2014455000000002,1.18475,TIME,0.4035139338405395,0.40351393384053946,2020,30
ES,Index,1604275200,1604707200,1604876400,1604876400,1604890800,-1,False,64.81,-36662,0.801,3510.0,3522.5,0.3561,True,3522.25,3557.4725,3557.7225,STOP,-1.0070977358222686,-1.0070977358222686,2020,2
6A,FX,1604880000,1605312000,1605481200,1605481200,1606086000,-1,False,56.63,-7406,0.907,0.7271,0.7268,-0.0413,False,0.727,0.73427,0.73045,TIME,-0.4745529573590185,-0.4745529573590185,2020,30
ES,Index,1604880000,1605312000,1605481200,1605481200,1605524400,-1,False,57.85,-41018,0.889,3582.0,3587.0,0.1396,True,3586.75,3622.6175,3622.8675,STOP,-1.0069700982783811,-1.0069700982783811,2020,4
ES,Index,1606089600,1606521600,1606690800,1606690800,1607022000,-1,False,49.18,-52190,1.119,3637.0,3643.75,0.1856,True,3643.5,3679.935,3680.185,STOP,-1.0068615342390543,-1.0068615342390543,2020,24
6E,FX,1607299200,1607731200,1607900400,1607900400,1608202800,-1,True,83.02,16535,0.961,1.21425,1.2162,0.1606,True,1.2161,1.228261,1.228361,STOP,-1.0082230079763241,-1.0082230079763241,2020,22
6E,FX,1607904000,1608336000,1608505200,1608634800,1609110000,-1,False,78.54,-14596,0.839,1.2289,1.22555,-0.2726,False,1.2288000000000001,1.2410880000000002,1.222,TIME,0.553385416666678,0.553385416666678,2020,14
6A,FX,1610323200,1610755200,1610924400,1610924400,1611226800,-1,True,86.33,9363,1.197,0.7705,0.7706,0.013,True,0.7705,0.7782049999999999,0.7783049999999999,STOP,-1.0129785853341922,-1.0129785853341922,2021,21
6E,FX,1612137600,1612569600,1612738800,1612738800,1613343600,-1,False,77.05,-28341,1.618,1.2058,1.2054,-0.0332,False,1.2057,1.217757,1.213,TIME,-0.6054574106328344,-0.6054574106328343,2021,30
ES,Index,1612742400,1613174400,1613343600,1613343600,1613948400,-1,False,40.93,-36641,0.796,3935.75,3936.5,0.0191,True,3936.25,3975.6125,3905.75,TIME,0.7748491584630041,0.7748491584630041,2021,29
ES,Index,1613952000,1614384000,1614553200,1614812400,1614870000,1,False,48.03,48574,1.047,3807.75,3817.25,0.2495,False,3808.0,3769.92,3769.67,STOP,-1.0065651260504183,-1.0065651260504183,2021,5
6A,FX,1614556800,1614988800,1615158000,1615158000,1615446000,-1,True,86.97,7677,1.075,0.76855,0.76965,0.1431,True,0.76955,0.7772454999999999,0.7773454999999999,STOP,-1.0129946072379905,-1.0129946072379905,2021,21
ES,Index,1614556800,1614988800,1615158000,1615158000,1615186800,1,False,57.65,54476,1.171,3840.5,3854.75,0.371,False,3840.75,3802.3424999999997,3802.0924999999997,STOP,-1.0065091453492223,-1.0065091453492223,2021,3
6E,FX,1615161600,1615593600,1615759200,1615759200,1616364000,-1,False,66.3,-24024,1.706,1.19775,1.19745,-0.025,False,1.19765,1.2096265000000002,1.1901,TIME,0.630401202354625,0.630401202354625,2021,30
6E,FX,1615766400,1616198400,1616364000,1616392800,1616968800,-1,False,62.62,-11988,0.934,1.19245,1.19,-0.2055,False,1.19235,1.2042735,1.1813,TIME,0.9267413091793522,0.926741309179352,2021,28
6A,FX,1616976000,1617408000,1617573600,1617573600,1618178400,-1,True,95.45,6321,1.015,0.76105,0.761,-0.0066,False,0.76095,0.7685595000000001,0.7624,TIME,-0.190551284578481,-0.190551284578481,2021,30
6E,FX,1616976000,1617408000,1617573600,1617573600,1617732000,-1,False,57.64,-19583,1.577,1.1776,1.17765,0.0042,True,1.17755,1.1893255,1.1894255,STOP,-1.008492208398788,-1.008492208398788,2021,12
