instrument,ts,side,fcode,r,bars,reason,klass
NZDUSD,2016-08-02 00:00:00+00:00,short,4,-1.0086589865298268,21,SL,fx_major
CADJPY,2016-08-02 00:00:00+00:00,long,2,-1.0075051169188445,43,SL,fx_cross
AUDNZD,2016-08-02 00:00:00+00:00,long,1,2.4643094698354653,1,TP,fx_cross
CL,2016-08-03 00:00:00+00:00,short,4,-1.003311234256927,1,SL,commodities
GBPCAD,2016-08-04 00:00:00+00:00,long,1,-1.0104604102674255,0,SAME_BAR_SL,fx_cross
PA,2016-08-04 00:00:00+00:00,long,1,-1.0039849911504424,3,SL,metals
NG,2016-08-05 00:00:00+00:00,long,2,-1.0037400843881856,2,SL,commodities
EURUSD,2016-08-05 00:00:00+00:00,long,1,-1.0512118151815166,0,SAME_BAR_SL,fx_major
SI,2016-08-05 00:00:00+00:00,long,1,-1.0019973790951637,13,SL,metals
NG,2016-08-09 00:00:00+00:00,long,2,-1.0060259154929578,0,SAME_BAR_SL,commodities
USDCHF,2016-08-10 00:00:00+00:00,long,1,-1.052738250362496,1,SL,fx_major
EURCAD,2016-08-10 00:00:00+00:00,long,2,-1.0233506435430701,1,SL,fx_cross
GBPJPY,2016-08-11 00:00:00+00:00,long,2,2.4937688240285083,19,TP,fx_cross
PA,2016-08-12 00:00:00+00:00,short,3,-1.000903377148635,92,SL,metals
AUDCAD,2016-08-12 00:00:00+00:00,long,1,-1.0209088701517706,3,SL,fx_cross
HG,2016-08-15 00:00:00+00:00,short,4,-1.0026492307692307,40,SL,metals
USDCHF,2016-08-16 00:00:00+00:00,long,2,-1.0172281725888326,0,SAME_BAR_SL,fx_major
EURCAD,2016-08-19 00:00:00+00:00,short,3,-1.026819782966129,2,SL,fx_cross
AUDJPY,2016-08-19 00:00:00+00:00,long,2,2.4946727954034476,69,TP,fx_cross
NG,2016-08-21 00:00:00+00:00,short,3,-1.0012696136012365,2,SL,commodities
USDCHF,2016-08-21 00:00:00+00:00,short,4,-1.0244228078929458,3,SL,fx_major
AUDNZD,2016-08-22 00:00:00+00:00,long,1,-1.0356905301645347,2,SL,fx_cross
GBPCAD,2016-08-22 00:00:00+00:00,short,4,-1.0133353139013452,8,SL,fx_cross
EURCAD,2016-08-23 00:00:00+00:00,long,1,-1.1065703394255813,1,SL,fx_cross
AUDCAD,2016-08-23 00:00:00+00:00,long,2,2.4860856753345115,29,TP,fx_cross
GBPAUD,2016-08-24 00:00:00+00:00,short,3,-1.0092612274368231,7,SL,fx_cross
USDCHF,2016-08-26 00:00:00+00:00,short,4,-1.0288307382905535,0,SAME_BAR_SL,fx_major
EURUSD,2016-08-26 00:00:00+00:00,long,2,-1.025592137310994,36,SL,fx_major
GBPNZD,2016-08-26 00:00:00+00:00,short,4,-1.0200950484094053,5,SL,fx_cross
SI,2016-08-30 00:00:00+00:00,long,2,2.4959621621621624,5,TP,metals
AUDNZD,2016-08-31 00:00:00+00:00,long,2,-1.0223821862348175,6,SL,fx_cross
GBPCAD,2016-09-01 00:00:00+00:00,short,3,2.4866267142465004,19,TP,fx_cross
EURCHF,2016-09-04 00:00:00+00:00,short,3,2.4796016247711004,57,TP,fx_cross
CL,2016-09-05 00:00:00+00:00,short,4,-1.0013303597122303,24,SL,commodities
NKD,2016-09-06 00:00:00+00:00,long,1,-1.0044786776859504,4,SL,indices
PL,2016-09-06 00:00:00+00:00,short,4,2.497249494163424,9,TP,metals
USDJPY,2016-09-06 00:00:00+00:00,long,1,-1.0558673972602743,0,SAME_BAR_SL,fx_major
EURNZD,2016-09-07 00:00:00+00:00,long,2,2.487465514219945,5,TP,fx_cross
NG,2016-09-07 00:00:00+00:00,long,2,2.4976406629834256,4,TP,commodities
DAX,2016-09-08 00:00:00+00:00,long,1,-1.0043207102092582,2,SL,indices
EURJPY,2016-09-09 00:00:00+00:00,short,3,2.4857461728395065,10,TP,fx_cross
CHFJPY,2016-09-09 00:00:00+00:00,short,3,2.48051325428195,8,TP,fx_cross
SI,2016-09-09 00:00:00+00:00,long,1,-1.005808888888889,0,SAME_BAR_SL,metals
NZDUSD,2016-09-12 00:00:00+00:00,long,2,-1.010599518072289,19,SL,fx_major
USDJPY,2016-09-14 00:00:00+00:00,short,3,-1.010187221438646,24,SL,fx_major
NZDJPY,2016-09-14 00:00:00+00:00,short,4,2.459177032007762,1,TP,fx_cross
GBPCHF,2016-09-14 00:00:00+00:00,short,4,2.474934159598408,2,TP,fx_cross
EURCAD,2016-09-14 00:00:00+00:00,short,0,2.490324019305693,30,TP,fx_cross
EURNZD,2016-09-15 00:00:00+00:00,long,1,-1.0193752930568079,4,SL,fx_cross
GBPNZD,2016-09-16 00:00:00+00:00,short,3,2.489539488292759,17,TP,fx_cross
GBPAUD,2016-09-16 00:00:00+00:00,long,2,-1.0148956061764256,3,SL,fx_cross
USDCHF,2016-09-16 00:00:00+00:00,short,3,-1.0125270190661035,22,SL,fx_major
PL,2016-09-21 00:00:00+00:00,short,4,2.4939542857142856,5,TP,metals
NKD,2016-09-21 00:00:00+00:00,short,4,-1.0052578217821782,1,SL,indices
DAX,2016-09-22 00:00:00+00:00,short,3,2.494347903893952,3,TP,indices
NG,2016-09-23 00:00:00+00:00,long,1,2.49847768488746,17,TP,commodities
CADJPY,2016-09-23 00:00:00+00:00,long,2,-1.0064254114860864,2,SL,fx_cross
NZDCAD,2016-09-26 00:00:00+00:00,short,3,-1.0099767261959842,32,SL,fx_cross
CADJPY,2016-09-27 00:00:00+00:00,short,4,-1.0372562988705452,1,SL,fx_cross
SI,2016-09-27 00:00:00+00:00,long,1,-1.004742375478927,1,SL,metals
GBPAUD,2016-09-27 00:00:00+00:00,long,2,-1.010559156579461,6,SL,fx_cross
USDCAD,2016-09-27 00:00:00+00:00,long,1,-1.0435263263499563,1,SL,fx_major
GBPCHF,2016-09-28 00:00:00+00:00,short,4,2.4914618203708163,7,TP,fx_cross
AUDCAD,2016-09-29 00:00:00+00:00,long,1,-1.0407177986965983,1,SL,fx_cross
NKD,2016-09-29 00:00:00+00:00,long,1,2.4979676660341554,47,TP,indices
NZDJPY,2016-10-04 00:00:00+00:00,long,1,-1.0238601672916068,6,SL,fx_cross
SI,2016-10-04 00:00:00+00:00,long,2,-1.0040378378378378,0,SAME_BAR_SL,metals
AUDCAD,2016-10-06 00:00:00+00:00,long,1,2.4763954449599326,11,TP,fx_cross
CADJPY,2016-10-10 00:00:00+00:00,short,3,-1.0159732556445737,4,SL,fx_cross
CHFJPY,2016-10-11 00:00:00+00:00,long,1,-1.0164070942554377,9,SL,fx_cross
USDJPY,2016-10-13 00:00:00+00:00,long,1,-1.0150338016528926,18,SL,fx_major
HG,2016-10-13 00:00:00+00:00,long,1,-1.0198582857142846,0,SAME_BAR_SL,metals
EURUSD,2016-10-13 00:00:00+00:00,long,2,-1.0311749404912631,6,SL,fx_major
CL,2016-10-13 00:00:00+00:00,long,2,2.4928504504504505,1,TP,commodities
HG,2016-10-14 00:00:00+00:00,long,1,-1.0079397647058823,4,SL,metals
AUDNZD,2016-10-17 00:00:00+00:00,long,1,-1.0214674743104382,14,SL,fx_cross
EURNZD,2016-10-18 00:00:00+00:00,long,2,-1.0235989048672574,1,SL,fx_cross
NZDJPY,2016-10-19 00:00:00+00:00,short,4,2.459177032007762,2,TP,fx_cross
CADJPY,2016-10-21 00:00:00+00:00,long,2,-1.019476792494974,10,SL,fx_cross
EURJPY,2016-10-25 00:00:00+00:00,short,3,-1.012152513368984,3,SL,fx_cross
EURCAD,2016-10-26 00:00:00+00:00,short,4,-1.0130689669520685,2,SL,fx_cross
PL,2016-10-26 00:00:00+00:00,short,4,-1.004367323943662,2,SL,metals
GBPAUD,2016-10-26 00:00:00+00:00,short,4,-1.0121806200177148,7,SL,fx_cross
NG,2016-10-26 00:00:00+00:00,long,2,2.4976406629834256,1,TP,commodities
AUDCAD,2016-10-27 00:00:00+00:00,long,1,2.481177350752439,12,TP,fx_cross
HG,2016-10-28 00:00:00+00:00,short,3,-1.0060549565217392,2,SL,metals
NZDUSD,2016-11-02 00:00:00+00:00,short,3,-1.0177497033158815,1,SL,fx_major
CHFJPY,2016-11-03 00:00:00+00:00,long,1,-1.038665520833332,0,SAME_BAR_SL,fx_cross
GBPCHF,2016-11-03 00:00:00+00:00,short,0,-1.0092753442938707,5,SL,fx_cross
GBPNZD,2016-11-06 00:00:00+00:00,long,2,-1.0129344492073211,2,SL,fx_cross
CADCHF,2016-11-06 00:00:00+00:00,short,4,-1.0228821171171165,0,SAME_BAR_SL,fx_cross
USDCHF,2016-11-06 00:00:00+00:00,short,4,-1.0272226656664176,0,SAME_BAR_SL,fx_major
GBPAUD,2016-11-07 00:00:00+00:00,long,1,2.4900294762484774,4,TP,fx_cross
CADCHF,2016-11-08 00:00:00+00:00,short,4,-1.0269758063460916,0,SAME_BAR_SL,fx_cross
EURCAD,2016-11-08 00:00:00+00:00,long,1,2.447944774029279,1,TP,fx_cross
USDCAD,2016-11-09 00:00:00+00:00,short,4,2.4800200369685763,20,TP,fx_major
NZDJPY,2016-11-09 00:00:00+00:00,long,1,2.490489009423121,1,TP,fx_cross
CL,2016-11-09 00:00:00+00:00,short,4,-1.0018984455958548,10,SL,commodities
EURGBP,2016-11-09 00:00:00+00:00,short,3,2.4740397427321845,1,TP,fx_cross
USDJPY,2016-11-09 00:00:00+00:00,long,2,-1.0161898320268756,0,SAME_BAR_SL,fx_major
EURNZD,2016-11-09 00:00:00+00:00,short,4,-1.0573316214427533,0,SAME_BAR_SL,fx_cross
CADJPY,2016-11-09 00:00:00+00:00,long,2,-1.0121008281338626,0,SAME_BAR_SL,fx_cross
EURUSD,2016-11-09 00:00:00+00:00,long,1,-1.0232052639517348,0,SAME_BAR_SL,fx_major
USDCHF,2016-11-10 00:00:00+00:00,short,4,-1.036101906005222,2,SL,fx_major
AUDNZD,2016-11-10 00:00:00+00:00,short,4,-1.0113089911403257,86,SL,fx_cross
SI,2016-11-11 00:00:00+00:00,long,2,-1.002859251870324,0,SAME_BAR_SL,metals
NZDUSD,2016-11-11 00:00:00+00:00,long,1,-1.0296237726098187,0,SAME_BAR_SL,fx_major
EURGBP,2016-11-11 00:00:00+00:00,long,1,-1.017362728256947,8,SL,fx_cross
EURJPY,2016-11-11 00:00:00+00:00,long,1,2.492916392294221,16,TP,fx_cross
NZDUSD,2016-11-13 00:00:00+00:00,long,1,-1.0440537472283813,1,SL,fx_major
NG,2016-11-14 00:00:00+00:00,short,4,-1.001572669039146,5,SL,commodities
USDCHF,2016-11-14 00:00:00+00:00,short,3,-1.0172793787855257,1,SL,fx_major
CADJPY,2016-11-14 00:00:00+00:00,short,3,-1.028197947749448,1,SL,fx_cross
GBPUSD,2016-11-15 00:00:00+00:00,long,2,-1.0285581578947376,3,SL,fx_major
USDJPY,2016-11-15 00:00:00+00:00,short,4,-1.028106224677716,1,SL,fx_major
EURUSD,2016-11-17 00:00:00+00:00,long,1,-1.0120312508848217,23,SL,fx_major
USDJPY,2016-11-17 00:00:00+00:00,short,4,-1.0073873972602738,5,SL,fx_major
GBPJPY,2016-11-18 00:00:00+00:00,long,1,2.490979724988146,5,TP,fx_cross
GBPCAD,2016-11-20 00:00:00+00:00,long,2,-1.0079995808820372,37,SL,fx_cross
GBPAUD,2016-11-21 00:00:00+00:00,short,4,-1.0102677711431984,9,SL,fx_cross
CADCHF,2016-11-21 00:00:00+00:00,short,3,-1.0080245989304812,15,SL,fx_cross
PL,2016-11-21 00:00:00+00:00,short,4,2.4951063414634147,8,TP,metals
GBPUSD,2016-11-22 00:00:00+00:00,long,1,-1.0083437624708764,27,SL,fx_major
NG,2016-11-23 00:00:00+00:00,short,3,-1.0017366548042705,3,SL,commodities
EURCAD,2016-11-23 00:00:00+00:00,long,1,-1.0097844253015014,13,SL,fx_cross
USDCHF,2016-11-23 00:00:00+00:00,short,3,-1.0157347321921586,19,SL,fx_major
GBPCHF,2016-11-23 00:00:00+00:00,long,1,2.4867814211569312,7,TP,fx_cross
NZDUSD,2016-11-23 00:00:00+00:00,long,2,-1.0208961530286926,0,SAME_BAR_SL,fx_major
AUDCAD,2016-11-24 00:00:00+00:00,short,4,-1.0382178549540322,1,SL,fx_cross
CL,2016-11-25 00:00:00+00:00,long,1,-1.0070777358490566,0,SAME_BAR_SL,commodities
GBPNZD,2016-11-25 00:00:00+00:00,long,1,-1.0101351906519065,4,SL,fx_cross
SI,2016-11-25 00:00:00+00:00,short,4,-1.002770813648294,7,SL,metals
NZDUSD,2016-11-27 00:00:00+00:00,short,3,-1.0372513370998107,1,SL,fx_major
NZDUSD,2016-11-29 00:00:00+00:00,short,4,-1.0138548437772734,1,SL,fx_major
NZDJPY,2016-11-30 00:00:00+00:00,short,4,-1.0196766238851425,4,SL,fx_cross
CL,2016-11-30 00:00:00+00:00,short,3,-1.002369088098918,0,SAME_BAR_SL,commodities
NZDCAD,2016-11-30 00:00:00+00:00,short,4,2.4815476543209876,1,TP,fx_cross
HG,2016-11-30 00:00:00+00:00,long,1,2.495455111111111,4,TP,metals
NZDUSD,2016-12-01 00:00:00+00:00,long,1,2.4826463733858612,6,TP,fx_major
NKD,2016-12-01 00:00:00+00:00,long,1,2.495484580152672,8,TP,indices
CL,2016-12-01 00:00:00+00:00,short,4,-1.0049281957186544,0,SAME_BAR_SL,commodities
AUDUSD,2016-12-05 00:00:00+00:00,short,3,2.4394447398843933,1,TP,fx_major
EURJPY,2016-12-05 00:00:00+00:00,short,3,2.4925000700525395,107,TP,fx_cross
GBPCHF,2016-12-07 00:00:00+00:00,long,1,-1.0400282088714208,0,SAME_BAR_SL,fx_cross
GBPNZD,2016-12-08 00:00:00+00:00,long,2,-1.0137091457707619,25,SL,fx_cross
NG,2016-12-08 00:00:00+00:00,long,1,-1.0013873194614442,9,SL,commodities
SI,2016-12-08 00:00:00+00:00,long,2,-1.0018087188019966,6,SL,metals
AUDUSD,2016-12-08 00:00:00+00:00,long,1,-1.018424172915748,5,SL,fx_major
NZDUSD,2016-12-09 00:00:00+00:00,long,1,-1.0134910119548746,4,SL,fx_major
CL,2016-12-14 00:00:00+00:00,long,1,-1.00511900621118,0,SAME_BAR_SL,commodities
ES,2016-12-14 00:00:00+00:00,long,1,-1.0106423529411765,0,SAME_BAR_SL,indices
YM,2016-12-14 00:00:00+00:00,long,1,-1.0182446109510086,0,SAME_BAR_SL,indices
HG,2016-12-14 00:00:00+00:00,short,3,-1.0025805190839694,33,SL,metals
USDJPY,2016-12-14 00:00:00+00:00,short,4,-1.019406026097272,0,SAME_BAR_SL,fx_major
AUDCAD,2016-12-14 00:00:00+00:00,short,3,-1.0154089012827665,28,SL,fx_cross
NZDCAD,2016-12-15 00:00:00+00:00,long,2,-1.0152746759460634,1,SL,fx_cross
USDCAD,2016-12-15 00:00:00+00:00,short,4,-1.0212767474146476,6,SL,fx_major
NZDUSD,2016-12-16 00:00:00+00:00,long,1,-1.012244148334381,6,SL,fx_major
AUDJPY,2016-12-16 00:00:00+00:00,long,1,-1.015672378483474,2,SL,fx_cross
NZDCHF,2016-12-16 00:00:00+00:00,long,1,-1.0099317808892163,2,SL,fx_cross
CL,2016-12-16 00:00:00+00:00,short,4,-1.0030890036900368,3,SL,commodities
AUDUSD,2016-12-19 00:00:00+00:00,long,1,-1.0183242266877401,4,SL,fx_major
GBPJPY,2016-12-19 00:00:00+00:00,long,1,-1.0157605553413038,0,SAME_BAR_SL,fx_cross
GBPCHF,2016-12-19 00:00:00+00:00,long,1,-1.0124421514433624,8,SL,fx_cross
CHFJPY,2016-12-19 00:00:00+00:00,long,1,-1.0164230159547092,19,SL,fx_cross
PA,2016-12-20 00:00:00+00:00,long,2,-1.0059942222222222,0,SAME_BAR_SL,metals
PA,2016-12-21 00:00:00+00:00,long,1,2.496481071129707,9,TP,metals
CADCHF,2016-12-22 00:00:00+00:00,long,1,-1.0203293209435311,4,SL,fx_cross
NKD,2016-12-28 00:00:00+00:00,long,2,-1.0058233962264151,1,SL,indices
EURCAD,2016-12-29 00:00:00+00:00,short,3,2.4875914343560197,39,TP,fx_cross
CADCHF,2016-12-29 00:00:00+00:00,long,2,-1.0337204494382024,0,SAME_BAR_SL,fx_cross
NG,2016-12-29 00:00:00+00:00,long,1,-1.0024513821138212,2,SL,commodities
USDCHF,2016-12-29 00:00:00+00:00,long,2,-1.014558486291672,15,SL,fx_major
NQ,2016-12-30 00:00:00+00:00,long,1,2.4933421656050956,8,TP,indices
GBPJPY,2016-12-30 00:00:00+00:00,short,4,-1.0249293448702101,2,SL,fx_cross
SI,2017-01-02 00:00:00+00:00,short,4,-1.001751111111111,1,SL,metals
EURGBP,2017-01-02 00:00:00+00:00,short,3,-1.0056169516728624,6,SL,fx_cross
GBPAUD,2017-01-02 00:00:00+00:00,long,1,-1.0100033164728581,2,SL,fx_cross
CL,2017-01-03 00:00:00+00:00,short,4,2.4924317241379312,1,TP,commodities
NKD,2017-01-03 00:00:00+00:00,short,4,-1.0094060606060606,0,SAME_BAR_SL,indices
YM,2017-01-03 00:00:00+00:00,short,3,2.48086265060241,14,TP,indices
ES,2017-01-03 00:00:00+00:00,short,4,-1.0116961943319838,3,SL,indices
PA,2017-01-04 00:00:00+00:00,short,4,-1.0048099481865285,0,SAME_BAR_SL,metals
GBPJPY,2017-01-05 00:00:00+00:00,long,2,-1.0208691970802926,3,SL,fx_cross
USDJPY,2017-01-05 00:00:00+00:00,long,1,-1.0183562975582052,5,SL,fx_major
CADJPY,2017-01-09 00:00:00+00:00,long,1,-1.0111726736268725,3,SL,fx_cross
NZDCAD,2017-01-09 00:00:00+00:00,short,4,-1.022609024390244,3,SL,fx_cross
AUDJPY,2017-01-09 00:00:00+00:00,short,4,-1.0367453725640052,3,SL,fx_cross
SI,2017-01-10 00:00:00+00:00,short,4,-1.0022594957983193,18,SL,metals
AUDUSD,2017-01-11 00:00:00+00:00,short,3,-1.0082203836266561,5,SL,fx_major
USDCAD,2017-01-11 00:00:00+00:00,long,2,-1.026974873487349,1,SL,fx_major
PA,2017-01-11 00:00:00+00:00,long,1,-1.0026296418732783,13,SL,metals
CL,2017-01-11 00:00:00+00:00,short,4,-1.0019880047225502,35,SL,commodities
NKD,2017-01-11 00:00:00+00:00,long,2,-1.006956836158192,1,SL,indices
GBPUSD,2017-01-11 00:00:00+00:00,short,4,-1.0749141984732815,1,SL,fx_major
EURAUD,2017-01-11 00:00:00+00:00,long,2,-1.0132851143381738,7,SL,fx_cross
GBPJPY,2017-01-11 00:00:00+00:00,long,2,-1.0094735022930243,3,SL,fx_cross
GBPCAD,2017-01-12 00:00:00+00:00,short,4,2.4788178615167213,2,TP,fx_cross
AUDCHF,2017-01-12 00:00:00+00:00,short,3,-1.0153715529753264,6,SL,fx_cross
AUDJPY,2017-01-13 00:00:00+00:00,long,2,2.4854905244068313,28,TP,fx_cross
GBPNZD,2017-01-15 00:00:00+00:00,long,2,2.4934746766288516,62,TP,fx_cross
NZDJPY,2017-01-15 00:00:00+00:00,long,2,-1.0257691959229895,1,SL,fx_cross
GBPJPY,2017-01-17 00:00:00+00:00,short,4,-1.0143694186902132,2,SL,fx_cross
EURGBP,2017-01-17 00:00:00+00:00,long,1,-1.0107420193151886,2,SL,fx_cross
GBPAUD,2017-01-17 00:00:00+00:00,short,4,-1.0150474185795972,0,SAME_BAR_SL,fx_cross
PL,2017-01-17 00:00:00+00:00,short,3,-1.0022411267605633,20,SL,metals
DAX,2017-01-17 00:00:00+00:00,long,1,2.4897577684797767,6,TP,indices
EURNZD,2017-01-17 00:00:00+00:00,long,2,-1.0107069173319598,11,SL,fx_cross
NZDUSD,2017-01-17 00:00:00+00:00,short,3,-1.0180499641577063,5,SL,fx_major
GBPCHF,2017-01-17 00:00:00+00:00,short,4,-1.0118929830625647,0,SAME_BAR_SL,fx_cross
GBPUSD,2017-01-17 00:00:00+00:00,short,3,-1.0130251910557597,5,SL,fx_major
EURUSD,2017-01-18 00:00:00+00:00,long,2,-1.0181911992676227,23,SL,fx_major
USDJPY,2017-01-18 00:00:00+00:00,short,4,2.489804285714286,58,TP,fx_major
AUDUSD,2017-01-18 00:00:00+00:00,long,1,2.4850919241000176,13,TP,fx_major
GBPCAD,2017-01-18 00:00:00+00:00,short,4,-1.0526503823870212,0,SAME_BAR_SL,fx_cross
CHFJPY,2017-01-19 00:00:00+00:00,short,4,2.488331870215093,63,TP,fx_cross
GBPCAD,2017-01-19 00:00:00+00:00,short,4,-1.0116841064832505,3,SL,fx_cross
USDCHF,2017-01-19 00:00:00+00:00,short,3,2.4791339490210573,10,TP,fx_major
NZDJPY,2017-01-19 00:00:00+00:00,short,4,-1.0617965837256187,0,SAME_BAR_SL,fx_cross
AUDCAD,2017-01-19 00:00:00+00:00,short,3,2.4782319643893933,5,TP,fx_cross
AUDCHF,2017-01-20 00:00:00+00:00,long,1,-1.027965277044855,4,SL,fx_cross
EURGBP,2017-01-23 00:00:00+00:00,long,1,-1.0124194014447883,2,SL,fx_cross
GBPAUD,2017-01-23 00:00:00+00:00,short,4,-1.0302868577042734,1,SL,fx_cross
GBPCHF,2017-01-23 00:00:00+00:00,short,3,-1.009496011423132,26,SL,fx_cross
GBPJPY,2017-01-25 00:00:00+00:00,short,4,-1.0316978548895905,1,SL,fx_cross
GBPUSD,2017-01-25 00:00:00+00:00,short,3,-1.0077123179098744,71,SL,fx_major
AUDCAD,2017-01-26 00:00:00+00:00,long,1,2.4829788293284043,11,TP,fx_cross
CADJPY,2017-01-30 00:00:00+00:00,long,1,-1.0223274264705877,1,SL,fx_cross
ES,2017-01-30 00:00:00+00:00,long,2,2.490546970684039,10,TP,indices
PA,2017-01-30 00:00:00+00:00,long,2,2.497920424778761,45,TP,metals
NKD,2017-01-31 00:00:00+00:00,long,2,-1.0052537931034482,54,SL,indices
EURNZD,2017-01-31 00:00:00+00:00,short,4,-1.015381145308711,1,SL,fx_cross
YM,2017-01-31 00:00:00+00:00,long,1,2.4846609708737866,3,TP,indices
AUDCHF,2017-01-31 00:00:00+00:00,long,1,2.4906189040483113,19,TP,fx_cross
EURCHF,2017-01-31 00:00:00+00:00,short,4,-1.0726391742562156,3,SL,fx_cross
GBPAUD,2017-01-31 00:00:00+00:00,short,4,-1.030556585686146,1,SL,fx_cross
GBPCAD,2017-02-01 00:00:00+00:00,short,4,-1.0154281124497992,41,SL,fx_cross
NZDCAD,2017-02-01 00:00:00+00:00,long,1,2.4801243626806833,5,TP,fx_cross
GBPJPY,2017-02-01 00:00:00+00:00,short,3,2.478115637547476,1,TP,fx_cross
EURGBP,2017-02-02 00:00:00+00:00,short,3,-1.0085277912794852,27,SL,fx_cross
HG,2017-02-02 00:00:00+00:00,long,1,-1.002761728,1,SL,metals
NZDCHF,2017-02-03 00:00:00+00:00,short,3,-1.019444832214765,3,SL,fx_cross
SI,2017-02-03 00:00:00+00:00,short,3,-1.00437,4,SL,metals
CADJPY,2017-02-06 00:00:00+00:00,long,2,-1.013085430210325,19,SL,fx_cross
DAX,2017-02-07 00:00:00+00:00,short,4,-1.0051623103688239,4,SL,indices
NZDJPY,2017-02-09 00:00:00+00:00,short,4,2.487245068226121,22,TP,fx_cross
NZDCAD,2017-02-09 00:00:00+00:00,long,1,-1.0198756373193165,3,SL,fx_cross
CADCHF,2017-02-10 00:00:00+00:00,short,3,-1.0199380543301602,4,SL,fx_cross
HG,2017-02-10 00:00:00+00:00,short,3,-1.0089206153846153,0,SAME_BAR_SL,metals
EURCHF,2017-02-13 00:00:00+00:00,long,2,2.454381505540696,19,TP,fx_cross
EURNZD,2017-02-15 00:00:00+00:00,long,2,2.487657704326923,14,TP,fx_cross
NZDUSD,2017-02-16 00:00:00+00:00,long,2,-1.0117368635437882,11,SL,fx_major
NZDCAD,2017-02-16 00:00:00+00:00,long,2,-1.0099778364116094,17,SL,fx_cross
USDCHF,2017-02-16 00:00:00+00:00,long,1,2.4744596982167355,5,TP,fx_major
CADCHF,2017-02-17 00:00:00+00:00,short,3,2.48691912764984,26,TP,fx_cross
GBPJPY,2017-02-17 00:00:00+00:00,long,2,-1.0085130186227806,28,SL,fx_cross
EURAUD,2017-02-17 00:00:00+00:00,long,2,-1.0112869898960528,4,SL,fx_cross
HG,2017-02-23 00:00:00+00:00,long,2,-1.0033894653465347,10,SL,metals
NG,2017-02-23 00:00:00+00:00,short,4,-1.0012206094182825,9,SL,commodities
AUDNZD,2017-02-23 00:00:00+00:00,short,3,-1.0151800406504063,7,SL,fx_cross
PL,2017-02-24 00:00:00+00:00,short,4,2.4957686153846153,8,TP,metals
DAX,2017-02-24 00:00:00+00:00,long,1,2.49432,23,TP,indices
NQ,2017-02-24 00:00:00+00:00,long,1,2.4858960995850623,4,TP,indices
AUDCAD,2017-02-27 00:00:00+00:00,short,3,-1.0136248635595264,1,SL,fx_cross
SI,2017-02-27 00:00:00+00:00,short,3,2.497707906976744,10,TP,metals
AUDJPY,2017-03-01 00:00:00+00:00,short,4,-1.0215086068111452,0,SAME_BAR_SL,fx_cross
AUDCAD,2017-03-01 00:00:00+00:00,short,3,2.4938010318664645,224,TP,fx_cross
GBPAUD,2017-03-02 00:00:00+00:00,short,4,-1.02660205821817,1,SL,fx_cross
AUDUSD,2017-03-02 00:00:00+00:00,long,2,-1.016125314046441,6,SL,fx_major
ES,2017-03-06 00:00:00+00:00,long,1,-1.0080415915119363,13,SL,indices
EURUSD,2017-03-06 00:00:00+00:00,long,2,2.4868473929443087,18,TP,fx_major
PL,2017-03-07 00:00:00+00:00,long,2,-1.004540705882353,1,SL,metals
CL,2017-03-07 00:00:00+00:00,short,4,2.4962405251641138,1,TP,commodities
AUDCHF,2017-03-07 00:00:00+00:00,short,4,2.4764659694989106,2,TP,fx_cross
NZDJPY,2017-03-08 00:00:00+00:00,long,2,-1.0192383105912928,11,SL,fx_cross
YM,2017-03-08 00:00:00+00:00,long,1,-1.0090498778833108,11,SL,indices
AUDUSD,2017-03-13 00:00:00+00:00,short,3,-1.0143668834688349,2,SL,fx_major
EURGBP,2017-03-14 00:00:00+00:00,short,3,2.440178221680877,1,TP,fx_cross
EURCHF,2017-03-14 00:00:00+00:00,long,1,-1.031020123966941,17,SL,fx_cross
USDCAD,2017-03-15 00:00:00+00:00,long,1,-1.0369652362204727,0,SAME_BAR_SL,fx_major
EURAUD,2017-03-15 00:00:00+00:00,long,2,2.475068284893005,7,TP,fx_cross
CL,2017-03-16 00:00:00+00:00,short,4,-1.0025512540192927,16,SL,commodities
NZDCHF,2017-03-17 00:00:00+00:00,short,4,-1.00905883882954,76,SL,fx_cross
EURNZD,2017-03-17 00:00:00+00:00,long,2,-1.0147871939346946,23,SL,fx_cross
NQ,2017-03-19 00:00:00+00:00,long,1,-1.0101306744868035,2,SL,indices
CADJPY,2017-03-21 00:00:00+00:00,long,2,-1.0104913274336282,5,SL,fx_cross
GBPCHF,2017-03-22 00:00:00+00:00,long,1,-1.020353846153846,5,SL,fx_cross
GBPAUD,2017-03-27 00:00:00+00:00,short,4,-1.0090833032561788,19,SL,fx_cross
AUDNZD,2017-03-27 00:00:00+00:00,long,1,2.4446813717421167,1,TP,fx_cross
HG,2017-03-28 00:00:00+00:00,short,3,-1.006580923076923,2,SL,metals
EURCAD,2017-03-29 00:00:00+00:00,long,1,-1.0286516853932592,1,SL,fx_cross
GBPJPY,2017-03-29 00:00:00+00:00,long,2,-1.0135532606401687,14,SL,fx_cross
EURGBP,2017-03-29 00:00:00+00:00,long,1,-1.019864587681604,1,SL,fx_cross
CADCHF,2017-03-29 00:00:00+00:00,short,4,-1.0329746629877812,1,SL,fx_cross
EURAUD,2017-03-30 00:00:00+00:00,long,2,2.4813482987353854,17,TP,fx_cross
NZDCAD,2017-03-30 00:00:00+00:00,long,2,-1.0142870697420499,10,SL,fx_cross
