instrument,ts,side,fcode,r,bars,reason,klass
GBPNZD,2017-09-07 00:00:00+00:00,short,3,-1.0209272581474247,4,SL,fx_cross
PL,2017-09-08 00:00:00+00:00,long,1,-1.0054112,2,SL,metals
CL,2017-09-08 00:00:00+00:00,long,1,2.496675361050328,5,TP,commodities
EURCAD,2017-09-11 00:00:00+00:00,long,1,2.4802990476190474,7,TP,fx_cross
USDJPY,2017-09-11 00:00:00+00:00,short,4,-1.0431428410689163,1,SL,fx_major
USDCHF,2017-09-11 00:00:00+00:00,short,3,-1.013976556776557,2,SL,fx_major
GBPAUD,2017-09-11 00:00:00+00:00,short,3,-1.0152686890142715,1,SL,fx_cross
GBPJPY,2017-09-12 00:00:00+00:00,short,4,-1.0158889815178922,0,SAME_BAR_SL,fx_cross
EURNZD,2017-09-12 00:00:00+00:00,short,3,-1.0120319958419959,25,SL,fx_cross
PL,2017-09-13 00:00:00+00:00,long,1,-1.0061596862745097,2,SL,metals
HG,2017-09-13 00:00:00+00:00,long,1,-1.0086894545454546,1,SL,metals
GBPUSD,2017-09-13 00:00:00+00:00,long,1,2.4603589380530977,1,TP,fx_major
EURUSD,2017-09-13 00:00:00+00:00,long,2,-1.0236222143615132,1,SL,fx_major
GBPCHF,2017-09-14 00:00:00+00:00,short,4,-1.0169247443282003,1,SL,fx_cross
GBPNZD,2017-09-14 00:00:00+00:00,short,4,-1.0109110041352984,0,SAME_BAR_SL,fx_cross
AUDUSD,2017-09-14 00:00:00+00:00,long,1,-1.0182415365753985,6,SL,fx_major
USDCAD,2017-09-14 00:00:00+00:00,short,4,-1.0072269057160936,11,SL,fx_major
EURGBP,2017-09-14 00:00:00+00:00,long,2,-1.0278964692799564,0,SAME_BAR_SL,fx_cross
EURUSD,2017-09-15 00:00:00+00:00,short,4,-1.027226666666667,4,SL,fx_major
EURGBP,2017-09-15 00:00:00+00:00,long,1,-1.0293096427516975,0,SAME_BAR_SL,fx_cross
PL,2017-09-17 00:00:00+00:00,long,2,-1.004913777777778,2,SL,metals
SI,2017-09-18 00:00:00+00:00,long,2,-1.0024638565022421,11,SL,metals
AUDCAD,2017-09-18 00:00:00+00:00,short,3,-1.0572816736401673,1,SL,fx_cross
NZDCAD,2017-09-20 00:00:00+00:00,short,3,2.477161142343153,5,TP,fx_cross
CL,2017-09-20 00:00:00+00:00,short,3,-1.0033524435318275,4,SL,commodities
NZDJPY,2017-09-20 00:00:00+00:00,short,4,-1.0229057071464265,0,SAME_BAR_SL,fx_cross
GBPJPY,2017-09-21 00:00:00+00:00,short,3,1.9094014781394288,399,EOS,fx_cross
PA,2017-09-21 00:00:00+00:00,short,4,-1.0032237362637362,12,SL,metals
EURUSD,2017-09-21 00:00:00+00:00,short,4,2.485530748593683,30,TP,fx_major
AUDNZD,2017-09-21 00:00:00+00:00,long,1,2.469384925636502,3,TP,fx_cross
GBPCAD,2017-09-21 00:00:00+00:00,short,4,-1.014714646559849,29,SL,fx_cross
GBPNZD,2017-09-22 00:00:00+00:00,long,2,2.4861952828175027,24,TP,fx_cross
EURGBP,2017-09-22 00:00:00+00:00,short,3,-1.0189184189421425,11,SL,fx_cross
USDJPY,2017-09-25 00:00:00+00:00,long,1,2.4829837472766885,23,TP,fx_major
CADCHF,2017-09-26 00:00:00+00:00,short,3,2.4847224179260032,54,TP,fx_cross
AUDUSD,2017-09-26 00:00:00+00:00,long,2,-1.016265238271149,6,SL,fx_major
EURJPY,2017-09-26 00:00:00+00:00,long,1,2.4883427020202022,84,TP,fx_cross
EURCAD,2017-09-26 00:00:00+00:00,long,1,-1.026579485509606,1,SL,fx_cross
GBPCHF,2017-09-26 00:00:00+00:00,short,4,2.484130259965338,9,TP,fx_cross
NQ,2017-09-27 00:00:00+00:00,short,4,-1.0104191471801927,2,SL,indices
DAX,2017-09-27 00:00:00+00:00,short,3,-1.0263525732899024,0,SAME_BAR_SL,indices
AUDNZD,2017-09-27 00:00:00+00:00,long,2,-1.0555145985401466,2,SL,fx_cross
HG,2017-09-28 00:00:00+00:00,short,3,-1.0070305185185184,6,SL,metals
AUDCAD,2017-09-29 00:00:00+00:00,short,3,2.4578393248945143,6,TP,fx_cross
DAX,2017-09-29 00:00:00+00:00,short,4,-1.007192367491166,1,SL,indices
CL,2017-10-02 00:00:00+00:00,long,1,-1.00504049689441,1,SL,commodities
GBPAUD,2017-10-03 00:00:00+00:00,long,2,-1.019451388603168,14,SL,fx_cross
AUDNZD,2017-10-03 00:00:00+00:00,short,3,-1.0286031574030834,1,SL,fx_cross
USDCHF,2017-10-03 00:00:00+00:00,long,1,2.480155350701403,18,TP,fx_major
HG,2017-10-06 00:00:00+00:00,short,4,-1.0045778823529412,4,SL,metals
NZDUSD,2017-10-06 00:00:00+00:00,long,1,2.478601787829833,8,TP,fx_major
NZDCAD,2017-10-08 00:00:00+00:00,long,1,-1.012405362010754,10,SL,fx_cross
NZDCHF,2017-10-10 00:00:00+00:00,long,1,2.482922352941176,5,TP,fx_cross
GBPUSD,2017-10-11 00:00:00+00:00,short,4,-1.0241371037628266,2,SL,fx_major
PA,2017-10-12 00:00:00+00:00,short,3,-1.0030199033816425,3,SL,metals
EURGBP,2017-10-12 00:00:00+00:00,short,4,2.480746146788991,13,TP,fx_cross
HG,2017-10-13 00:00:00+00:00,short,3,-1.0045585454545454,2,SL,metals
EURCHF,2017-10-18 00:00:00+00:00,short,3,-1.0253280437756502,5,SL,fx_cross
AUDNZD,2017-10-18 00:00:00+00:00,short,3,-1.0294854043676507,1,SL,fx_cross
NZDUSD,2017-10-19 00:00:00+00:00,long,2,-1.0194645249755145,0,SAME_BAR_SL,fx_major
NKD,2017-10-19 00:00:00+00:00,long,1,-1.0177412987012988,0,SAME_BAR_SL,indices
AUDCHF,2017-10-20 00:00:00+00:00,short,3,2.478354709418838,20,TP,fx_cross
GBPUSD,2017-10-20 00:00:00+00:00,long,2,2.480469757785467,29,TP,fx_major
GBPCHF,2017-10-20 00:00:00+00:00,short,3,-1.0158803737495876,2,SL,fx_cross
CADJPY,2017-10-23 00:00:00+00:00,long,2,-1.012516003483887,2,SL,fx_cross
AUDJPY,2017-10-24 00:00:00+00:00,long,1,-1.0196119952399845,1,SL,fx_cross
NZDUSD,2017-10-24 00:00:00+00:00,long,1,-1.0609178021978023,0,SAME_BAR_SL,fx_major
NZDJPY,2017-10-24 00:00:00+00:00,long,2,-1.0169799075500767,1,SL,fx_cross
HG,2017-10-25 00:00:00+00:00,long,2,-1.0047902117647058,2,SL,metals
GBPAUD,2017-10-25 00:00:00+00:00,short,4,-1.0136984278295509,18,SL,fx_cross
YM,2017-10-25 00:00:00+00:00,long,1,2.4894562942008487,29,TP,indices
USDCAD,2017-10-25 00:00:00+00:00,short,3,-1.028952591389114,0,SAME_BAR_SL,fx_major
EURCAD,2017-10-25 00:00:00+00:00,short,4,2.48202624906786,10,TP,fx_cross
AUDCAD,2017-10-25 00:00:00+00:00,short,3,-1.0203400443458979,6,SL,fx_cross
USDCHF,2017-10-27 00:00:00+00:00,short,4,-1.1084157833655588,0,SAME_BAR_SL,fx_major
EURCHF,2017-10-27 00:00:00+00:00,long,1,-1.038529395017795,9,SL,fx_cross
ES,2017-10-30 00:00:00+00:00,long,2,2.4933235772357722,27,TP,indices
GBPCAD,2017-10-31 00:00:00+00:00,short,4,2.487970250752257,8,TP,fx_cross
NZDCAD,2017-11-01 00:00:00+00:00,short,4,2.4757061867704278,4,TP,fx_cross
PL,2017-11-01 00:00:00+00:00,short,4,2.4870024347826085,2,TP,metals
NZDJPY,2017-11-01 00:00:00+00:00,short,4,2.484376326674916,14,TP,fx_cross
HG,2017-11-01 00:00:00+00:00,short,4,2.4898256,1,TP,metals
GBPCHF,2017-11-02 00:00:00+00:00,long,1,-1.0164847648902824,0,SAME_BAR_SL,fx_cross
SI,2017-11-03 00:00:00+00:00,long,2,-1.0044866390041494,22,SL,metals
CADJPY,2017-11-05 00:00:00+00:00,short,4,2.4782495126705655,9,TP,fx_cross
EURAUD,2017-11-07 00:00:00+00:00,short,4,-1.0202935761351388,3,SL,fx_cross
GBPNZD,2017-11-09 00:00:00+00:00,short,4,-1.0125916159695816,4,SL,fx_cross
NKD,2017-11-09 00:00:00+00:00,long,1,-1.0058662348178138,3,SL,indices
DAX,2017-11-09 00:00:00+00:00,long,1,-1.0135022647527911,0,SAME_BAR_SL,indices
PA,2017-11-10 00:00:00+00:00,long,1,-1.0081381910828024,2,SL,metals
EURGBP,2017-11-12 00:00:00+00:00,short,4,-1.075186565809377,1,SL,fx_cross
NZDCHF,2017-11-13 00:00:00+00:00,long,1,-1.0141300698272693,1,SL,fx_cross
DAX,2017-11-13 00:00:00+00:00,long,0,-1.0081465362035225,2,SL,indices
GBPCHF,2017-11-13 00:00:00+00:00,long,1,-1.0379809017461554,2,SL,fx_cross
HG,2017-11-13 00:00:00+00:00,short,4,-1.0032108387096774,32,SL,metals
USDCHF,2017-11-14 00:00:00+00:00,long,1,-1.0268510111272382,1,SL,fx_major
CL,2017-11-14 00:00:00+00:00,long,1,-1.0107305389221557,0,SAME_BAR_SL,commodities
EURCAD,2017-11-14 00:00:00+00:00,short,4,-1.0271789336801034,0,SAME_BAR_SL,fx_cross
NKD,2017-11-15 00:00:00+00:00,long,1,2.4942188429752066,1,TP,indices
USDJPY,2017-11-15 00:00:00+00:00,long,1,-1.0202561434977577,2,SL,fx_major
AUDCAD,2017-11-15 00:00:00+00:00,short,4,-1.0269975068289052,12,SL,fx_cross
AUDJPY,2017-11-17 00:00:00+00:00,long,1,-1.0263396355604626,0,SAME_BAR_SL,fx_cross
CL,2017-11-17 00:00:00+00:00,short,3,-1.004868817204301,3,SL,commodities
EURCHF,2017-11-17 00:00:00+00:00,long,1,-1.0524440449438244,1,SL,fx_cross
NZDUSD,2017-11-17 00:00:00+00:00,long,1,2.479687597765363,9,TP,fx_major
PL,2017-11-17 00:00:00+00:00,short,4,2.490994823529412,2,TP,metals
EURGBP,2017-11-19 00:00:00+00:00,long,1,-1.0463082527881047,1,SL,fx_cross
USDCHF,2017-11-21 00:00:00+00:00,short,4,2.4736014221379476,2,TP,fx_major
GBPCHF,2017-11-22 00:00:00+00:00,long,2,-1.03622266204849,5,SL,fx_cross
USDCAD,2017-11-23 00:00:00+00:00,short,4,-1.0128883045483317,5,SL,fx_major
USDCHF,2017-11-24 00:00:00+00:00,long,2,-1.0185053128689492,31,SL,fx_major
AUDUSD,2017-11-26 00:00:00+00:00,long,2,-1.012287914561986,10,SL,fx_major
EURNZD,2017-11-27 00:00:00+00:00,long,2,-1.02965002768379,1,SL,fx_cross
GBPUSD,2017-11-27 00:00:00+00:00,short,4,-1.018279345862826,3,SL,fx_major
GBPNZD,2017-11-28 00:00:00+00:00,short,3,-1.0449775015537597,1,SL,fx_cross
EURUSD,2017-11-28 00:00:00+00:00,long,1,-1.0412307176141637,2,SL,fx_major
PL,2017-11-28 00:00:00+00:00,short,4,2.490994823529412,3,TP,metals
CL,2017-11-29 00:00:00+00:00,long,1,2.4966134823091246,24,TP,commodities
NZDUSD,2017-11-29 00:00:00+00:00,long,1,-1.0194275188726722,0,SAME_BAR_SL,fx_major
EURNZD,2017-11-29 00:00:00+00:00,short,3,-1.035556001464665,1,SL,fx_cross
CADCHF,2017-11-29 00:00:00+00:00,long,2,-1.0082485788411646,54,SL,fx_cross
AUDNZD,2017-11-29 00:00:00+00:00,short,3,-1.0423924982888426,4,SL,fx_cross
NQ,2017-11-29 00:00:00+00:00,long,2,-1.013667027027027,0,SAME_BAR_SL,indices
GBPCHF,2017-11-30 00:00:00+00:00,short,3,-1.0229726426472863,6,SL,fx_cross
NZDJPY,2017-12-01 00:00:00+00:00,short,4,-1.0340890637293465,3,SL,fx_cross
RTY,2017-12-01 00:00:00+00:00,long,1,-1.0103118644067797,0,SAME_BAR_SL,indices
AUDJPY,2017-12-01 00:00:00+00:00,short,4,-1.0195010423452768,3,SL,fx_cross
EURAUD,2017-12-01 00:00:00+00:00,long,1,-1.014527363809209,2,SL,fx_cross
ES,2017-12-01 00:00:00+00:00,long,1,-1.0346358762886598,0,SAME_BAR_SL,indices
EURCAD,2017-12-01 00:00:00+00:00,long,1,-1.031548397626114,0,SAME_BAR_SL,fx_cross
NQ,2017-12-01 00:00:00+00:00,long,2,2.491936449348044,10,TP,indices
CADJPY,2017-12-01 00:00:00+00:00,short,4,-1.0233317491749176,2,SL,fx_cross
NZDCAD,2017-12-01 00:00:00+00:00,long,1,-1.0196726923076926,2,SL,fx_cross
AUDCAD,2017-12-01 00:00:00+00:00,long,2,-1.0248786443782913,1,SL,fx_cross
USDCAD,2017-12-01 00:00:00+00:00,long,2,-1.0293227248405017,2,SL,fx_major
EURCAD,2017-12-03 00:00:00+00:00,long,1,-1.0151380774748924,3,SL,fx_cross
NZDUSD,2017-12-04 00:00:00+00:00,long,2,2.471439165424739,6,TP,fx_major
NZDCHF,2017-12-04 00:00:00+00:00,short,3,-1.0212526027397257,6,SL,fx_cross
GBPCAD,2017-12-05 00:00:00+00:00,long,1,2.4802153897318644,2,TP,fx_cross
RTY,2017-12-05 00:00:00+00:00,short,3,-1.0039122991249005,30,SL,indices
ES,2017-12-05 00:00:00+00:00,short,3,-1.004011660692951,9,SL,indices
GBPAUD,2017-12-05 00:00:00+00:00,long,1,-1.0086431407641356,15,SL,fx_cross
EURAUD,2017-12-05 00:00:00+00:00,long,2,-1.030993213459142,7,SL,fx_cross
EURNZD,2017-12-05 00:00:00+00:00,long,2,-1.018250201953162,5,SL,fx_cross
GBPNZD,2017-12-06 00:00:00+00:00,long,2,-1.0072650051879373,8,SL,fx_cross
GBPUSD,2017-12-06 00:00:00+00:00,long,1,2.489392625983415,32,TP,fx_major
NKD,2017-12-07 00:00:00+00:00,short,3,-1.0047176547231271,2,SL,indices
EURUSD,2017-12-08 00:00:00+00:00,long,2,2.46042093862816,5,TP,fx_major
EURGBP,2017-12-08 00:00:00+00:00,short,4,-1.014772685851319,10,SL,fx_cross
CADJPY,2017-12-08 00:00:00+00:00,short,3,-1.012715277207392,15,SL,fx_cross
AUDJPY,2017-12-10 00:00:00+00:00,short,3,-1.01221417773238,3,SL,fx_cross
YM,2017-12-10 00:00:00+00:00,short,3,-1.0081831932773109,3,SL,indices
GBPCHF,2017-12-11 00:00:00+00:00,long,1,-1.0182169228883164,2,SL,fx_cross
AUDCAD,2017-12-12 00:00:00+00:00,short,3,-1.0226134549979258,1,SL,fx_cross
NZDCAD,2017-12-12 00:00:00+00:00,short,4,-1.0242938132295722,1,SL,fx_cross
USDJPY,2017-12-13 00:00:00+00:00,long,1,-1.0176697872340426,22,SL,fx_major
NZDCHF,2017-12-13 00:00:00+00:00,short,4,-1.0317376315789468,0,SAME_BAR_SL,fx_cross
AUDCAD,2017-12-14 00:00:00+00:00,short,3,-1.0165967082894538,27,SL,fx_cross
AUDNZD,2017-12-14 00:00:00+00:00,short,4,-1.0225807614493285,14,SL,fx_cross
PA,2017-12-14 00:00:00+00:00,short,3,-1.0193671641791044,0,SAME_BAR_SL,metals
SI,2017-12-14 00:00:00+00:00,long,2,2.496025,10,TP,metals
AUDCHF,2017-12-15 00:00:00+00:00,short,4,-1.017563804415102,9,SL,fx_cross
NG,2017-12-15 00:00:00+00:00,long,2,2.4982074518201283,10,TP,commodities
AUDJPY,2017-12-20 00:00:00+00:00,short,4,-1.018301036367062,1,SL,fx_cross
USDCAD,2017-12-21 00:00:00+00:00,long,2,-1.0177549488395308,5,SL,fx_major
EURNZD,2017-12-26 00:00:00+00:00,long,2,-1.017292596867271,10,SL,fx_cross
EURAUD,2017-12-27 00:00:00+00:00,long,1,-1.017629597612432,11,SL,fx_cross
NZDCHF,2017-12-27 00:00:00+00:00,short,3,-1.0184961246164739,10,SL,fx_cross
AUDUSD,2017-12-28 00:00:00+00:00,short,4,-1.033073040847201,3,SL,fx_major
SI,2017-12-28 00:00:00+00:00,short,3,-1.0039153623188406,3,SL,metals
NQ,2017-12-29 00:00:00+00:00,long,1,2.490174432497013,3,TP,indices
USDCAD,2017-12-29 00:00:00+00:00,long,1,-1.017405277777778,5,SL,fx_major
YM,2018-01-01 00:00:00+00:00,short,4,-1.0115274526928675,3,SL,indices
NG,2018-01-01 00:00:00+00:00,short,4,2.49769327014218,4,TP,commodities
ES,2018-01-02 00:00:00+00:00,short,3,-1.012870711610487,1,SL,indices
GBPNZD,2018-01-03 00:00:00+00:00,long,1,-1.0294521955260973,1,SL,fx_cross
AUDUSD,2018-01-03 00:00:00+00:00,short,4,-1.019128472434082,7,SL,fx_major
EURCHF,2018-01-03 00:00:00+00:00,short,3,-1.0270722835943942,8,SL,fx_cross
AUDNZD,2018-01-03 00:00:00+00:00,short,3,2.4820785395537532,28,TP,fx_cross
AUDJPY,2018-01-04 00:00:00+00:00,short,3,2.473942077649528,5,TP,fx_cross
DAX,2018-01-04 00:00:00+00:00,short,4,-1.0091543859649124,0,SAME_BAR_SL,indices
NZDUSD,2018-01-04 00:00:00+00:00,short,3,-1.0139129493407355,6,SL,fx_major
DAX,2018-01-05 00:00:00+00:00,short,3,-1.0083284955752212,1,SL,indices
EURJPY,2018-01-08 00:00:00+00:00,long,1,-1.0227431175059958,1,SL,fx_cross
EURGBP,2018-01-10 00:00:00+00:00,short,4,-1.0843416142735813,1,SL,fx_cross
EURCAD,2018-01-11 00:00:00+00:00,short,3,-1.0221654650551757,1,SL,fx_cross
EURUSD,2018-01-11 00:00:00+00:00,short,4,-1.0555739933993382,0,SAME_BAR_SL,fx_major
PL,2018-01-11 00:00:00+00:00,short,4,-1.006149019607843,0,SAME_BAR_SL,metals
GBPAUD,2018-01-12 00:00:00+00:00,short,4,-1.0240582470119521,0,SAME_BAR_SL,fx_cross
GBPNZD,2018-01-12 00:00:00+00:00,short,4,-1.0330729154291076,1,SL,fx_cross
NZDCHF,2018-01-12 00:00:00+00:00,long,1,-1.0136050465356772,3,SL,fx_cross
GBPCAD,2018-01-12 00:00:00+00:00,short,4,-1.0150247535596932,5,SL,fx_cross
NZDJPY,2018-01-14 00:00:00+00:00,long,2,2.4759708139845213,7,TP,fx_cross
EURCAD,2018-01-15 00:00:00+00:00,short,3,-1.0234543894389443,2,SL,fx_cross
USDCHF,2018-01-15 00:00:00+00:00,long,1,-1.0233687732986565,4,SL,fx_major
PL,2018-01-15 00:00:00+00:00,short,4,-1.016917894736842,1,SL,metals
EURJPY,2018-01-16 00:00:00+00:00,short,3,-1.0235328059332518,14,SL,fx_cross
PA,2018-01-16 00:00:00+00:00,long,1,-1.0027622047244094,12,SL,metals
HG,2018-01-16 00:00:00+00:00,long,1,-1.0113813333333332,1,SL,metals
AUDUSD,2018-01-17 00:00:00+00:00,short,3,-1.0088969624776654,8,SL,fx_major
NZDCHF,2018-01-17 00:00:00+00:00,short,4,-1.0232588214391467,4,SL,fx_cross
EURGBP,2018-01-17 00:00:00+00:00,long,2,-1.0539703056768555,1,SL,fx_cross
ES,2018-01-18 00:00:00+00:00,long,1,-1.0066651769087522,13,SL,indices
YM,2018-01-18 00:00:00+00:00,long,1,-1.0056282735274205,13,SL,indices
USDJPY,2018-01-18 00:00:00+00:00,long,2,-1.019877668161435,5,SL,fx_major
EURUSD,2018-01-19 00:00:00+00:00,short,3,-1.0229914964847675,4,SL,fx_major
DAX,2018-01-19 00:00:00+00:00,short,3,-1.0086667741935484,2,SL,indices
CADJPY,2018-01-22 00:00:00+00:00,short,4,2.4872783635898745,13,TP,fx_cross
CL,2018-01-22 00:00:00+00:00,short,4,-1.0079389883268481,1,SL,commodities
HG,2018-01-23 00:00:00+00:00,long,1,2.492126745098039,1,TP,metals
NKD,2018-01-23 00:00:00+00:00,long,1,-1.005258082191781,1,SL,indices
AUDJPY,2018-01-23 00:00:00+00:00,long,1,-1.0204254703328506,6,SL,fx_cross
NZDJPY,2018-01-24 00:00:00+00:00,long,2,-1.055022557856271,0,SAME_BAR_SL,fx_cross
PL,2018-01-24 00:00:00+00:00,short,3,-1.0106775081967214,0,SAME_BAR_SL,metals
EURNZD,2018-01-24 00:00:00+00:00,long,2,2.4880310988658936,77,TP,fx_cross
NZDCHF,2018-01-24 00:00:00+00:00,long,1,-1.0151705750675413,0,SAME_BAR_SL,fx_cross
AUDCHF,2018-01-25 00:00:00+00:00,long,2,-1.0389617679558008,0,SAME_BAR_SL,fx_cross
EURAUD,2018-01-25 00:00:00+00:00,short,3,-1.0220495272078503,6,SL,fx_cross
NZDUSD,2018-01-25 00:00:00+00:00,long,1,2.473829500640205,5,TP,fx_major
SI,2018-01-25 00:00:00+00:00,short,4,-1.0201257142857143,0,SAME_BAR_SL,metals
HG,2018-01-25 00:00:00+00:00,short,3,2.4940470857142856,11,TP,metals
EURGBP,2018-01-25 00:00:00+00:00,short,4,-1.0301318513969913,3,SL,fx_cross
GBPCHF,2018-01-25 00:00:00+00:00,long,1,-1.0194019087136927,1,SL,fx_cross
DAX,2018-01-25 00:00:00+00:00,long,2,-1.0054246841097638,5,SL,indices
NZDJPY,2018-01-26 00:00:00+00:00,long,2,-1.0250027397260266,3,SL,fx_cross
GBPCAD,2018-01-28 00:00:00+00:00,long,1,-1.034043545010467,1,SL,fx_cross
NG,2018-01-28 00:00:00+00:00,long,1,-1.0016259190031154,0,SAME_BAR_SL,commodities
PL,2018-01-29 00:00:00+00:00,long,2,-1.0035968,7,SL,metals
GBPAUD,2018-01-29 00:00:00+00:00,long,1,2.476233687553438,2,TP,fx_cross
EURGBP,2018-01-30 00:00:00+00:00,short,4,-1.02601223628692,5,SL,fx_cross
GBPUSD,2018-01-30 00:00:00+00:00,long,1,-1.014511470805617,6,SL,fx_major
CL,2018-01-30 00:00:00+00:00,long,1,-1.0030226392961876,7,SL,commodities
SI,2018-01-30 00:00:00+00:00,long,2,-1.003117037037037,3,SL,metals
NQ,2018-01-30 00:00:00+00:00,long,1,-1.0061785298196948,3,SL,indices
NG,2018-01-31 00:00:00+00:00,long,1,-1.0022928155339805,1,SL,commodities
PA,2018-01-31 00:00:00+00:00,long,1,-1.005652512820513,1,SL,metals
USDJPY,2018-01-31 00:00:00+00:00,short,4,-1.0216701346562722,2,SL,fx_major
NZDCHF,2018-02-02 00:00:00+00:00,long,1,-1.0189653704624562,2,SL,fx_cross
EURAUD,2018-02-02 00:00:00+00:00,short,4,-1.0360541074737508,0,SAME_BAR_SL,fx_cross
DAX,2018-02-02 00:00:00+00:00,long,1,-1.0048075650118202,1,SL,indices
GBPAUD,2018-02-02 00:00:00+00:00,short,4,-1.0769974074074096,1,SL,fx_cross
USDCAD,2018-02-02 00:00:00+00:00,short,4,-1.019173245106148,2,SL,fx_major
RTY,2018-02-02 00:00:00+00:00,long,1,-1.0057081870011402,0,SAME_BAR_SL,indices
SI,2018-02-04 00:00:00+00:00,long,1,-1.0044122821576762,3,SL,metals
ES,2018-02-04 00:00:00+00:00,long,1,-1.0122692682926828,0,SAME_BAR_SL,indices
NKD,2018-02-04 00:00:00+00:00,long,0,-1.0051055052264808,1,SL,indices
YM,2018-02-04 00:00:00+00:00,long,1,-1.0113209483960948,0,SAME_BAR_SL,indices
AUDJPY,2018-02-05 00:00:00+00:00,long,2,2.4728737397221447,1,TP,fx_cross
NQ,2018-02-05 00:00:00+00:00,long,1,-1.0062944891640866,1,SL,indices
EURCHF,2018-02-05 00:00:00+00:00,long,1,-1.0337696703296713,3,SL,fx_cross
ES,2018-02-05 00:00:00+00:00,long,1,-1.0262274015748032,0,SAME_BAR_SL,indices
YM,2018-02-05 00:00:00+00:00,long,2,-1.020258064516129,0,SAME_BAR_SL,indices
NZDJPY,2018-02-06 00:00:00+00:00,short,4,2.4709908427510494,1,TP,fx_cross
GBPAUD,2018-02-06 00:00:00+00:00,long,1,2.490593535122787,37,TP,fx_cross
CHFJPY,2018-02-06 00:00:00+00:00,long,1,-1.0187122891566263,3,SL,fx_cross
ES,2018-02-06 00:00:00+00:00,long,1,2.4843169082125605,1,TP,indices
DAX,2018-02-06 00:00:00+00:00,long,1,2.4920553531218013,1,TP,indices
EURGBP,2018-02-06 00:00:00+00:00,short,3,2.4725618553285487,2,TP,fx_cross
GBPNZD,2018-02-06 00:00:00+00:00,long,1,-1.0330769459501308,0,SAME_BAR_SL,fx_cross
CADCHF,2018-02-06 00:00:00+00:00,short,4,-1.0391837908496715,1,SL,fx_cross
GBPNZD,2018-02-07 00:00:00+00:00,short,4,-1.013490309485027,1,SL,fx_cross
EURUSD,2018-02-07 00:00:00+00:00,long,1,-1.0145894549687797,18,SL,fx_major
NZDCAD,2018-02-07 00:00:00+00:00,long,2,-1.0247505819332845,1,SL,fx_cross
NZDCHF,2018-02-07 00:00:00+00:00,long,2,-1.0162955569809706,1,SL,fx_cross
NZDUSD,2018-02-08 00:00:00+00:00,long,1,2.484156978756884,5,TP,fx_major
PL,2018-02-08 00:00:00+00:00,long,1,2.4949283902439023,7,TP,metals
CL,2018-02-08 00:00:00+00:00,long,1,-1.0068845390070922,1,SL,commodities
GBPCHF,2018-02-08 00:00:00+00:00,short,4,-1.0672681115683589,0,SAME_BAR_SL,fx_cross
HG,2018-02-08 00:00:00+00:00,long,1,2.4956705054945054,5,TP,metals
EURJPY,2018-02-09 00:00:00+00:00,long,2,-1.0226171150334757,4,SL,fx_cross
NKD,2018-02-09 00:00:00+00:00,long,1,-1.0138952577319587,0,SAME_BAR_SL,indices
AUDJPY,2018-02-09 00:00:00+00:00,long,2,-1.0174251282997968,4,SL,fx_cross
AUDCAD,2018-02-09 00:00:00+00:00,short,4,-1.0172704982764025,5,SL,fx_cross
NKD,2018-02-12 00:00:00+00:00,short,4,-1.0014476029567054,65,SL,indices
AUDCHF,2018-02-12 00:00:00+00:00,short,3,2.4806997477814106,16,TP,fx_cross
YM,2018-02-12 00:00:00+00:00,short,3,-1.0028390510424154,4,SL,indices
RTY,2018-02-12 00:00:00+00:00,short,3,-1.0046885322896282,2,SL,indices
ES,2018-02-12 00:00:00+00:00,short,3,-1.002679748427673,4,SL,indices
NQ,2018-02-12 00:00:00+00:00,short,3,-1.0025841453649522,3,SL,indices
GBPCAD,2018-02-13 00:00:00+00:00,short,3,-1.0088425348542458,7,SL,fx_cross
NZDCAD,2018-02-14 00:00:00+00:00,short,4,-1.0135883091532578,5,SL,fx_cross
AUDUSD,2018-02-14 00:00:00+00:00,short,4,-1.0262121040189127,1,SL,fx_major
USDCHF,2018-02-14 00:00:00+00:00,long,1,-1.0334099871959033,0,SAME_BAR_SL,fx_major
SI,2018-02-14 00:00:00+00:00,short,3,-1.0047207079646017,53,SL,metals
RTY,2018-02-15 00:00:00+00:00,short,4,-1.007045050215208,1,SL,indices
PA,2018-02-15 00:00:00+00:00,short,4,-1.0033862736842105,1,SL,metals
HG,2018-02-16 00:00:00+00:00,short,3,2.4940470857142856,10,TP,metals
DAX,2018-02-16 00:00:00+00:00,short,3,2.4933319134775376,9,TP,indices
USDCAD,2018-02-19 00:00:00+00:00,short,3,-1.0174561111111113,2,SL,fx_major
USDCHF,2018-02-20 00:00:00+00:00,short,4,-1.0168729335912312,7,SL,fx_major
AUDCAD,2018-02-20 00:00:00+00:00,short,3,2.4521627727856226,1,TP,fx_cross
GBPUSD,2018-02-22 00:00:00+00:00,long,2,-1.0170194288215344,5,SL,fx_major
GBPCAD,2018-02-22 00:00:00+00:00,long,1,2.477828227364637,9,TP,fx_cross
CADJPY,2018-02-22 00:00:00+00:00,long,1,-1.014547655310621,5,SL,fx_cross
USDCAD,2018-02-22 00:00:00+00:00,short,4,-1.0138780944943382,5,SL,fx_major
NZDUSD,2018-02-23 00:00:00+00:00,long,1,-1.0185472917614933,3,SL,fx_major
CL,2018-02-23 00:00:00+00:00,short,4,2.495611428571429,5,TP,commodities
