instrument,variant,side,entry_ts,r,bars_held,reason
AUDCAD,M1_fix2R,long,2013-03-27 09:00:00+00:00,-1.0,4,SL
AUDCAD,M2_fix3R,long,2013-03-27 09:00:00+00:00,-1.0,4,SL
AUDCAD,M3_partial,long,2013-03-27 09:00:00+00:00,-1.0,4,SL
AUDCAD,M4_chandelier,long,2013-03-27 09:00:00+00:00,-1.0,4,SL
AUDCAD,M5_mp1,long,2013-03-27 09:00:00+00:00,-1.0,4,SL
AUDCAD,M6_time10,long,2013-03-27 09:00:00+00:00,-1.0,4,SL
AUDCAD,M1_fix2R,long,2013-04-15 01:00:00+00:00,-1.0,4,SL
AUDCAD,M2_fix3R,long,2013-04-15 01:00:00+00:00,-1.0,4,SL
AUDCAD,M3_partial,long,2013-04-15 01:00:00+00:00,-1.0,4,SL
AUDCAD,M4_chandelier,long,2013-04-15 01:00:00+00:00,-1.0,4,SL
AUDCAD,M5_mp1,long,2013-04-15 01:00:00+00:00,-1.0,4,SL
AUDCAD,M6_time10,long,2013-04-15 01:00:00+00:00,-1.0,4,SL
AUDCAD,M1_fix2R,short,2013-05-17 13:00:00+00:00,-1.0,10,SL
AUDCAD,M2_fix3R,short,2013-05-17 13:00:00+00:00,-1.0,10,SL
AUDCAD,M3_partial,short,2013-05-17 13:00:00+00:00,0.5,2,STOP_MOVED
AUDCAD,M4_chandelier,short,2013-05-17 13:00:00+00:00,0.0,2,STOP_MOVED
AUDCAD,M5_mp1,short,2013-05-17 13:00:00+00:00,-1.0,10,SL
AUDCAD,M6_time10,short,2013-05-17 13:00:00+00:00,-1.0,10,SL
AUDCAD,M1_fix2R,short,2013-06-03 09:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,short,2013-06-03 09:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,short,2013-06-03 09:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,short,2013-06-03 09:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,short,2013-06-03 09:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,short,2013-06-03 09:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,short,2013-07-01 13:00:00+00:00,2.0,9,TP
AUDCAD,M2_fix3R,short,2013-07-01 13:00:00+00:00,3.0,10,TP
AUDCAD,M3_partial,short,2013-07-01 13:00:00+00:00,0.5,5,STOP_MOVED
AUDCAD,M4_chandelier,short,2013-07-01 13:00:00+00:00,0.0,5,STOP_MOVED
AUDCAD,M5_mp1,short,2013-07-01 13:00:00+00:00,1.541213937804401,17,EMA_TRAIL
AUDCAD,M6_time10,short,2013-07-01 13:00:00+00:00,2.0,9,TP
AUDCAD,M1_fix2R,short,2013-07-15 17:00:00+00:00,-1.0,2,SL
AUDCAD,M2_fix3R,short,2013-07-15 17:00:00+00:00,-1.0,2,SL
AUDCAD,M3_partial,short,2013-07-15 17:00:00+00:00,-1.0,2,SL
AUDCAD,M4_chandelier,short,2013-07-15 17:00:00+00:00,-1.0,2,SL
AUDCAD,M5_mp1,short,2013-07-15 17:00:00+00:00,-1.0,2,SL
AUDCAD,M6_time10,short,2013-07-15 17:00:00+00:00,-1.0,2,SL
AUDCAD,M1_fix2R,short,2013-08-06 01:00:00+00:00,-1.0,2,SL
AUDCAD,M2_fix3R,short,2013-08-06 01:00:00+00:00,-1.0,2,SL
AUDCAD,M3_partial,short,2013-08-06 01:00:00+00:00,-1.0,2,SL
AUDCAD,M4_chandelier,short,2013-08-06 01:00:00+00:00,-1.0,2,SL
AUDCAD,M5_mp1,short,2013-08-06 01:00:00+00:00,-1.0,2,SL
AUDCAD,M6_time10,short,2013-08-06 01:00:00+00:00,-1.0,2,SL
AUDCAD,M1_fix2R,short,2013-08-29 01:00:00+00:00,-1.0,13,SL
AUDCAD,M2_fix3R,short,2013-08-29 01:00:00+00:00,-1.0,13,SL
AUDCAD,M3_partial,short,2013-08-29 01:00:00+00:00,0.5,11,STOP_MOVED
AUDCAD,M4_chandelier,short,2013-08-29 01:00:00+00:00,0.0,11,STOP_MOVED
AUDCAD,M5_mp1,short,2013-08-29 01:00:00+00:00,-1.0,13,SL
AUDCAD,M6_time10,short,2013-08-29 01:00:00+00:00,-1.0,13,SL
AUDCAD,M1_fix2R,long,2013-09-25 05:00:00+00:00,2.0,6,TP
AUDCAD,M2_fix3R,long,2013-09-25 05:00:00+00:00,-1.0,13,SL
AUDCAD,M3_partial,long,2013-09-25 05:00:00+00:00,0.5,8,STOP_MOVED
AUDCAD,M4_chandelier,long,2013-09-25 05:00:00+00:00,0.0,8,STOP_MOVED
AUDCAD,M5_mp1,long,2013-09-25 05:00:00+00:00,1.1016586211164774,7,EMA_TRAIL
AUDCAD,M6_time10,long,2013-09-25 05:00:00+00:00,2.0,6,TP
AUDCAD,M1_fix2R,long,2014-02-23 22:00:00+00:00,-1.0,20,SL
AUDCAD,M2_fix3R,long,2014-02-23 22:00:00+00:00,-1.0,20,SL
AUDCAD,M3_partial,long,2014-02-23 22:00:00+00:00,0.5,12,STOP_MOVED
AUDCAD,M4_chandelier,long,2014-02-23 22:00:00+00:00,0.0,12,STOP_MOVED
AUDCAD,M5_mp1,long,2014-02-23 22:00:00+00:00,-1.0,20,SL
AUDCAD,M6_time10,long,2014-02-23 22:00:00+00:00,-1.0,20,SL
AUDCAD,M1_fix2R,long,2014-03-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,long,2014-03-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,long,2014-03-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,long,2014-03-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,long,2014-03-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,long,2014-03-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,long,2014-03-26 17:00:00+00:00,-1.0,6,SL
AUDCAD,M2_fix3R,long,2014-03-26 17:00:00+00:00,-1.0,6,SL
AUDCAD,M3_partial,long,2014-03-26 17:00:00+00:00,-1.0,6,SL
AUDCAD,M4_chandelier,long,2014-03-26 17:00:00+00:00,-1.0,6,SL
AUDCAD,M5_mp1,long,2014-03-26 17:00:00+00:00,-1.0,6,SL
AUDCAD,M6_time10,long,2014-03-26 17:00:00+00:00,-1.0,6,SL
AUDCAD,M1_fix2R,long,2014-04-24 09:00:00+00:00,-1.0,15,SL
AUDCAD,M2_fix3R,long,2014-04-24 09:00:00+00:00,-1.0,15,SL
AUDCAD,M3_partial,long,2014-04-24 09:00:00+00:00,0.5,13,STOP_MOVED
AUDCAD,M4_chandelier,long,2014-04-24 09:00:00+00:00,0.0,13,STOP_MOVED
AUDCAD,M5_mp1,long,2014-04-24 09:00:00+00:00,-1.0,15,SL
AUDCAD,M6_time10,long,2014-04-24 09:00:00+00:00,-1.0,15,SL
AUDCAD,M1_fix2R,long,2014-05-08 13:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,long,2014-05-08 13:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,long,2014-05-08 13:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,long,2014-05-08 13:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,long,2014-05-08 13:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,long,2014-05-08 13:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,short,2014-06-02 13:00:00+00:00,-1.0,4,SL
AUDCAD,M2_fix3R,short,2014-06-02 13:00:00+00:00,-1.0,4,SL
AUDCAD,M3_partial,short,2014-06-02 13:00:00+00:00,-1.0,4,SL
AUDCAD,M4_chandelier,short,2014-06-02 13:00:00+00:00,-1.0,4,SL
AUDCAD,M5_mp1,short,2014-06-02 13:00:00+00:00,-1.0,4,SL
AUDCAD,M6_time10,short,2014-06-02 13:00:00+00:00,-1.0,4,SL
AUDCAD,M1_fix2R,short,2014-06-18 17:00:00+00:00,2.0,10,TP
AUDCAD,M2_fix3R,short,2014-06-18 17:00:00+00:00,3.0,10,TP
AUDCAD,M3_partial,short,2014-06-18 17:00:00+00:00,2.0,10,TP
AUDCAD,M4_chandelier,short,2014-06-18 17:00:00+00:00,4.261855340890799,51,STOP_MOVED
AUDCAD,M5_mp1,short,2014-06-18 17:00:00+00:00,4.095933791047877,48,EMA_TRAIL
AUDCAD,M6_time10,short,2014-06-18 17:00:00+00:00,2.0,10,TP
AUDCAD,M1_fix2R,short,2014-07-10 01:00:00+00:00,2.0,1,TP
AUDCAD,M2_fix3R,short,2014-07-10 01:00:00+00:00,3.0,1,TP
AUDCAD,M3_partial,short,2014-07-10 01:00:00+00:00,2.0,1,TP
AUDCAD,M4_chandelier,short,2014-07-10 01:00:00+00:00,0.2957952315335799,8,STOP_MOVED
AUDCAD,M5_mp1,short,2014-07-10 01:00:00+00:00,0.5,8,STOP_MOVED
AUDCAD,M6_time10,short,2014-07-10 01:00:00+00:00,2.0,1,TP
AUDCAD,M1_fix2R,long,2014-08-11 13:00:00+00:00,2.0,11,TP
AUDCAD,M2_fix3R,long,2014-08-11 13:00:00+00:00,3.0,39,TP
AUDCAD,M3_partial,long,2014-08-11 13:00:00+00:00,0.5,8,STOP_MOVED
AUDCAD,M4_chandelier,long,2014-08-11 13:00:00+00:00,0.0,8,STOP_MOVED
AUDCAD,M5_mp1,long,2014-08-11 13:00:00+00:00,1.1831871902401623,14,EMA_TRAIL
AUDCAD,M6_time10,long,2014-08-11 13:00:00+00:00,2.0,11,TP
AUDCAD,M1_fix2R,long,2014-09-08 13:00:00+00:00,-1.0,6,SL
AUDCAD,M2_fix3R,long,2014-09-08 13:00:00+00:00,-1.0,6,SL
AUDCAD,M3_partial,long,2014-09-08 13:00:00+00:00,0.5,5,STOP_MOVED
AUDCAD,M4_chandelier,long,2014-09-08 13:00:00+00:00,0.0,5,STOP_MOVED
AUDCAD,M5_mp1,long,2014-09-08 13:00:00+00:00,-1.0,6,SL
AUDCAD,M6_time10,long,2014-09-08 13:00:00+00:00,-1.0,6,SL
AUDCAD,M1_fix2R,short,2014-10-02 09:00:00+00:00,-1.0,2,SL
AUDCAD,M2_fix3R,short,2014-10-02 09:00:00+00:00,-1.0,2,SL
AUDCAD,M3_partial,short,2014-10-02 09:00:00+00:00,-1.0,2,SL
AUDCAD,M4_chandelier,short,2014-10-02 09:00:00+00:00,-1.0,2,SL
AUDCAD,M5_mp1,short,2014-10-02 09:00:00+00:00,-1.0,2,SL
AUDCAD,M6_time10,short,2014-10-02 09:00:00+00:00,-1.0,2,SL
AUDCAD,M1_fix2R,short,2014-12-02 06:00:00+00:00,2.0,4,TP
AUDCAD,M2_fix3R,short,2014-12-02 06:00:00+00:00,3.0,10,TP
AUDCAD,M3_partial,short,2014-12-02 06:00:00+00:00,2.0,10,TP
AUDCAD,M4_chandelier,short,2014-12-02 06:00:00+00:00,2.5310045916834762,38,STOP_MOVED
AUDCAD,M5_mp1,short,2014-12-02 06:00:00+00:00,2.7044658055472075,35,EMA_TRAIL
AUDCAD,M6_time10,short,2014-12-02 06:00:00+00:00,2.0,4,TP
AUDCAD,M1_fix2R,short,2014-12-18 06:00:00+00:00,2.0,6,TP
AUDCAD,M2_fix3R,short,2014-12-18 06:00:00+00:00,3.0,17,TP
AUDCAD,M3_partial,short,2014-12-18 06:00:00+00:00,2.0,17,TP
AUDCAD,M4_chandelier,short,2014-12-18 06:00:00+00:00,1.6792208122472887,35,STOP_MOVED
AUDCAD,M5_mp1,short,2014-12-18 06:00:00+00:00,1.9241029422983815,33,EMA_TRAIL
AUDCAD,M6_time10,short,2014-12-18 06:00:00+00:00,2.0,6,TP
AUDCAD,M1_fix2R,long,2015-01-29 02:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,long,2015-01-29 02:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,long,2015-01-29 02:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,long,2015-01-29 02:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,long,2015-01-29 02:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,long,2015-01-29 02:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,long,2015-02-24 18:00:00+00:00,-1.0,7,SL
AUDCAD,M2_fix3R,long,2015-02-24 18:00:00+00:00,-1.0,7,SL
AUDCAD,M3_partial,long,2015-02-24 18:00:00+00:00,-1.0,7,SL
AUDCAD,M4_chandelier,long,2015-02-24 18:00:00+00:00,-1.0,7,SL
AUDCAD,M5_mp1,long,2015-02-24 18:00:00+00:00,-1.0,7,SL
AUDCAD,M6_time10,long,2015-02-24 18:00:00+00:00,-1.0,7,SL
AUDCAD,M1_fix2R,short,2015-04-28 17:00:00+00:00,2.0,9,TP
AUDCAD,M2_fix3R,short,2015-04-28 17:00:00+00:00,3.0,9,TP
AUDCAD,M3_partial,short,2015-04-28 17:00:00+00:00,0.5,4,STOP_MOVED
AUDCAD,M4_chandelier,short,2015-04-28 17:00:00+00:00,0.0,4,STOP_MOVED
AUDCAD,M5_mp1,short,2015-04-28 17:00:00+00:00,0.8561774526951915,7,EMA_TRAIL
AUDCAD,M6_time10,short,2015-04-28 17:00:00+00:00,2.0,9,TP
AUDCAD,M1_fix2R,short,2015-06-10 05:00:00+00:00,-1.0,5,SL
AUDCAD,M2_fix3R,short,2015-06-10 05:00:00+00:00,-1.0,5,SL
AUDCAD,M3_partial,short,2015-06-10 05:00:00+00:00,0.5,5,STOP_MOVED
AUDCAD,M4_chandelier,short,2015-06-10 05:00:00+00:00,0.0,5,STOP_MOVED
AUDCAD,M5_mp1,short,2015-06-10 05:00:00+00:00,-1.0,5,SL
AUDCAD,M6_time10,short,2015-06-10 05:00:00+00:00,-1.0,5,SL
AUDCAD,M1_fix2R,short,2015-06-29 13:00:00+00:00,-1.0,5,SL
AUDCAD,M2_fix3R,short,2015-06-29 13:00:00+00:00,-1.0,5,SL
AUDCAD,M3_partial,short,2015-06-29 13:00:00+00:00,-1.0,5,SL
AUDCAD,M4_chandelier,short,2015-06-29 13:00:00+00:00,-1.0,5,SL
AUDCAD,M5_mp1,short,2015-06-29 13:00:00+00:00,-1.0,5,SL
AUDCAD,M6_time10,short,2015-06-29 13:00:00+00:00,-1.0,5,SL
AUDCAD,M1_fix2R,short,2015-07-15 13:00:00+00:00,-1.0,6,SL
AUDCAD,M2_fix3R,short,2015-07-15 13:00:00+00:00,-1.0,6,SL
AUDCAD,M3_partial,short,2015-07-15 13:00:00+00:00,0.5,5,STOP_MOVED
AUDCAD,M4_chandelier,short,2015-07-15 13:00:00+00:00,0.0,5,STOP_MOVED
AUDCAD,M5_mp1,short,2015-07-15 13:00:00+00:00,0.7982296214556521,4,EMA_TRAIL
AUDCAD,M6_time10,short,2015-07-15 13:00:00+00:00,-1.0,6,SL
AUDCAD,M1_fix2R,long,2015-08-23 21:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,long,2015-08-23 21:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,long,2015-08-23 21:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,long,2015-08-23 21:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,long,2015-08-23 21:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,long,2015-08-23 21:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,short,2015-09-14 01:00:00+00:00,-1.0,3,SL
AUDCAD,M2_fix3R,short,2015-09-14 01:00:00+00:00,-1.0,3,SL
AUDCAD,M3_partial,short,2015-09-14 01:00:00+00:00,0.5,2,STOP_MOVED
AUDCAD,M4_chandelier,short,2015-09-14 01:00:00+00:00,0.0,2,STOP_MOVED
AUDCAD,M5_mp1,short,2015-09-14 01:00:00+00:00,0.5626526061155803,1,EMA_TRAIL
AUDCAD,M6_time10,short,2015-09-14 01:00:00+00:00,-1.0,3,SL
AUDCAD,M1_fix2R,short,2015-09-29 13:00:00+00:00,-1.0,2,SL
AUDCAD,M2_fix3R,short,2015-09-29 13:00:00+00:00,-1.0,2,SL
AUDCAD,M3_partial,short,2015-09-29 13:00:00+00:00,-1.0,2,SL
AUDCAD,M4_chandelier,short,2015-09-29 13:00:00+00:00,-1.0,2,SL
AUDCAD,M5_mp1,short,2015-09-29 13:00:00+00:00,-1.0,2,SL
AUDCAD,M6_time10,short,2015-09-29 13:00:00+00:00,-1.0,2,SL
AUDCAD,M1_fix2R,short,2015-10-21 13:00:00+00:00,-1.0,10,SL
AUDCAD,M2_fix3R,short,2015-10-21 13:00:00+00:00,-1.0,10,SL
AUDCAD,M3_partial,short,2015-10-21 13:00:00+00:00,0.5,4,STOP_MOVED
AUDCAD,M4_chandelier,short,2015-10-21 13:00:00+00:00,0.0,4,STOP_MOVED
AUDCAD,M5_mp1,short,2015-10-21 13:00:00+00:00,-1.0,10,SL
AUDCAD,M6_time10,short,2015-10-21 13:00:00+00:00,-1.0,10,SL
AUDCAD,M1_fix2R,short,2015-11-10 22:00:00+00:00,-1.0,6,SL
AUDCAD,M2_fix3R,short,2015-11-10 22:00:00+00:00,-1.0,6,SL
AUDCAD,M3_partial,short,2015-11-10 22:00:00+00:00,-1.0,6,SL
AUDCAD,M4_chandelier,short,2015-11-10 22:00:00+00:00,-1.0,6,SL
AUDCAD,M5_mp1,short,2015-11-10 22:00:00+00:00,-1.0,6,SL
AUDCAD,M6_time10,short,2015-11-10 22:00:00+00:00,-1.0,6,SL
AUDCAD,M1_fix2R,long,2015-12-16 22:00:00+00:00,1.9999999999999762,11,TP
AUDCAD,M2_fix3R,long,2015-12-16 22:00:00+00:00,3.0,19,TP
AUDCAD,M3_partial,long,2015-12-16 22:00:00+00:00,0.5,4,STOP_MOVED
AUDCAD,M4_chandelier,long,2015-12-16 22:00:00+00:00,0.0,4,STOP_MOVED
AUDCAD,M5_mp1,long,2015-12-16 22:00:00+00:00,1.7519004596607708,28,EMA_TRAIL
AUDCAD,M6_time10,long,2015-12-16 22:00:00+00:00,1.9999999999999762,11,TP
AUDCAD,M1_fix2R,short,2016-03-03 06:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,short,2016-03-03 06:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,short,2016-03-03 06:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,short,2016-03-03 06:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,short,2016-03-03 06:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,short,2016-03-03 06:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,short,2016-05-31 01:00:00+00:00,-1.0,2,SL
AUDCAD,M2_fix3R,short,2016-05-31 01:00:00+00:00,-1.0,2,SL
AUDCAD,M3_partial,short,2016-05-31 01:00:00+00:00,-1.0,2,SL
AUDCAD,M4_chandelier,short,2016-05-31 01:00:00+00:00,-1.0,2,SL
AUDCAD,M5_mp1,short,2016-05-31 01:00:00+00:00,-1.0,2,SL
AUDCAD,M6_time10,short,2016-05-31 01:00:00+00:00,-1.0,2,SL
AUDCAD,M1_fix2R,long,2016-07-13 13:00:00+00:00,-1.0,2,SL
AUDCAD,M2_fix3R,long,2016-07-13 13:00:00+00:00,-1.0,2,SL
AUDCAD,M3_partial,long,2016-07-13 13:00:00+00:00,-1.0,2,SL
AUDCAD,M4_chandelier,long,2016-07-13 13:00:00+00:00,-1.0,2,SL
AUDCAD,M5_mp1,long,2016-07-13 13:00:00+00:00,-1.0,2,SL
AUDCAD,M6_time10,long,2016-07-13 13:00:00+00:00,-1.0,2,SL
AUDCAD,M1_fix2R,long,2016-08-17 09:00:00+00:00,-1.0,10,SL
AUDCAD,M2_fix3R,long,2016-08-17 09:00:00+00:00,-1.0,10,SL
AUDCAD,M3_partial,long,2016-08-17 09:00:00+00:00,0.5,7,STOP_MOVED
AUDCAD,M4_chandelier,long,2016-08-17 09:00:00+00:00,0.0,7,STOP_MOVED
AUDCAD,M5_mp1,long,2016-08-17 09:00:00+00:00,1.465289496126108,4,EMA_TRAIL
AUDCAD,M6_time10,long,2016-08-17 09:00:00+00:00,-1.0,10,SL
AUDCAD,M1_fix2R,long,2016-09-08 13:00:00+00:00,-1.0,4,SL
AUDCAD,M2_fix3R,long,2016-09-08 13:00:00+00:00,-1.0,4,SL
AUDCAD,M3_partial,long,2016-09-08 13:00:00+00:00,-1.0,4,SL
AUDCAD,M4_chandelier,long,2016-09-08 13:00:00+00:00,-1.0,4,SL
AUDCAD,M5_mp1,long,2016-09-08 13:00:00+00:00,-1.0,4,SL
AUDCAD,M6_time10,long,2016-09-08 13:00:00+00:00,-1.0,4,SL
AUDCAD,M1_fix2R,long,2016-09-28 21:00:00+00:00,-1.0,3,SL
AUDCAD,M2_fix3R,long,2016-09-28 21:00:00+00:00,-1.0,3,SL
AUDCAD,M3_partial,long,2016-09-28 21:00:00+00:00,-1.0,3,SL
AUDCAD,M4_chandelier,long,2016-09-28 21:00:00+00:00,-1.0,3,SL
AUDCAD,M5_mp1,long,2016-09-28 21:00:00+00:00,-1.0,3,SL
AUDCAD,M6_time10,long,2016-09-28 21:00:00+00:00,-1.0,3,SL
AUDCAD,M1_fix2R,long,2016-10-21 13:00:00+00:00,2.0,12,TP
AUDCAD,M2_fix3R,long,2016-10-21 13:00:00+00:00,3.0,14,TP
AUDCAD,M3_partial,long,2016-10-21 13:00:00+00:00,0.5,7,STOP_MOVED
AUDCAD,M4_chandelier,long,2016-10-21 13:00:00+00:00,0.0,7,STOP_MOVED
AUDCAD,M5_mp1,long,2016-10-21 13:00:00+00:00,0.5,7,STOP_MOVED
AUDCAD,M6_time10,long,2016-10-21 13:00:00+00:00,2.0,12,TP
AUDCAD,M1_fix2R,short,2017-01-11 02:00:00+00:00,-1.0,3,SL
AUDCAD,M2_fix3R,short,2017-01-11 02:00:00+00:00,-1.0,3,SL
AUDCAD,M3_partial,short,2017-01-11 02:00:00+00:00,-1.0,3,SL
AUDCAD,M4_chandelier,short,2017-01-11 02:00:00+00:00,-1.0,3,SL
AUDCAD,M5_mp1,short,2017-01-11 02:00:00+00:00,-1.0,3,SL
AUDCAD,M6_time10,short,2017-01-11 02:00:00+00:00,-1.0,3,SL
AUDCAD,M1_fix2R,long,2017-02-13 22:00:00+00:00,2.0,8,TP
AUDCAD,M2_fix3R,long,2017-02-13 22:00:00+00:00,3.000000000000039,10,TP
AUDCAD,M3_partial,long,2017-02-13 22:00:00+00:00,0.5,4,STOP_MOVED
AUDCAD,M4_chandelier,long,2017-02-13 22:00:00+00:00,0.0,4,STOP_MOVED
AUDCAD,M5_mp1,long,2017-02-13 22:00:00+00:00,1.2496700395952578,9,EMA_TRAIL
AUDCAD,M6_time10,long,2017-02-13 22:00:00+00:00,2.0,8,TP
AUDCAD,M1_fix2R,long,2017-03-02 14:00:00+00:00,2.0,15,TP
AUDCAD,M2_fix3R,long,2017-03-02 14:00:00+00:00,3.0,54,TP
AUDCAD,M3_partial,long,2017-03-02 14:00:00+00:00,0.5,27,STOP_MOVED
AUDCAD,M4_chandelier,long,2017-03-02 14:00:00+00:00,0.5230036048146238,23,STOP_MOVED
AUDCAD,M5_mp1,long,2017-03-02 14:00:00+00:00,1.2835278303904638,22,EMA_TRAIL
AUDCAD,M6_time10,long,2017-03-02 14:00:00+00:00,2.0,15,TP
AUDCAD,M1_fix2R,long,2017-03-21 01:00:00+00:00,-1.0,2,SL
AUDCAD,M2_fix3R,long,2017-03-21 01:00:00+00:00,-1.0,2,SL
AUDCAD,M3_partial,long,2017-03-21 01:00:00+00:00,-1.0,2,SL
AUDCAD,M4_chandelier,long,2017-03-21 01:00:00+00:00,-1.0,2,SL
AUDCAD,M5_mp1,long,2017-03-21 01:00:00+00:00,-1.0,2,SL
AUDCAD,M6_time10,long,2017-03-21 01:00:00+00:00,-1.0,2,SL
AUDCAD,M1_fix2R,long,2017-04-04 09:00:00+00:00,-1.0,13,SL
AUDCAD,M2_fix3R,long,2017-04-04 09:00:00+00:00,-1.0,13,SL
AUDCAD,M3_partial,long,2017-04-04 09:00:00+00:00,0.5,10,STOP_MOVED
AUDCAD,M4_chandelier,long,2017-04-04 09:00:00+00:00,0.0,10,STOP_MOVED
AUDCAD,M5_mp1,long,2017-04-04 09:00:00+00:00,-1.0,13,SL
AUDCAD,M6_time10,long,2017-04-04 09:00:00+00:00,-1.0,13,SL
AUDCAD,M1_fix2R,long,2017-04-26 05:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,long,2017-04-26 05:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,long,2017-04-26 05:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,long,2017-04-26 05:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,long,2017-04-26 05:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,long,2017-04-26 05:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,short,2017-06-02 09:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,short,2017-06-02 09:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,short,2017-06-02 09:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,short,2017-06-02 09:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,short,2017-06-02 09:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,short,2017-06-02 09:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,short,2017-06-23 09:00:00+00:00,-1.0,10,SL
AUDCAD,M2_fix3R,short,2017-06-23 09:00:00+00:00,-1.0,10,SL
AUDCAD,M3_partial,short,2017-06-23 09:00:00+00:00,0.5,7,STOP_MOVED
AUDCAD,M4_chandelier,short,2017-06-23 09:00:00+00:00,0.0,7,STOP_MOVED
AUDCAD,M5_mp1,short,2017-06-23 09:00:00+00:00,-1.0,10,SL
AUDCAD,M6_time10,short,2017-06-23 09:00:00+00:00,-1.0,10,SL
AUDCAD,M1_fix2R,short,2017-07-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,short,2017-07-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,short,2017-07-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,short,2017-07-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,short,2017-07-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,short,2017-07-11 13:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,short,2017-07-26 13:00:00+00:00,-1.0,1,SL
AUDCAD,M2_fix3R,short,2017-07-26 13:00:00+00:00,-1.0,1,SL
AUDCAD,M3_partial,short,2017-07-26 13:00:00+00:00,-1.0,1,SL
AUDCAD,M4_chandelier,short,2017-07-26 13:00:00+00:00,-1.0,1,SL
AUDCAD,M5_mp1,short,2017-07-26 13:00:00+00:00,-1.0,1,SL
AUDCAD,M6_time10,short,2017-07-26 13:00:00+00:00,-1.0,1,SL
AUDCAD,M1_fix2R,short,2017-09-11 13:00:00+00:00,-1.0,34,SL
AUDCAD,M2_fix3R,short,2017-09-11 13:00:00+00:00,-1.0,34,SL
AUDCAD,M3_partial,short,2017-09-11 13:00:00+00:00,0.5,6,STOP_MOVED
AUDCAD,M4_chandelier,short,2017-09-11 13:00:00+00:00,0.0,6,STOP_MOVED
AUDCAD,M5_mp1,short,2017-09-11 13:00:00+00:00,0.5,6,STOP_MOVED
AUDCAD,M6_time10,short,2017-09-11 13:00:00+00:00,-1.0,34,SL
AUDCAD,M1_fix2R,short,2017-09-29 13:00:00+00:00,2.0,23,TP
AUDCAD,M2_fix3R,short,2017-09-29 13:00:00+00:00,3.0,30,TP
