instrument,variant,side,entry_ts,r,bars_held,reason
STZ,M2_fix3R,long,2017-05-16 00:00:00+00:00,3.0,78,TP
STZ,M3_partial,long,2017-05-16 00:00:00+00:00,2.0,78,TP
STZ,M4_chandelier,long,2017-05-16 00:00:00+00:00,1.5844543242932918,53,STOP_MOVED
STZ,M5_mp1,long,2017-05-16 00:00:00+00:00,1.6415998189799095,48,EMA_TRAIL
STZ,M6_time10,long,2017-05-16 00:00:00+00:00,0.05432620210602175,10,TIME
SWK,M1_fix2R,long,2016-07-22 00:00:00+00:00,-1.0,68,SL
SWK,M2_fix3R,long,2016-07-22 00:00:00+00:00,-1.0,68,SL
SWK,M3_partial,long,2016-07-22 00:00:00+00:00,-1.0,68,SL
SWK,M4_chandelier,long,2016-07-22 00:00:00+00:00,-1.0,68,SL
SWK,M5_mp1,long,2016-07-22 00:00:00+00:00,-1.0,68,SL
SWK,M6_time10,long,2016-07-22 00:00:00+00:00,0.3992535402203904,10,TIME
SWK,M1_fix2R,long,2017-11-07 00:00:00+00:00,-1.0,60,SL
SWK,M2_fix3R,long,2017-11-07 00:00:00+00:00,-1.0,60,SL
SWK,M3_partial,long,2017-11-07 00:00:00+00:00,0.5,58,STOP_MOVED
SWK,M4_chandelier,long,2017-11-07 00:00:00+00:00,0.664363712500581,53,STOP_MOVED
SWK,M5_mp1,long,2017-11-07 00:00:00+00:00,1.0504154516523603,52,EMA_TRAIL
SWK,M6_time10,long,2017-11-07 00:00:00+00:00,0.09873092966020308,10,TIME
SYK,M1_fix2R,long,2015-07-24 00:00:00+00:00,-1.0,21,SL
SYK,M2_fix3R,long,2015-07-24 00:00:00+00:00,-1.0,21,SL
SYK,M3_partial,long,2015-07-24 00:00:00+00:00,0.5,20,STOP_MOVED
SYK,M4_chandelier,long,2015-07-24 00:00:00+00:00,0.0,20,STOP_MOVED
SYK,M5_mp1,long,2015-07-24 00:00:00+00:00,-1.0,21,SL
SYK,M6_time10,long,2015-07-24 00:00:00+00:00,-0.03446994919311458,10,TIME
SYY,M1_fix2R,long,2016-03-18 00:00:00+00:00,2.0,35,TP
SYY,M2_fix3R,long,2016-03-18 00:00:00+00:00,3.0,74,TP
SYY,M3_partial,long,2016-03-18 00:00:00+00:00,2.0,74,TP
SYY,M4_chandelier,long,2016-03-18 00:00:00+00:00,1.2894403534891972,45,STOP_MOVED
SYY,M5_mp1,long,2016-03-18 00:00:00+00:00,1.3375817312820455,44,EMA_TRAIL
SYY,M6_time10,long,2016-03-18 00:00:00+00:00,0.2101610897461737,10,TIME
TAP,M1_fix2R,long,2014-05-07 00:00:00+00:00,2.0,23,TP
TAP,M2_fix3R,long,2014-05-07 00:00:00+00:00,2.9999999999999973,23,TP
TAP,M3_partial,long,2014-05-07 00:00:00+00:00,1.9999999999999987,23,TP
TAP,M4_chandelier,long,2014-05-07 00:00:00+00:00,3.9629173661630217,46,STOP_MOVED
TAP,M5_mp1,long,2014-05-07 00:00:00+00:00,3.025737392449081,47,EMA_TRAIL
TAP,M6_time10,long,2014-05-07 00:00:00+00:00,0.9034006779486563,10,TIME
TAP,M1_fix2R,long,2016-04-14 00:00:00+00:00,-1.0,72,SL
TAP,M2_fix3R,long,2016-04-14 00:00:00+00:00,-1.0,72,SL
TAP,M3_partial,long,2016-04-14 00:00:00+00:00,0.5,51,STOP_MOVED
TAP,M4_chandelier,long,2016-04-14 00:00:00+00:00,0.7842974523736619,42,STOP_MOVED
TAP,M5_mp1,long,2016-04-14 00:00:00+00:00,1.2315915997430684,42,EMA_TRAIL
TAP,M6_time10,long,2016-04-14 00:00:00+00:00,-0.036174083983763074,10,TIME
TDG,M1_fix2R,long,2015-02-23 00:00:00+00:00,-1.0,243,SL
TDG,M2_fix3R,long,2015-02-23 00:00:00+00:00,-1.0,243,SL
TDG,M3_partial,long,2015-02-23 00:00:00+00:00,0.5,127,STOP_MOVED
TDG,M4_chandelier,long,2015-02-23 00:00:00+00:00,0.18000005581330936,127,STOP_MOVED
TDG,M5_mp1,long,2015-02-23 00:00:00+00:00,-1.0,243,SL
TDG,M6_time10,long,2015-02-23 00:00:00+00:00,-0.47646295301323677,10,TIME
TDG,M1_fix2R,long,2015-06-19 00:00:00+00:00,-1.0,11,SL
TDG,M2_fix3R,long,2015-06-19 00:00:00+00:00,-1.0,11,SL
TDG,M3_partial,long,2015-06-19 00:00:00+00:00,-1.0,11,SL
TDG,M4_chandelier,long,2015-06-19 00:00:00+00:00,-1.0,11,SL
TDG,M5_mp1,long,2015-06-19 00:00:00+00:00,-1.0,11,SL
TDG,M6_time10,long,2015-06-19 00:00:00+00:00,-0.5422005194232511,10,TIME
TIF,M1_fix2R,long,2017-03-17 00:00:00+00:00,-1.0,47,SL
TIF,M2_fix3R,long,2017-03-17 00:00:00+00:00,-1.0,47,SL
TIF,M3_partial,long,2017-03-17 00:00:00+00:00,-1.0,47,SL
TIF,M4_chandelier,long,2017-03-17 00:00:00+00:00,-1.0,47,SL
TIF,M5_mp1,long,2017-03-17 00:00:00+00:00,-1.0,47,SL
TIF,M6_time10,long,2017-03-17 00:00:00+00:00,0.5663602821663118,10,TIME
TMK,M1_fix2R,long,2015-07-24 00:00:00+00:00,-1.0,2,SL
TMK,M2_fix3R,long,2015-07-24 00:00:00+00:00,-1.0,2,SL
TMK,M3_partial,long,2015-07-24 00:00:00+00:00,-1.0,2,SL
TMK,M4_chandelier,long,2015-07-24 00:00:00+00:00,-1.0,2,SL
TMK,M5_mp1,long,2015-07-24 00:00:00+00:00,-1.0,2,SL
TMK,M6_time10,long,2015-07-24 00:00:00+00:00,-1.0,2,SL
TMK,M1_fix2R,long,2016-07-12 00:00:00+00:00,1.9999999999999973,85,TP
TMK,M2_fix3R,long,2016-07-12 00:00:00+00:00,3.0,88,TP
TMK,M3_partial,long,2016-07-12 00:00:00+00:00,2.0,88,TP
TMK,M4_chandelier,long,2016-07-12 00:00:00+00:00,0.49793809032569764,53,STOP_MOVED
TMK,M5_mp1,long,2016-07-12 00:00:00+00:00,3.22969697975572,128,EMA_TRAIL
TMK,M6_time10,long,2016-07-12 00:00:00+00:00,-0.1750157022551592,10,TIME
TMK,M1_fix2R,long,2017-11-28 00:00:00+00:00,-1.0,46,SL
TMK,M2_fix3R,long,2017-11-28 00:00:00+00:00,-1.0,46,SL
TMK,M3_partial,long,2017-11-28 00:00:00+00:00,0.5,46,STOP_MOVED
TMK,M4_chandelier,long,2017-11-28 00:00:00+00:00,0.9926577065068477,43,STOP_MOVED
TMK,M5_mp1,long,2017-11-28 00:00:00+00:00,1.2446681117428193,42,EMA_TRAIL
TMK,M6_time10,long,2017-11-28 00:00:00+00:00,0.6476318073208946,10,TIME
TSCO,M1_fix2R,long,2013-08-29 00:00:00+00:00,2.0,22,TP
TSCO,M2_fix3R,long,2013-08-29 00:00:00+00:00,3.0,39,TP
TSCO,M3_partial,long,2013-08-29 00:00:00+00:00,2.0,39,TP
TSCO,M4_chandelier,long,2013-08-29 00:00:00+00:00,1.2598684111730416,27,STOP_MOVED
TSCO,M5_mp1,long,2013-08-29 00:00:00+00:00,1.326493764447593,27,EMA_TRAIL
TSCO,M6_time10,long,2013-08-29 00:00:00+00:00,1.155645535100204,10,TIME
TSCO,M1_fix2R,long,2015-07-23 00:00:00+00:00,-1.0,2,SL
TSCO,M2_fix3R,long,2015-07-23 00:00:00+00:00,-1.0,2,SL
TSCO,M3_partial,long,2015-07-23 00:00:00+00:00,-1.0,2,SL
TSCO,M4_chandelier,long,2015-07-23 00:00:00+00:00,-1.0,2,SL
TSCO,M5_mp1,long,2015-07-23 00:00:00+00:00,-1.0,2,SL
TSCO,M6_time10,long,2015-07-23 00:00:00+00:00,-1.0,2,SL
TSN,M1_fix2R,long,2015-12-08 00:00:00+00:00,-1.0,26,SL
TSN,M2_fix3R,long,2015-12-08 00:00:00+00:00,-1.0,26,SL
TSN,M3_partial,long,2015-12-08 00:00:00+00:00,-1.0,26,SL
TSN,M4_chandelier,long,2015-12-08 00:00:00+00:00,-1.0,26,SL
TSN,M5_mp1,long,2015-12-08 00:00:00+00:00,-1.0,26,SL
TSN,M6_time10,long,2015-12-08 00:00:00+00:00,0.34783920287285186,10,TIME
TSS,M1_fix2R,long,2018-01-24 00:00:00+00:00,-0.369439709690003,10,EOS
TSS,M2_fix3R,long,2018-01-24 00:00:00+00:00,-0.369439709690003,10,EOS
TSS,M3_partial,long,2018-01-24 00:00:00+00:00,-0.369439709690003,10,EOS
TSS,M4_chandelier,long,2018-01-24 00:00:00+00:00,-0.369439709690003,10,EOS
TSS,M5_mp1,long,2018-01-24 00:00:00+00:00,-0.369439709690003,10,EOS
TSS,M6_time10,long,2018-01-24 00:00:00+00:00,-0.369439709690003,10,TIME
TXN,M1_fix2R,long,2016-07-25 00:00:00+00:00,2.0,1,TP
TXN,M2_fix3R,long,2016-07-25 00:00:00+00:00,2.999999999999997,84,TP
TXN,M3_partial,long,2016-07-25 00:00:00+00:00,1.9999999999999984,84,TP
TXN,M4_chandelier,long,2016-07-25 00:00:00+00:00,1.1592457069599027,6,STOP_MOVED
TXN,M5_mp1,long,2016-07-25 00:00:00+00:00,1.3606343268979382,26,EMA_TRAIL
TXN,M6_time10,long,2016-07-25 00:00:00+00:00,2.0,1,TP
TXN,M1_fix2R,long,2017-12-14 00:00:00+00:00,2.0,12,TP
TXN,M2_fix3R,long,2017-12-14 00:00:00+00:00,3.0,16,TP
TXN,M3_partial,long,2017-12-14 00:00:00+00:00,2.0,16,TP
TXN,M4_chandelier,long,2017-12-14 00:00:00+00:00,3.854972968511424,26,STOP_MOVED
TXN,M5_mp1,long,2017-12-14 00:00:00+00:00,2.300675443302665,26,EMA_TRAIL
TXN,M6_time10,long,2017-12-14 00:00:00+00:00,1.1814720812182806,10,TIME
TXT,M1_fix2R,long,2016-12-01 00:00:00+00:00,-1.0,36,SL
TXT,M2_fix3R,long,2016-12-01 00:00:00+00:00,-1.0,36,SL
TXT,M3_partial,long,2016-12-01 00:00:00+00:00,-1.0,36,SL
TXT,M4_chandelier,long,2016-12-01 00:00:00+00:00,-1.0,36,SL
TXT,M5_mp1,long,2016-12-01 00:00:00+00:00,-1.0,36,SL
TXT,M6_time10,long,2016-12-01 00:00:00+00:00,0.35177681228676816,10,TIME
UHS,M1_fix2R,long,2013-11-25 00:00:00+00:00,-1.0,18,SL
UHS,M2_fix3R,long,2013-11-25 00:00:00+00:00,-1.0,18,SL
UHS,M3_partial,long,2013-11-25 00:00:00+00:00,-1.0,18,SL
UHS,M4_chandelier,long,2013-11-25 00:00:00+00:00,-1.0,18,SL
UHS,M5_mp1,long,2013-11-25 00:00:00+00:00,-1.0,18,SL
UHS,M6_time10,long,2013-11-25 00:00:00+00:00,0.47349303288420164,10,TIME
UHS,M1_fix2R,long,2015-05-27 00:00:00+00:00,2.0,46,TP
UHS,M2_fix3R,long,2015-05-27 00:00:00+00:00,-1.0,86,SL
UHS,M3_partial,long,2015-05-27 00:00:00+00:00,0.5,68,STOP_MOVED
UHS,M4_chandelier,long,2015-05-27 00:00:00+00:00,1.2957549465409437,49,STOP_MOVED
UHS,M5_mp1,long,2015-05-27 00:00:00+00:00,1.3825889167138323,53,EMA_TRAIL
UHS,M6_time10,long,2015-05-27 00:00:00+00:00,-0.07095074722265782,10,TIME
ULTA,M1_fix2R,long,2014-09-04 00:00:00+00:00,2.0,6,TP
ULTA,M2_fix3R,long,2014-09-04 00:00:00+00:00,3.0,6,TP
ULTA,M3_partial,long,2014-09-04 00:00:00+00:00,2.0,6,TP
ULTA,M4_chandelier,long,2014-09-04 00:00:00+00:00,3.573947855930264,23,STOP_MOVED
ULTA,M5_mp1,long,2014-09-04 00:00:00+00:00,2.8299958369931577,23,EMA_TRAIL
ULTA,M6_time10,long,2014-09-04 00:00:00+00:00,2.0,6,TP
UNM,M1_fix2R,long,2016-11-09 00:00:00+00:00,2.0,62,TP
UNM,M2_fix3R,long,2016-11-09 00:00:00+00:00,3.0,226,TP
UNM,M3_partial,long,2016-11-09 00:00:00+00:00,2.0,226,TP
UNM,M4_chandelier,long,2016-11-09 00:00:00+00:00,2.069936158868863,84,STOP_MOVED
UNM,M5_mp1,long,2016-11-09 00:00:00+00:00,1.9186429489709482,85,EMA_TRAIL
UNM,M6_time10,long,2016-11-09 00:00:00+00:00,0.8847241744621622,10,TIME
USB,M1_fix2R,long,2013-09-18 00:00:00+00:00,-1.0,5,SL
USB,M2_fix3R,long,2013-09-18 00:00:00+00:00,-1.0,5,SL
USB,M3_partial,long,2013-09-18 00:00:00+00:00,-1.0,5,SL
USB,M4_chandelier,long,2013-09-18 00:00:00+00:00,-1.0,5,SL
USB,M5_mp1,long,2013-09-18 00:00:00+00:00,-1.0,5,SL
USB,M6_time10,long,2013-09-18 00:00:00+00:00,-1.0,5,SL
VFC,M1_fix2R,long,2017-10-23 00:00:00+00:00,1.5049762733344796,73,EOS
VFC,M2_fix3R,long,2017-10-23 00:00:00+00:00,1.5049762733344796,73,EOS
VFC,M3_partial,long,2017-10-23 00:00:00+00:00,1.2524881366672398,73,EOS
VFC,M4_chandelier,long,2017-10-23 00:00:00+00:00,1.3557323068408726,69,STOP_MOVED
VFC,M5_mp1,long,2017-10-23 00:00:00+00:00,1.3266576690844243,71,EMA_TRAIL
VFC,M6_time10,long,2017-10-23 00:00:00+00:00,-0.1368081694206334,10,TIME
VFC,M1_fix2R,long,2017-12-15 00:00:00+00:00,2.0,23,TP
VFC,M2_fix3R,long,2017-12-15 00:00:00+00:00,3.0,29,TP
VFC,M3_partial,long,2017-12-15 00:00:00+00:00,2.0,29,TP
VFC,M4_chandelier,long,2017-12-15 00:00:00+00:00,1.8089373279076733,31,STOP_MOVED
VFC,M5_mp1,long,2017-12-15 00:00:00+00:00,1.510126367916848,33,EMA_TRAIL
VFC,M6_time10,long,2017-12-15 00:00:00+00:00,-0.023541488433795228,10,TIME
VMC,M1_fix2R,long,2013-12-30 00:00:00+00:00,1.9999999999999973,26,TP
VMC,M2_fix3R,long,2013-12-30 00:00:00+00:00,3.0000000000000027,39,TP
VMC,M3_partial,long,2013-12-30 00:00:00+00:00,0.5,17,STOP_MOVED
VMC,M4_chandelier,long,2013-12-30 00:00:00+00:00,0.0,17,STOP_MOVED
VMC,M5_mp1,long,2013-12-30 00:00:00+00:00,2.0774373396353485,50,EMA_TRAIL
VMC,M6_time10,long,2013-12-30 00:00:00+00:00,-0.12872125894345185,10,TIME
VNO,M1_fix2R,long,2014-07-24 00:00:00+00:00,-1.0,5,SL
VNO,M2_fix3R,long,2014-07-24 00:00:00+00:00,-1.0,5,SL
VNO,M3_partial,long,2014-07-24 00:00:00+00:00,-1.0,5,SL
VNO,M4_chandelier,long,2014-07-24 00:00:00+00:00,-1.0,5,SL
VNO,M5_mp1,long,2014-07-24 00:00:00+00:00,-1.0,5,SL
VNO,M6_time10,long,2014-07-24 00:00:00+00:00,-1.0,5,SL
VRSK,M1_fix2R,long,2015-04-29 00:00:00+00:00,-1.0,6,SL
VRSK,M2_fix3R,long,2015-04-29 00:00:00+00:00,-1.0,6,SL
VRSK,M3_partial,long,2015-04-29 00:00:00+00:00,-1.0,6,SL
VRSK,M4_chandelier,long,2015-04-29 00:00:00+00:00,-1.0,6,SL
VRSK,M5_mp1,long,2015-04-29 00:00:00+00:00,-1.0,6,SL
VRSK,M6_time10,long,2015-04-29 00:00:00+00:00,-1.0,6,SL
VRSN,M1_fix2R,long,2015-10-23 00:00:00+00:00,-1.0,57,SL
VRSN,M2_fix3R,long,2015-10-23 00:00:00+00:00,-1.0,57,SL
VRSN,M3_partial,long,2015-10-23 00:00:00+00:00,0.5,50,STOP_MOVED
VRSN,M4_chandelier,long,2015-10-23 00:00:00+00:00,1.1532989112694634,35,STOP_MOVED
VRSN,M5_mp1,long,2015-10-23 00:00:00+00:00,1.2342959915340426,38,EMA_TRAIL
VRSN,M6_time10,long,2015-10-23 00:00:00+00:00,0.3264966378003291,10,TIME
WAT,M1_fix2R,long,2016-07-26 00:00:00+00:00,-1.0,64,SL
WAT,M2_fix3R,long,2016-07-26 00:00:00+00:00,-1.0,64,SL
WAT,M3_partial,long,2016-07-26 00:00:00+00:00,-1.0,64,SL
WAT,M4_chandelier,long,2016-07-26 00:00:00+00:00,-1.0,64,SL
WAT,M5_mp1,long,2016-07-26 00:00:00+00:00,-1.0,64,SL
WAT,M6_time10,long,2016-07-26 00:00:00+00:00,0.32036578615526656,10,TIME
WAT,M1_fix2R,long,2017-04-25 00:00:00+00:00,2.0,177,TP
WAT,M2_fix3R,long,2017-04-25 00:00:00+00:00,3.0,188,TP
WAT,M3_partial,long,2017-04-25 00:00:00+00:00,0.5,63,STOP_MOVED
WAT,M4_chandelier,long,2017-04-25 00:00:00+00:00,0.6212767378737489,33,STOP_MOVED
WAT,M5_mp1,long,2017-04-25 00:00:00+00:00,1.5470398864314185,152,EMA_TRAIL
WAT,M6_time10,long,2017-04-25 00:00:00+00:00,0.18733834543535718,10,TIME
WFC,M1_fix2R,long,2017-03-01 00:00:00+00:00,-1.0,14,SL
WFC,M2_fix3R,long,2017-03-01 00:00:00+00:00,-1.0,14,SL
WFC,M3_partial,long,2017-03-01 00:00:00+00:00,-1.0,14,SL
WFC,M4_chandelier,long,2017-03-01 00:00:00+00:00,-1.0,14,SL
WFC,M5_mp1,long,2017-03-01 00:00:00+00:00,-1.0,14,SL
WFC,M6_time10,long,2017-03-01 00:00:00+00:00,-0.371321779193999,10,TIME
WHR,M1_fix2R,long,2014-10-28 00:00:00+00:00,2.0,52,TP
WHR,M2_fix3R,long,2014-10-28 00:00:00+00:00,-1.0,230,SL
WHR,M3_partial,long,2014-10-28 00:00:00+00:00,0.5,170,STOP_MOVED
WHR,M4_chandelier,long,2014-10-28 00:00:00+00:00,0.7358445734900882,32,STOP_MOVED
WHR,M5_mp1,long,2014-10-28 00:00:00+00:00,1.2259582964778775,47,EMA_TRAIL
WHR,M6_time10,long,2014-10-28 00:00:00+00:00,0.38323677546939744,10,TIME
WM,M1_fix2R,long,2016-06-24 00:00:00+00:00,1.9999999999999953,6,TP
WM,M2_fix3R,long,2016-06-24 00:00:00+00:00,3.0,6,TP
WM,M3_partial,long,2016-06-24 00:00:00+00:00,2.0,6,TP
WM,M4_chandelier,long,2016-06-24 00:00:00+00:00,2.3243575568095283,7,STOP_MOVED
WM,M5_mp1,long,2016-06-24 00:00:00+00:00,1.5392265263586038,22,EMA_TRAIL
WM,M6_time10,long,2016-06-24 00:00:00+00:00,1.9999999999999953,6,TP
WM,M1_fix2R,long,2017-12-11 00:00:00+00:00,-1.0,37,SL
WM,M2_fix3R,long,2017-12-11 00:00:00+00:00,-1.0,37,SL
WM,M3_partial,long,2017-12-11 00:00:00+00:00,0.5,37,STOP_MOVED
WM,M4_chandelier,long,2017-12-11 00:00:00+00:00,0.6984544077846452,35,STOP_MOVED
WM,M5_mp1,long,2017-12-11 00:00:00+00:00,1.0623187078526015,35,EMA_TRAIL
WM,M6_time10,long,2017-12-11 00:00:00+00:00,0.14957053464341918,10,TIME
WMB,M1_fix2R,long,2014-06-16 00:00:00+00:00,-1.0,123,SL
WMB,M2_fix3R,long,2014-06-16 00:00:00+00:00,-1.0,123,SL
WMB,M3_partial,long,2014-06-16 00:00:00+00:00,-1.0,123,SL
WMB,M4_chandelier,long,2014-06-16 00:00:00+00:00,-1.0,123,SL
WMB,M5_mp1,long,2014-06-16 00:00:00+00:00,-1.0,123,SL
WMB,M6_time10,long,2014-06-16 00:00:00+00:00,0.20933036706798056,10,TIME
WMT,M1_fix2R,long,2017-11-16 00:00:00+00:00,0.28474774230637734,55,EOS
WMT,M2_fix3R,long,2017-11-16 00:00:00+00:00,0.28474774230637734,55,EOS
WMT,M3_partial,long,2017-11-16 00:00:00+00:00,0.28474774230637734,55,EOS
WMT,M4_chandelier,long,2017-11-16 00:00:00+00:00,0.28474774230637734,55,EOS
WMT,M5_mp1,long,2017-11-16 00:00:00+00:00,0.28474774230637734,55,EOS
WMT,M6_time10,long,2017-11-16 00:00:00+00:00,-0.21554697676449397,10,TIME
WYN,M1_fix2R,long,2017-02-15 00:00:00+00:00,2.0,48,TP
WYN,M2_fix3R,long,2017-02-15 00:00:00+00:00,3.0,117,TP
WYN,M3_partial,long,2017-02-15 00:00:00+00:00,2.0,117,TP
WYN,M4_chandelier,long,2017-02-15 00:00:00+00:00,1.6434111841823986,49,STOP_MOVED
WYN,M5_mp1,long,2017-02-15 00:00:00+00:00,1.9880330331614444,93,EMA_TRAIL
WYN,M6_time10,long,2017-02-15 00:00:00+00:00,-0.40792376831176763,10,TIME
WYN,M1_fix2R,long,2017-04-26 00:00:00+00:00,2.0,185,TP
WYN,M2_fix3R,long,2017-04-26 00:00:00+00:00,1.4703439064705088,198,EOS
WYN,M3_partial,long,2017-04-26 00:00:00+00:00,1.2351719532352545,198,EOS
WYN,M4_chandelier,long,2017-04-26 00:00:00+00:00,1.0398348927352323,176,STOP_MOVED
WYN,M5_mp1,long,2017-04-26 00:00:00+00:00,1.6331235800008832,195,EMA_TRAIL
WYN,M6_time10,long,2017-04-26 00:00:00+00:00,-0.3440561117466868,10,TIME
WYNN,M1_fix2R,long,2014-01-02 00:00:00+00:00,2.0,20,TP
WYNN,M2_fix3R,long,2014-01-02 00:00:00+00:00,3.0,34,TP
WYNN,M3_partial,long,2014-01-02 00:00:00+00:00,0.5,15,STOP_MOVED
WYNN,M4_chandelier,long,2014-01-02 00:00:00+00:00,0.443447545001903,15,STOP_MOVED
WYNN,M5_mp1,long,2014-01-02 00:00:00+00:00,0.5,15,STOP_MOVED
WYNN,M6_time10,long,2014-01-02 00:00:00+00:00,1.1906686170437244,10,TIME
XL,M1_fix2R,long,2014-06-04 00:00:00+00:00,2.0,38,TP
XL,M2_fix3R,long,2014-06-04 00:00:00+00:00,-1.0,41,SL
XL,M3_partial,long,2014-06-04 00:00:00+00:00,0.5,36,STOP_MOVED
XL,M4_chandelier,long,2014-06-04 00:00:00+00:00,0.07397090081924196,36,STOP_MOVED
XL,M5_mp1,long,2014-06-04 00:00:00+00:00,0.5,39,STOP_MOVED
XL,M6_time10,long,2014-06-04 00:00:00+00:00,-0.3750705173346141,10,TIME
XRAY,M1_fix2R,long,2015-08-12 00:00:00+00:00,-1.0,7,SL
XRAY,M2_fix3R,long,2015-08-12 00:00:00+00:00,-1.0,7,SL
XRAY,M3_partial,long,2015-08-12 00:00:00+00:00,-1.0,7,SL
XRAY,M4_chandelier,long,2015-08-12 00:00:00+00:00,-1.0,7,SL
XRAY,M5_mp1,long,2015-08-12 00:00:00+00:00,-1.0,7,SL
XRAY,M6_time10,long,2015-08-12 00:00:00+00:00,-1.0,7,SL
XRAY,M1_fix2R,long,2015-10-22 00:00:00+00:00,-1.0,54,SL
XRAY,M2_fix3R,long,2015-10-22 00:00:00+00:00,-1.0,54,SL
XRAY,M3_partial,long,2015-10-22 00:00:00+00:00,0.5,49,STOP_MOVED
XRAY,M4_chandelier,long,2015-10-22 00:00:00+00:00,0.6137561053870414,34,STOP_MOVED
XRAY,M5_mp1,long,2015-10-22 00:00:00+00:00,-1.0,54,SL
XRAY,M6_time10,long,2015-10-22 00:00:00+00:00,0.891975623811407,10,TIME
XRX,M1_fix2R,long,2014-07-22 00:00:00+00:00,-1.0,3,SL
XRX,M2_fix3R,long,2014-07-22 00:00:00+00:00,-1.0,3,SL
XRX,M3_partial,long,2014-07-22 00:00:00+00:00,-1.0,3,SL
XRX,M4_chandelier,long,2014-07-22 00:00:00+00:00,-1.0,3,SL
XRX,M5_mp1,long,2014-07-22 00:00:00+00:00,-1.0,3,SL
XRX,M6_time10,long,2014-07-22 00:00:00+00:00,-1.0,3,SL
XYL,M1_fix2R,long,2017-10-31 00:00:00+00:00,2.0,54,TP
XYL,M2_fix3R,long,2017-10-31 00:00:00+00:00,3.0,63,TP
XYL,M3_partial,long,2017-10-31 00:00:00+00:00,2.0,63,TP
XYL,M4_chandelier,long,2017-10-31 00:00:00+00:00,0.24987821221496778,28,STOP_MOVED
XYL,M5_mp1,long,2017-10-31 00:00:00+00:00,1.5980549082300126,66,EMA_TRAIL
XYL,M6_time10,long,2017-10-31 00:00:00+00:00,-0.08926348712727449,10,TIME
YUM,M1_fix2R,long,2015-05-01 00:00:00+00:00,-1.0,70,SL
YUM,M2_fix3R,long,2015-05-01 00:00:00+00:00,-1.0,70,SL
YUM,M3_partial,long,2015-05-01 00:00:00+00:00,-1.0,70,SL
YUM,M4_chandelier,long,2015-05-01 00:00:00+00:00,-1.0,70,SL
YUM,M5_mp1,long,2015-05-01 00:00:00+00:00,-1.0,70,SL
YUM,M6_time10,long,2015-05-01 00:00:00+00:00,0.26872281711596896,10,TIME
YUM,M1_fix2R,long,2016-07-14 00:00:00+00:00,-1.0,77,SL
YUM,M2_fix3R,long,2016-07-14 00:00:00+00:00,-1.0,77,SL
YUM,M3_partial,long,2016-07-14 00:00:00+00:00,-1.0,77,SL
YUM,M4_chandelier,long,2016-07-14 00:00:00+00:00,-1.0,77,SL
YUM,M5_mp1,long,2016-07-14 00:00:00+00:00,-1.0,77,SL
YUM,M6_time10,long,2016-07-14 00:00:00+00:00,0.44577471049747314,10,TIME
YUM,M1_fix2R,long,2016-09-02 00:00:00+00:00,-1.0,3,SL
YUM,M2_fix3R,long,2016-09-02 00:00:00+00:00,-1.0,3,SL
YUM,M3_partial,long,2016-09-02 00:00:00+00:00,-1.0,3,SL
YUM,M4_chandelier,long,2016-09-02 00:00:00+00:00,-1.0,3,SL
YUM,M5_mp1,long,2016-09-02 00:00:00+00:00,-1.0,3,SL
YUM,M6_time10,long,2016-09-02 00:00:00+00:00,-1.0,3,SL
ZBH,M1_fix2R,long,2016-04-12 00:00:00+00:00,2.0,32,TP
ZBH,M2_fix3R,long,2016-04-12 00:00:00+00:00,3.0,75,TP
ZBH,M3_partial,long,2016-04-12 00:00:00+00:00,2.0,75,TP
ZBH,M4_chandelier,long,2016-04-12 00:00:00+00:00,1.3359299578912098,39,STOP_MOVED
ZBH,M5_mp1,long,2016-04-12 00:00:00+00:00,1.4693935737362545,39,EMA_TRAIL
ZBH,M6_time10,long,2016-04-12 00:00:00+00:00,0.6621542752618688,10,TIME
ZION,M1_fix2R,long,2017-11-28 00:00:00+00:00,2.0,31,TP
ZION,M2_fix3R,long,2017-11-28 00:00:00+00:00,2.2715113886256137,48,EOS
ZION,M3_partial,long,2017-11-28 00:00:00+00:00,1.6357556943128069,48,EOS
ZION,M4_chandelier,long,2017-11-28 00:00:00+00:00,1.4774770798599592,46,STOP_MOVED
ZION,M5_mp1,long,2017-11-28 00:00:00+00:00,1.4041670206705161,46,EMA_TRAIL
ZION,M6_time10,long,2017-11-28 00:00:00+00:00,0.8966891721164895,10,TIME
ZTS,M1_fix2R,long,2014-11-11 00:00:00+00:00,2.0,155,TP
ZTS,M2_fix3R,long,2014-11-11 00:00:00+00:00,-1.0,196,SL
ZTS,M3_partial,long,2014-11-11 00:00:00+00:00,0.5,196,STOP_MOVED
ZTS,M4_chandelier,long,2014-11-11 00:00:00+00:00,1.7202040483947423,156,STOP_MOVED
ZTS,M5_mp1,long,2014-11-11 00:00:00+00:00,1.15211463680065,156,EMA_TRAIL
ZTS,M6_time10,long,2014-11-11 00:00:00+00:00,0.02946432116904355,10,TIME
ZTS,M1_fix2R,long,2015-05-27 00:00:00+00:00,2.0,21,TP
ZTS,M2_fix3R,long,2015-05-27 00:00:00+00:00,-1.0,29,SL
ZTS,M3_partial,long,2015-05-27 00:00:00+00:00,0.5,22,STOP_MOVED
ZTS,M4_chandelier,long,2015-05-27 00:00:00+00:00,0.9931438328010915,22,STOP_MOVED
ZTS,M5_mp1,long,2015-05-27 00:00:00+00:00,0.5,22,STOP_MOVED
