instrument,model,side,bias,quintile,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
URI,S1,long,DEFENSIVE,1,2014-02-04 00:00:00+00:00,2014-04-04 00:00:00+00:00,76.94686999999999,91.87,2.388630062723502,0.01194315031361751,42,EMA_TRAIL,True
JNPR,S3,long,RISK_ON,1,2014-02-11 00:00:00+00:00,2014-02-24 00:00:00+00:00,27.687659999999997,26.721378571428573,-1.0,-0.005,8,SL,False
DAL,S3,long,RISK_ON,1,2014-02-11 00:00:00+00:00,2014-03-21 00:00:00+00:00,31.441409999999998,32.73,0.9707365751523263,0.004853682875761631,27,EMA_TRAIL,True
BAC,S3,long,RISK_ON,1,2014-02-11 00:00:00+00:00,2014-02-19 00:00:00+00:00,16.896879999999996,16.419464285714287,-1.0,-0.005,5,SL,False
TSN,S3,long,RISK_ON,1,2014-02-11 00:00:00+00:00,2014-04-02 00:00:00+00:00,36.79675999999999,41.44,2.7656133113417773,0.013828066556708887,35,EMA_TRAIL,True
HII,S3,long,RISK_ON,1,2014-02-11 00:00:00+00:00,2014-03-19 00:00:00+00:00,92.90280999999999,101.07,2.4085731893155584,0.012042865946577792,25,EMA_TRAIL,True
LUV,S3,long,RISK_ON,1,2014-02-11 00:00:00+00:00,2014-03-27 00:00:00+00:00,21.34132,23.16,1.9785691253565707,0.009892845626782854,31,EMA_TRAIL,True
ARNC,S3,long,RISK_ON,1,2014-02-12 00:00:00+00:00,2014-03-19 00:00:00+00:00,33.84381,35.52,2.0428083026100037,0.01021404151305002,24,EMA_TRAIL,True
AAL,S3,long,RISK_ON,1,2014-02-12 00:00:00+00:00,2014-03-14 00:00:00+00:00,34.724689999999995,36.34,1.7904360624707527,0.008952180312353763,21,EMA_TRAIL,True
STZ,S3,long,RISK_ON,1,2014-02-13 00:00:00+00:00,2014-03-19 00:00:00+00:00,79.51943999999999,81.68,1.0390554309117104,0.005195277154558552,23,EMA_TRAIL,True
UAL,S3,long,RISK_ON,1,2014-02-13 00:00:00+00:00,2014-03-13 00:00:00+00:00,45.1451,44.93,-0.08254719243879344,-0.0004127359621939672,19,SMA50_BREAK,False
GILD,S3,long,RISK_ON,1,2014-02-14 00:00:00+00:00,2014-03-03 00:00:00+00:00,81.29120999999998,81.29120999999998,0.5308125898625664,0.002654062949312832,10,STOP_AFTER_TP1,True
HRS,S2,long,RISK_ON,1,2014-02-18 00:00:00+00:00,2014-03-27 00:00:00+00:00,74.03395999999998,71.96,-0.5335882609788678,-0.002667941304894339,27,SMA50_BREAK,False
MYL,S2,long,RISK_ON,1,2014-02-18 00:00:00+00:00,2014-03-13 00:00:00+00:00,48.348299999999995,52.02,1.068354004037618,0.00534177002018809,17,EMA_TRAIL,True
RCL,S3,long,RISK_ON,1,2014-02-18 00:00:00+00:00,2014-03-03 00:00:00+00:00,51.67161999999999,51.67161999999999,0.35043188844006046,0.0017521594422003023,9,STOP_AFTER_TP1,True
AVGO,S3,long,RISK_ON,1,2014-02-19 00:00:00+00:00,2014-04-04 00:00:00+00:00,57.7577,61.8,3.247407142726266,0.016237035713631328,32,EMA_TRAIL,True
SWKS,S3,long,RISK_ON,1,2014-02-19 00:00:00+00:00,2014-04-04 00:00:00+00:00,31.351319999999998,35.9,8.333046356615688,0.04166523178307844,32,EMA_TRAIL,True
NFLX,S3,long,RISK_ON,1,2014-02-19 00:00:00+00:00,2014-03-12 00:00:00+00:00,61.23687569999999,62.3685,1.522632072773325,0.007613160363866625,15,EMA_TRAIL,True
VMC,S3,long,RISK_ON,1,2014-02-19 00:00:00+00:00,2014-03-13 00:00:00+00:00,64.98491999999999,65.79,0.9061754898339147,0.004530877449169574,16,EMA_TRAIL,True
FFIV,S3,long,RISK_ON,1,2014-02-19 00:00:00+00:00,2014-03-03 00:00:00+00:00,109.75965,109.75965,0.8427478193957701,0.0042137390969788505,8,STOP_AFTER_TP1,True
INCY,S3,long,RISK_ON,1,2014-02-21 00:00:00+00:00,2014-02-28 00:00:00+00:00,65.04498,65.04498,0.296647017799308,0.0014832350889965402,5,STOP_AFTER_TP1,True
AZO,S3,long,RISK_ON,1,2014-02-21 00:00:00+00:00,2014-03-04 00:00:00+00:00,539.49896,527.2671464285713,-1.0,-0.005,7,SL,False
CMG,S3,long,RISK_ON,1,2014-02-24 00:00:00+00:00,2014-03-03 00:00:00+00:00,554.9343799999999,554.9343799999999,0.4005055433377243,0.0020025277166886217,5,STOP_AFTER_TP1,True
AAP,S3,long,RISK_ON,1,2014-02-24 00:00:00+00:00,2014-02-26 00:00:00+00:00,126.6265,124.64153571428571,-1.0,-0.005,2,SL,False
MCK,S3,long,RISK_ON,1,2014-02-25 00:00:00+00:00,2014-02-26 00:00:00+00:00,176.90672999999998,174.9378964285714,-1.0,-0.005,1,SL,False
ADSK,S3,long,RISK_ON,1,2014-02-25 00:00:00+00:00,2014-02-28 00:00:00+00:00,54.71465999999999,54.71465999999999,0.348031195333908,0.00174015597666954,3,STOP_AFTER_TP1,True
DISH,S3,long,RISK_ON,1,2014-02-25 00:00:00+00:00,2014-03-24 00:00:00+00:00,57.487429999999996,59.14,1.8187677292145212,0.009093838646072607,19,EMA_TRAIL,True
JNPR,S3,long,RISK_ON,1,2014-02-25 00:00:00+00:00,2014-03-04 00:00:00+00:00,27.117089999999997,26.253307142857143,-1.0,-0.005,5,SL,False
TDG,S3,long,RISK_ON,1,2014-02-25 00:00:00+00:00,2014-04-04 00:00:00+00:00,176.54637,180.69,2.0610178772854924,0.010305089386427461,28,EMA_TRAIL,True
MCK,S3,long,RISK_ON,1,2014-02-26 00:00:00+00:00,2014-03-24 00:00:00+00:00,174.95477999999997,177.54,1.5813537813328955,0.007906768906664478,18,EMA_TRAIL,True
BIIB,S3,long,RISK_ON,1,2014-02-26 00:00:00+00:00,2014-03-03 00:00:00+00:00,343.5532099999999,332.37071785714284,-1.0,-0.005,3,SL,False
AAP,S3,long,RISK_ON,1,2014-02-26 00:00:00+00:00,2014-03-05 00:00:00+00:00,125.91578999999999,125.91578999999999,0.34117315538641085,0.0017058657769320543,5,STOP_AFTER_TP1,True
LMT,S3,long,RISK_ON,1,2014-02-28 00:00:00+00:00,2014-03-21 00:00:00+00:00,162.4623,157.97514642857143,-1.0,-0.005,15,SL,False
SBAC,S3,long,RISK_ON,1,2014-02-28 00:00:00+00:00,2014-03-21 00:00:00+00:00,95.26517,92.23214642857144,-1.0,-0.005,15,SL,False
GOOGL,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-12 00:00:00+00:00,602.5482462999998,593.1893357142858,-1.0,-0.005,7,SL,False
RHT,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-11 00:00:00+00:00,58.33828,58.67,0.6078536381691677,0.0030392681908458386,6,EMA_TRAIL,True
FB,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-14 00:00:00+00:00,67.47740999999999,67.47740999999999,0.6635101166399829,0.003317550583199915,9,STOP_AFTER_TP1,True
ETFC,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-26 00:00:00+00:00,21.991969999999995,23.53,3.280786460238743,0.016403932301193715,17,EMA_TRAIL,True
DHI,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-07 00:00:00+00:00,24.314289999999996,23.473860714285713,-1.0,-0.005,4,SL,False
CAT,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-05-20 00:00:00+00:00,96.40630999999999,101.56,2.750953062318096,0.01375476531159048,55,SMA50_BREAK,True
BIIB,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-07 00:00:00+00:00,338.71837999999997,326.1128607142857,-1.0,-0.005,4,SL,False
DIS,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-13 00:00:00+00:00,79.53945999999999,79.93,0.7366861436734617,0.003683430718367309,8,EMA_TRAIL,True
TMO,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-13 00:00:00+00:00,123.47334999999998,123.47334999999998,0.33505382792198957,0.0016752691396099478,8,STOP_AFTER_TP1,True
IQV,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-13 00:00:00+00:00,52.92286999999999,51.4083,-1.0,-0.005,8,SL,False
UAA,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-25 00:00:00+00:00,28.435907499999995,28.635,0.6463061151040143,0.0032315305755200715,16,EMA_TRAIL,True
ADBE,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-19 00:00:00+00:00,67.92786,66.36678571428571,-1.0,-0.005,12,SL,False
ADS,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-24 00:00:00+00:00,278.47819999999996,280.65,0.6954269457637763,0.0034771347288188813,15,EMA_TRAIL,True
FFIV,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-12 00:00:00+00:00,111.29118,111.29118,0.2786827923297964,0.001393413961648982,7,STOP_AFTER_TP1,True
KORS,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-24 00:00:00+00:00,98.07798,95.16796428571429,-1.0,-0.005,15,SL,False
MRK,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-12 00:00:00+00:00,56.47642,56.47642,0.3505481680948205,0.0017527408404741025,7,STOP_AFTER_TP1,True
IDXX,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-17 00:00:00+00:00,62.35228999999999,62.35228999999999,0.43085966494193567,0.0021542983247096782,10,STOP_AFTER_TP1,True
NVDA,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-04-04 00:00:00+00:00,18.308289999999996,18.308289999999996,0.3285113011830807,0.0016425565059154034,24,STOP_AFTER_TP1,True
ORCL,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-12 00:00:00+00:00,38.54850999999999,38.54850999999999,0.5997865962413584,0.002998932981206792,7,STOP_AFTER_TP1,True
PHM,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-07 00:00:00+00:00,20.830809999999996,20.232628571428574,-1.0,-0.005,4,SL,False
CAH,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-20 00:00:00+00:00,71.55148,71.55148,0.2761255881036108,0.0013806279405180542,13,STOP_AFTER_TP1,True
PCLN,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-10 00:00:00+00:00,1339.5782399999998,1339.5782399999998,0.35102601736215433,0.0017551300868107716,5,STOP_AFTER_TP1,True
AKAM,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-10 00:00:00+00:00,61.32125999999999,59.29714285714285,-0.44949544139878705,-0.0022474772069939353,5,SL,False
EXPE,S3,long,RISK_ON,1,2014-03-03 00:00:00+00:00,2014-03-06 00:00:00+00:00,76.77669999999999,74.98378928571428,-1.0,-0.005,3,SL,False
INCY,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-07 00:00:00+00:00,66.60654,62.83478928571429,-1.0,-0.005,2,SL,False
AAP,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-13 00:00:00+00:00,125.71558999999999,123.90971428571429,-1.0,-0.005,6,SL,False
CBG,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-12 00:00:00+00:00,27.66764,27.66764,0.41761433182953966,0.002088071659147698,5,STOP_AFTER_TP1,True
ISRG,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-10 00:00:00+00:00,149.12217319999996,146.10221785714285,-1.0,-0.005,3,SL,False
CRM,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-07 00:00:00+00:00,63.74367999999999,60.99760357142857,-1.0,-0.005,2,SL,False
FLS,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-11 00:00:00+00:00,80.81072999999999,79.04468928571428,-1.0,-0.005,4,SL,False
WDC,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-06 00:00:00+00:00,88.41832999999998,87.16914285714286,-1.0,-0.005,1,SL,False
MNST,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-13 00:00:00+00:00,24.504479999999997,23.976017857142857,-1.0,-0.005,6,SL,False
MU,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-06 00:00:00+00:00,24.854829999999996,24.37275,-1.0,-0.005,1,SL,False
XYL,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-10 00:00:00+00:00,38.5385,38.098035714285714,-1.0,-0.005,3,SL,False
GILD,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-06 00:00:00+00:00,82.95286999999999,81.72178571428572,-1.0,-0.005,1,SL,False
MLM,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-04-03 00:00:00+00:00,121.16104,124.7,1.7251135417427046,0.008625567708713523,21,EMA_TRAIL,True
ADSK,S3,long,RISK_ON,1,2014-03-05 00:00:00+00:00,2014-03-13 00:00:00+00:00,53.49343999999999,51.281346428571425,-1.0,-0.005,6,SL,False
HBI,S3,long,RISK_ON,1,2014-03-06 00:00:00+00:00,2014-03-11 00:00:00+00:00,18.731212499999998,18.473582142857143,-1.0,-0.005,3,SL,False
MU,S3,long,RISK_ON,1,2014-03-06 00:00:00+00:00,2014-03-13 00:00:00+00:00,24.794769999999996,23.984178571428572,-1.0,-0.005,5,SL,False
AZO,S3,long,RISK_ON,1,2014-03-06 00:00:00+00:00,2014-03-13 00:00:00+00:00,542.0414999999999,534.6996428571429,-1.0,-0.005,5,SL,False
DVA,S3,long,RISK_ON,1,2014-03-07 00:00:00+00:00,2014-03-14 00:00:00+00:00,68.84877999999999,67.78928928571428,-1.0,-0.005,5,SL,False
PCLN,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-12 00:00:00+00:00,1344.78344,1318.7124999999999,-1.0,-0.005,2,SL,False
BLL,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-11 00:00:00+00:00,27.792765,27.578232142857143,-1.0,-0.005,1,SL,False
SEE,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-12 00:00:00+00:00,33.30327,32.77,-0.6769668524919495,-0.0033848342624597477,2,SMA50_BREAK,False
PKG,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-11 00:00:00+00:00,73.92384999999999,72.72964285714285,-1.0,-0.005,1,SL,False
NLSN,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-12 00:00:00+00:00,46.29624999999999,45.402678571428574,-1.0,-0.005,2,SL,False
ISRG,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-12 00:00:00+00:00,146.34269649999996,143.7005142857143,-1.0,-0.005,2,SL,False
MAR,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-12 00:00:00+00:00,54.24418999999999,53.401250000000005,-1.0,-0.005,2,SL,False
MGM,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-11 00:00:00+00:00,27.737709999999996,27.063053571428572,-1.0,-0.005,1,SL,False
GD,S3,long,RISK_ON,1,2014-03-10 00:00:00+00:00,2014-03-11 00:00:00+00:00,110.52040999999998,109.06982500000001,-1.0,-0.005,1,SL,False
PKG,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-12 00:00:00+00:00,72.85278,71.97267857142857,-1.0,-0.005,1,SL,False
RJF,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-12 00:00:00+00:00,53.03297999999999,52.452553571428574,-1.0,-0.005,1,SL,False
CRM,S1,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,61.081019999999995,59.06,-0.5029514822114693,-0.002514757411057347,2,SMA50_BREAK,False
GT,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,27.21719,26.731435714285713,-1.0,-0.005,2,SL,False
SIG,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-26 00:00:00+00:00,97.58748999999999,97.58748999999999,1.0354789514408616,0.005177394757204308,11,STOP_AFTER_TP1,True
INCY,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,65.55548999999999,62.43,-0.5143520515197681,-0.002571760257598841,2,SMA50_BREAK,False
JCI,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-12 00:00:00+00:00,44.97683189999999,44.558707142857145,-1.0,-0.005,1,SL,False
PWR,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,35.975939999999994,35.26116071428571,-1.0,-0.005,2,SL,False
ALK,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,44.449405,43.538135714285715,-1.0,-0.005,2,SL,False
TRIP,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,104.83473,102.45355357142857,-1.0,-0.005,2,SL,False
AKAM,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-25 00:00:00+00:00,60.29022999999999,58.15286428571429,-1.0,-0.005,10,SL,False
RTN,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-12 00:00:00+00:00,99.24915,98.15929285714286,-1.0,-0.005,1,SL,False
PRGO,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-14 00:00:00+00:00,164.07390999999998,161.6777607142857,-1.0,-0.005,3,SL,False
LLL,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-14 00:00:00+00:00,115.18506999999998,113.91017857142857,-1.0,-0.005,3,SL,False
BIIB,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-21 00:00:00+00:00,336.32599,336.32599,0.376473654074847,0.001882368270374235,8,STOP_AFTER_TP1,True
TXT,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,39.25921999999999,38.53910714285714,-1.0,-0.005,2,SL,False
ALXN,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-21 00:00:00+00:00,176.12594999999996,167.74906428571427,-1.0,-0.005,8,SL,False
HP,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,98.54844999999999,96.96785714285714,-1.0,-0.005,2,SL,False
GD,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-13 00:00:00+00:00,109.09898999999999,107.99725357142857,-1.0,-0.005,2,SL,False
CTSH,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-12 00:00:00+00:00,52.382329999999996,51.45785714285714,-1.0,-0.005,1,SL,False
MCHP,S3,long,RISK_ON,1,2014-03-11 00:00:00+00:00,2014-03-27 00:00:00+00:00,46.246199999999995,46.45,0.648784404639019,0.003243922023195095,12,EMA_TRAIL,True
MAR,S3,long,RISK_ON,1,2014-03-12 00:00:00+00:00,2014-04-10 00:00:00+00:00,54.08403,55.32,1.015524012898339,0.005077620064491695,21,EMA_TRAIL,True
RHT,S3,long,RISK_ON,1,2014-03-12 00:00:00+00:00,2014-03-13 00:00:00+00:00,59.159099999999995,57.30053928571429,-1.0,-0.005,1,SL,False
PCLN,S3,long,RISK_ON,1,2014-03-12 00:00:00+00:00,2014-03-13 00:00:00+00:00,1333.9125799999997,1302.2064285714287,-1.0,-0.005,1,SL,False
AGN,S3,long,RISK_ON,1,2014-03-12 00:00:00+00:00,2014-03-24 00:00:00+00:00,212.59237999999996,203.57647500000002,-1.0,-0.005,8,SL,False
ILMN,S3,long,RISK_ON,1,2014-03-12 00:00:00+00:00,2014-03-13 00:00:00+00:00,168.98881999999998,160.34775357142857,-1.0,-0.005,1,SL,False
FFIV,S3,long,RISK_ON,1,2014-03-12 00:00:00+00:00,2014-03-13 00:00:00+00:00,111.73161999999999,109.21297142857144,-1.0,-0.005,1,SL,False
RTN,S3,long,RISK_ON,1,2014-03-12 00:00:00+00:00,2014-03-24 00:00:00+00:00,99.83973999999998,97.18393571428571,-1.0,-0.005,8,SL,False
TRIP,S3,long,RISK_ON,1,2014-03-13 00:00:00+00:00,2014-03-24 00:00:00+00:00,103.31320999999998,100.36932142857144,-1.0,-0.005,7,SL,False
PWR,S3,long,RISK_ON,1,2014-03-13 00:00:00+00:00,2014-04-07 00:00:00+00:00,35.30527,35.58,1.1087187521814355,0.005543593760907177,17,EMA_TRAIL,True
GT,S3,long,RISK_ON,1,2014-03-13 00:00:00+00:00,2014-03-25 00:00:00+00:00,26.73671,26.136435714285714,-1.0,-0.005,8,SL,False
GPN,S3,long,RISK_ON,1,2014-03-13 00:00:00+00:00,2014-03-25 00:00:00+00:00,35.505469999999995,35.505469999999995,0.9813457754510738,0.004906728877255369,8,STOP_AFTER_TP1,True
M,S3,long,RISK_ON,1,2014-03-13 00:00:00+00:00,2014-04-07 00:00:00+00:00,58.268209999999996,58.268209999999996,0.46277196259625103,0.0023138598129812554,17,STOP_AFTER_TP1,True
AMD,S3,long,RISK_ON,1,2014-03-14 00:00:00+00:00,2014-03-28 00:00:00+00:00,3.8538499999999996,3.88,0.9357591744898822,0.004678795872449411,10,EMA_TRAIL,True
PSX,S3,long,RISK_ON,1,2014-03-14 00:00:00+00:00,2014-03-27 00:00:00+00:00,78.76868999999999,76.77658928571428,-1.0,-0.005,9,SL,False
DVA,S3,long,RISK_ON,1,2014-03-14 00:00:00+00:00,2014-03-24 00:00:00+00:00,68.2682,68.2682,0.4591959166086702,0.002295979583043351,6,STOP_AFTER_TP1,True
HP,S3,long,RISK_ON,1,2014-03-14 00:00:00+00:00,2014-04-24 00:00:00+00:00,98.04794999999999,107.02,2.0231103170466183,0.010115551585233092,28,EMA_TRAIL,True
LLL,S3,long,RISK_ON,1,2014-03-14 00:00:00+00:00,2014-03-24 00:00:00+00:00,115.41529999999999,115.41529999999999,0.402259912513753,0.002011299562568765,6,STOP_AFTER_TP1,True
FB,S3,long,RISK_ON,1,2014-03-17 00:00:00+00:00,2014-03-24 00:00:00+00:00,68.8086399,65.52000000000001,-1.0,-0.005,5,SL,False
MYL,S3,long,RISK_ON,1,2014-03-17 00:00:00+00:00,2014-03-24 00:00:00+00:00,53.573519999999995,50.888214285714284,-1.0,-0.005,5,SL,False
GD,S3,long,RISK_ON,1,2014-03-17 00:00:00+00:00,2014-04-08 00:00:00+00:00,108.51840999999999,106.38,-0.6741422389877291,-0.0033707111949386453,16,SMA50_BREAK,False
AAP,S3,long,RISK_ON,1,2014-03-17 00:00:00+00:00,2014-03-26 00:00:00+00:00,126.42629999999998,122.77146428571429,-1.0,-0.005,7,SL,False
MRK,S3,long,RISK_ON,1,2014-03-17 00:00:00+00:00,2014-03-21 00:00:00+00:00,56.31625999999999,54.87946785714286,-1.0,-0.005,4,SL,False
VMC,S3,long,RISK_ON,1,2014-03-17 00:00:00+00:00,2014-03-24 00:00:00+00:00,66.79673,64.92968571428571,-1.0,-0.005,5,SL,False
FFIV,S3,long,RISK_ON,1,2014-03-18 00:00:00+00:00,2014-03-26 00:00:00+00:00,110.89077999999999,106.36868214285715,-1.0,-0.005,6,SL,False
PKG,S3,long,RISK_ON,1,2014-03-18 00:00:00+00:00,2014-03-26 00:00:00+00:00,71.7717,69.66267857142856,-1.0,-0.005,6,SL,False
AZO,S3,long,RISK_ON,1,2014-03-18 00:00:00+00:00,2014-03-19 00:00:00+00:00,538.88835,530.5635357142856,-1.0,-0.005,1,SL,False
TMO,S3,long,RISK_ON,1,2014-03-18 00:00:00+00:00,2014-03-24 00:00:00+00:00,123.85372999999998,121.65857142857143,-1.0,-0.005,4,SL,False
IQV,S3,long,RISK_ON,1,2014-03-18 00:00:00+00:00,2014-03-21 00:00:00+00:00,53.01295999999999,51.508007142857146,-1.0,-0.005,3,SL,False
RJF,S3,long,RISK_ON,1,2014-03-18 00:00:00+00:00,2014-04-04 00:00:00+00:00,52.71265999999999,53.53,1.069237777638418,0.00534618888819209,13,EMA_TRAIL,True
TXT,S3,long,RISK_ON,1,2014-03-18 00:00:00+00:00,2014-03-24 00:00:00+00:00,38.82879,37.69789285714286,-1.0,-0.005,4,SL,False
AAL,S3,long,RISK_ON,1,2014-03-18 00:00:00+00:00,2014-03-27 00:00:00+00:00,37.38735,35.907025000000004,-1.0,-0.005,7,SL,False
VLO,S3,long,RISK_ON,1,2014-03-19 00:00:00+00:00,2014-03-21 00:00:00+00:00,54.39434,54.39434,0.2971727409536076,0.0014858637047680378,2,STOP_AFTER_TP1,True
DIS,S3,long,RISK_ON,1,2014-03-19 00:00:00+00:00,2014-03-25 00:00:00+00:00,80.60051999999999,79.26958928571429,-1.0,-0.005,4,SL,False
MPC,S3,long,RISK_ON,1,2014-03-19 00:00:00+00:00,2014-03-24 00:00:00+00:00,45.870824999999996,45.050535714285715,-1.0,-0.005,3,SL,False
CBG,S3,long,RISK_ON,1,2014-03-19 00:00:00+00:00,2014-03-26 00:00:00+00:00,27.607579999999995,26.947142857142858,-1.0,-0.005,5,SL,False
GOOGL,S3,long,RISK_ON,1,2014-03-19 00:00:00+00:00,2014-03-21 00:00:00+00:00,600.8248245999999,592.6552321428571,-1.0,-0.005,2,SL,False
ARNC,S3,long,RISK_ON,1,2014-03-20 00:00:00+00:00,2014-05-09 00:00:00+00:00,35.76572999999999,39.75,2.835431628358897,0.014177158141794486,35,EMA_TRAIL,True
PRGO,S3,long,RISK_ON,1,2014-03-20 00:00:00+00:00,2014-03-21 00:00:00+00:00,164.164,161.7931392857143,-1.0,-0.005,1,SL,False
FL,S3,long,RISK_ON,1,2014-03-21 00:00:00+00:00,2014-03-26 00:00:00+00:00,45.88584,45.278035714285714,-1.0,-0.005,3,SL,False
AZO,S3,long,RISK_ON,1,2014-03-21 00:00:00+00:00,2014-03-26 00:00:00+00:00,537.39686,523.706,-1.0,-0.005,3,SL,False
LLL,S3,long,RISK_ON,1,2014-03-24 00:00:00+00:00,2014-04-04 00:00:00+00:00,115.93581999999998,116.34,0.6078517536477095,0.0030392587682385474,9,EMA_TRAIL,True
DVA,S3,long,RISK_ON,1,2014-03-24 00:00:00+00:00,2014-04-07 00:00:00+00:00,68.52845999999998,67.71887857142856,-1.0,-0.005,10,SL,False
VLO,S3,long,RISK_ON,1,2014-03-24 00:00:00+00:00,2014-03-27 00:00:00+00:00,54.184129999999996,52.83588928571429,-1.0,-0.005,3,SL,False
MPC,S3,long,RISK_ON,1,2014-03-25 00:00:00+00:00,2014-03-27 00:00:00+00:00,45.36532,43.931867857142855,-1.0,-0.005,2,SL,False
FL,S3,long,RISK_ON,1,2014-03-26 00:00:00+00:00,2014-04-07 00:00:00+00:00,45.12507999999999,45.12507999999999,1.0102649189625437,0.0050513245948127184,8,STOP_AFTER_TP1,True
STZ,S3,long,RISK_ON,1,2014-03-26 00:00:00+00:00,2014-04-07 00:00:00+00:00,82.36228,82.36228,0.49510610566786306,0.0024755305283393155,8,STOP_AFTER_TP1,True
GPN,S1,long,RISK_ON,1,2014-03-27 00:00:00+00:00,2014-04-04 00:00:00+00:00,34.969935,34.14,-0.3782610479107412,-0.001891305239553706,6,SMA50_BREAK,False
ALK,S3,long,RISK_ON,1,2014-03-27 00:00:00+00:00,2014-04-07 00:00:00+00:00,45.835789999999996,45.835789999999996,0.27101771622066584,0.0013550885811033293,7,STOP_AFTER_TP1,True
ISRG,S1,long,RISK_ON,1,2014-03-28 00:00:00+00:00,2014-04-09 00:00:00+00:00,145.1414965,152.2132,1.6367100421455876,0.008183550210727938,8,EMA_TRAIL,True
