instrument,model,side,bias,quintile,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
AMT,S3,long,RISK_ON,3,2014-04-29 00:00:00+00:00,2014-06-12 00:00:00+00:00,83.08299999999998,88.24,5.0303513129326785,0.025151756564663393,31,EMA_TRAIL,True
SLB,S3,long,RISK_ON,3,2014-04-30 00:00:00+00:00,2014-05-09 00:00:00+00:00,101.65154999999999,100.00028571428571,-1.0,-0.005,7,SL,False
FAST,S3,long,RISK_ON,3,2014-04-30 00:00:00+00:00,2014-05-05 00:00:00+00:00,50.13007999999999,48.72,-0.860512477158918,-0.00430256238579459,3,SMA50_BREAK,False
PEP,S3,long,RISK_ON,3,2014-05-01 00:00:00+00:00,2014-05-15 00:00:00+00:00,85.65556999999998,85.74,0.41042435386826326,0.0020521217693413164,10,EMA_TRAIL,True
MKC,S3,long,RISK_ON,3,2014-05-01 00:00:00+00:00,2014-05-20 00:00:00+00:00,71.29122,70.13032142857143,-1.0,-0.005,13,SL,False
INTC,S3,long,RISK_ON,3,2014-05-01 00:00:00+00:00,2014-05-05 00:00:00+00:00,26.476449999999996,26.0175,-1.0,-0.005,2,SL,False
CL,S3,long,RISK_ON,3,2014-05-01 00:00:00+00:00,2014-05-20 00:00:00+00:00,67.07701,67.07701,0.3000056211810052,0.001500028105905026,13,STOP_AFTER_TP1,True
RSG,S3,long,RISK_ON,3,2014-05-02 00:00:00+00:00,2014-05-05 00:00:00+00:00,34.95492,34.59511071428572,-1.0,-0.005,1,SL,False
APA,S3,long,RISK_ON,3,2014-05-02 00:00:00+00:00,2014-07-11 00:00:00+00:00,87.04695999999998,97.4,5.874283100686716,0.02937141550343358,48,EMA_TRAIL,True
CVX,S3,long,RISK_ON,3,2014-05-02 00:00:00+00:00,2014-05-20 00:00:00+00:00,124.84471999999998,122.84270357142857,-1.0,-0.005,12,SL,False
KO,S3,long,RISK_ON,3,2014-05-05 00:00:00+00:00,2014-06-13 00:00:00+00:00,40.80076,40.28892857142857,-1.0,-0.005,28,SL,False
MCD,S3,long,RISK_ON,3,2014-05-05 00:00:00+00:00,2014-05-20 00:00:00+00:00,101.24113999999999,101.53,0.4457808710798967,0.0022289043553994836,11,EMA_TRAIL,True
ED,S3,long,RISK_ON,3,2014-05-05 00:00:00+00:00,2014-05-12 00:00:00+00:00,57.08702999999999,55.903214285714284,-1.0,-0.005,5,SL,False
RE,S3,long,RISK_ON,3,2014-05-05 00:00:00+00:00,2014-05-14 00:00:00+00:00,159.0589,157.07142857142858,-1.0,-0.005,7,SL,False
DE,S3,long,RISK_ON,3,2014-05-05 00:00:00+00:00,2014-05-14 00:00:00+00:00,92.78268999999999,92.78268999999999,0.48306833088662837,0.002415341654433142,7,STOP_AFTER_TP1,True
DUK,S3,long,RISK_ON,3,2014-05-05 00:00:00+00:00,2014-05-09 00:00:00+00:00,73.59351999999998,71.96715714285715,-1.0,-0.005,4,SL,False
NOV,S3,long,RISK_ON,3,2014-05-05 00:00:00+00:00,2014-06-02 00:00:00+00:00,79.95987999999998,77.89282142857142,-1.0,-0.005,19,SL,False
MRO,S3,long,RISK_ON,3,2014-05-05 00:00:00+00:00,2014-05-07 00:00:00+00:00,36.48645,35.99214285714286,-1.0,-0.005,2,SL,False
MDLZ,S3,long,RISK_ON,3,2014-05-06 00:00:00+00:00,2014-06-12 00:00:00+00:00,35.255219999999994,37.31,5.271765477126013,0.026358827385630064,26,EMA_TRAIL,True
COTY,S3,long,RISK_ON,3,2014-05-06 00:00:00+00:00,2014-05-13 00:00:00+00:00,15.845829999999998,15.635214285714286,-1.0,-0.005,5,SL,False
RHI,S3,long,RISK_ON,3,2014-05-06 00:00:00+00:00,2014-05-09 00:00:00+00:00,44.16411999999999,44.16411999999999,0.37209151434857174,0.0018604575717428588,3,STOP_AFTER_TP1,True
MPC,S3,long,RISK_ON,3,2014-05-08 00:00:00+00:00,2014-05-09 00:00:00+00:00,46.441395,45.47405357142857,-1.0,-0.005,1,SL,False
XOM,S3,long,RISK_ON,3,2014-05-08 00:00:00+00:00,2014-05-09 00:00:00+00:00,102.42231999999998,101.617175,-1.0,-0.005,1,SL,False
RSG,S3,long,RISK_ON,3,2014-05-08 00:00:00+00:00,2014-05-14 00:00:00+00:00,35.09506,35.09506,0.27716382891147606,0.0013858191445573803,4,STOP_AFTER_TP1,True
NLSN,S3,long,RISK_ON,3,2014-05-08 00:00:00+00:00,2014-05-15 00:00:00+00:00,46.82678,46.82678,0.40511998542010225,0.0020255999271005113,5,STOP_AFTER_TP1,True
XOM,S3,long,RISK_ON,3,2014-05-09 00:00:00+00:00,2014-05-15 00:00:00+00:00,102.05194999999999,100.70636071428572,-1.0,-0.005,4,SL,False
RHI,S3,long,RISK_ON,3,2014-05-09 00:00:00+00:00,2014-05-15 00:00:00+00:00,44.66461999999999,44.66461999999999,0.2666887759054588,0.001333443879527294,4,STOP_AFTER_TP1,True
HAS,S3,long,RISK_ON,3,2014-05-12 00:00:00+00:00,2014-05-14 00:00:00+00:00,55.64559,54.95,-0.7087159251596122,-0.003543579625798061,2,SMA50_BREAK,False
CBG,S2,long,RISK_ON,3,2014-05-14 00:00:00+00:00,2014-07-29 00:00:00+00:00,28.89887,32.51,3.404299560342462,0.01702149780171231,52,EMA_TRAIL,True
RSG,S3,long,RISK_ON,3,2014-05-14 00:00:00+00:00,2014-05-15 00:00:00+00:00,35.024989999999995,34.77392857142857,-1.0,-0.005,1,SL,False
HOG,S3,long,RISK_ON,3,2014-05-14 00:00:00+00:00,2014-05-15 00:00:00+00:00,72.48240999999999,71.67466071428572,-1.0,-0.005,1,SL,False
RMD,S3,long,RISK_ON,3,2014-05-14 00:00:00+00:00,2014-05-15 00:00:00+00:00,50.6506,50.00007142857143,-1.0,-0.005,1,SL,False
TMK,S3,long,RISK_ON,3,2014-05-14 00:00:00+00:00,2014-05-15 00:00:00+00:00,53.787133399999995,53.222453571428574,-1.0,-0.005,1,SL,False
AIZ,S3,long,RISK_ON,3,2014-05-14 00:00:00+00:00,2014-05-15 00:00:00+00:00,67.71764999999999,66.89892857142858,-1.0,-0.005,1,SL,False
MO,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-05-19 00:00:00+00:00,40.09004999999999,40.09004999999999,0.5630365787664926,0.002815182893832463,2,STOP_AFTER_TP1,True
AIZ,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-06-12 00:00:00+00:00,67.05698999999998,67.63,0.5413230285996855,0.0027066151429984277,19,EMA_TRAIL,True
TMK,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-06-12 00:00:00+00:00,53.2532,54.18,1.0718034325887715,0.005359017162943858,19,EMA_TRAIL,True
NLSN,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-06-03 00:00:00+00:00,46.486439999999995,47.05,0.9158837300341529,0.0045794186501707645,12,EMA_TRAIL,True
IPG,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-07-07 00:00:00+00:00,17.57756,19.3,3.5331767696731493,0.017665883848365746,35,EMA_TRAIL,True
MRO,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-05-16 00:00:00+00:00,36.25621999999999,35.666607142857146,-1.0,-0.005,1,SL,False
RHI,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-07-11 00:00:00+00:00,44.58454,47.56,2.562634172293361,0.012813170861466805,39,EMA_TRAIL,True
HRS,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-06-03 00:00:00+00:00,74.96489,74.96489,0.35211333649145404,0.0017605666824572703,12,STOP_AFTER_TP1,True
OKE,S3,long,RISK_ON,3,2014-05-15 00:00:00+00:00,2014-06-17 00:00:00+00:00,62.65259,64.51,1.8187523215736912,0.009093761607868456,22,EMA_TRAIL,True
AIG,S3,long,RISK_ON,3,2014-05-16 00:00:00+00:00,2014-05-20 00:00:00+00:00,52.552499999999995,52.552499999999995,0.4567093143580616,0.0022835465717903083,2,STOP_AFTER_TP1,True
MOS,S3,long,RISK_ON,3,2014-05-16 00:00:00+00:00,2014-06-03 00:00:00+00:00,49.359309999999994,48.95,-0.4489845168296471,-0.0022449225841482353,11,SMA50_BREAK,False
RE,S3,long,RISK_ON,3,2014-05-19 00:00:00+00:00,2014-06-03 00:00:00+00:00,158.42827,158.42827,0.28164301857263874,0.0014082150928631937,10,STOP_AFTER_TP1,True
RSG,S3,long,RISK_ON,3,2014-05-19 00:00:00+00:00,2014-07-09 00:00:00+00:00,34.904869999999995,37.32,3.9204593067677482,0.019602296533838742,35,EMA_TRAIL,True
ITW,S3,long,RISK_ON,3,2014-05-19 00:00:00+00:00,2014-06-26 00:00:00+00:00,86.14605999999999,87.95,1.3111506520046587,0.006555753260023294,27,EMA_TRAIL,True
MO,S3,long,RISK_ON,3,2014-05-20 00:00:00+00:00,2014-06-27 00:00:00+00:00,40.070029999999996,41.82,4.41432667037091,0.02207163335185455,27,EMA_TRAIL,True
EQIX,S3,long,RISK_ON,3,2014-05-20 00:00:00+00:00,2014-07-17 00:00:00+00:00,193.71352,208.53,4.3166499190812075,0.02158324959540604,40,EMA_TRAIL,True
ABT,S3,long,RISK_ON,3,2014-05-20 00:00:00+00:00,2014-07-31 00:00:00+00:00,39.579539999999994,42.12,3.663299381190347,0.018316496905951735,50,EMA_TRAIL,True
RMD,S3,long,RISK_ON,3,2014-05-20 00:00:00+00:00,2014-05-23 00:00:00+00:00,50.11006,49.622928571428574,-1.0,-0.005,3,SL,False
PEP,S3,long,RISK_ON,3,2014-05-21 00:00:00+00:00,2014-06-12 00:00:00+00:00,86.18609999999998,87.22,0.9238682041063553,0.004619341020531777,15,EMA_TRAIL,True
HOG,S3,long,RISK_ON,3,2014-05-21 00:00:00+00:00,2014-05-23 00:00:00+00:00,72.16208999999999,70.382875,-1.0,-0.005,2,SL,False
CVX,S3,long,RISK_ON,3,2014-05-21 00:00:00+00:00,2014-07-11 00:00:00+00:00,124.28415999999999,128.47,1.3705907877635717,0.006852953938817859,35,EMA_TRAIL,True
COTY,S3,long,RISK_ON,3,2014-05-21 00:00:00+00:00,2014-06-20 00:00:00+00:00,16.18617,16.93,1.8440830496379137,0.009220415248189569,21,EMA_TRAIL,True
XOM,S3,long,RISK_ON,3,2014-05-22 00:00:00+00:00,2014-06-02 00:00:00+00:00,101.60149999999999,100.22839642857143,-1.0,-0.005,6,SL,False
AIG,S3,long,RISK_ON,3,2014-05-22 00:00:00+00:00,2014-06-27 00:00:00+00:00,53.59353999999999,54.61,1.2398162719831864,0.0061990813599159325,25,EMA_TRAIL,True
MCD,S3,long,RISK_ON,3,2014-05-22 00:00:00+00:00,2014-05-28 00:00:00+00:00,102.55245,101.07442857142857,-1.0,-0.005,3,SL,False
CCI,S3,long,RISK_ON,3,2014-05-23 00:00:00+00:00,2014-06-05 00:00:00+00:00,76.076,75.12786071428572,-1.0,-0.005,8,SL,False
MCO,S2,long,RISK_ON,3,2014-05-27 00:00:00+00:00,2014-07-31 00:00:00+00:00,85.76568,87.0,0.22984933714649133,0.0011492466857324567,46,SMA50_BREAK,False
BDX,S3,long,RISK_ON,3,2014-05-27 00:00:00+00:00,2014-06-13 00:00:00+00:00,116.67656,117.64,0.628082947401204,0.00314041473700602,13,EMA_TRAIL,True
SBAC,S3,long,RISK_ON,3,2014-05-27 00:00:00+00:00,2014-06-05 00:00:00+00:00,100.49038999999999,99.32278571428571,-1.0,-0.005,7,SL,False
MDT,S3,long,RISK_ON,3,2014-05-28 00:00:00+00:00,2014-06-12 00:00:00+00:00,60.22015999999999,60.79,1.0561982829620187,0.005280991414810094,11,EMA_TRAIL,True
BAX,S3,long,RISK_ON,3,2014-05-28 00:00:00+00:00,2014-06-04 00:00:00+00:00,74.37429999999999,73.37732142857143,-1.0,-0.005,5,SL,False
RMD,S3,long,RISK_ON,3,2014-05-29 00:00:00+00:00,2014-06-20 00:00:00+00:00,50.260209999999994,51.54,0.9153293785160704,0.004576646892580353,16,EMA_TRAIL,True
EXPD,S3,long,RISK_ON,3,2014-06-02 00:00:00+00:00,2014-06-12 00:00:00+00:00,45.92588,44.84860357142857,-1.0,-0.005,8,SL,False
MMC,S2,long,RISK_ON,3,2014-06-02 00:00:00+00:00,2014-07-28 00:00:00+00:00,50.560509999999994,51.15,0.5191738371705403,0.0025958691858527015,39,SMA50_BREAK,False
MSI,S3,long,RISK_ON,3,2014-06-02 00:00:00+00:00,2014-06-12 00:00:00+00:00,67.4674,66.51982142857143,-1.0,-0.005,8,SL,False
FISV,S3,long,RISK_ON,3,2014-06-02 00:00:00+00:00,2014-06-12 00:00:00+00:00,60.490429999999996,59.49198571428572,-1.0,-0.005,8,SL,False
IT,S3,long,RISK_ON,3,2014-06-02 00:00:00+00:00,2014-06-16 00:00:00+00:00,71.24117,69.63230714285713,-1.0,-0.005,10,SL,False
UPS,S3,long,RISK_ON,3,2014-06-03 00:00:00+00:00,2014-06-11 00:00:00+00:00,103.53343,102.598575,-1.0,-0.005,6,SL,False
PM,S3,long,RISK_ON,3,2014-06-03 00:00:00+00:00,2014-06-26 00:00:00+00:00,87.97788999999999,87.97788999999999,0.34038620443272244,0.0017019310221636122,17,STOP_AFTER_TP1,True
CTAS,S3,long,RISK_ON,3,2014-06-04 00:00:00+00:00,2014-06-24 00:00:00+00:00,62.24217999999999,62.53,0.7065780911007054,0.0035328904555035267,14,EMA_TRAIL,True
SPGI,S3,long,RISK_ON,3,2014-06-04 00:00:00+00:00,2014-07-08 00:00:00+00:00,81.52143999999998,82.65,1.0112845400888788,0.005056422700444394,23,EMA_TRAIL,True
VZ,S3,long,RISK_ON,3,2014-06-04 00:00:00+00:00,2014-06-12 00:00:00+00:00,49.199149999999996,48.793214285714285,-1.0,-0.005,6,SL,False
WM,S3,long,RISK_ON,3,2014-06-05 00:00:00+00:00,2014-06-11 00:00:00+00:00,44.17413,44.17413,0.5461656944027063,0.002730828472013532,4,STOP_AFTER_TP1,True
NLSN,S3,long,RISK_ON,3,2014-06-06 00:00:00+00:00,2014-06-12 00:00:00+00:00,47.72767999999999,46.931442857142855,-1.0,-0.005,4,SL,False
EL,S3,long,RISK_ON,3,2014-06-09 00:00:00+00:00,2014-06-13 00:00:00+00:00,76.5765,76.00375,-1.0,-0.005,4,SL,False
ABC,S3,long,RISK_ON,3,2014-06-09 00:00:00+00:00,2014-06-11 00:00:00+00:00,72.41234,71.62685,-1.0,-0.005,2,SL,False
M,S3,long,RISK_ON,3,2014-06-09 00:00:00+00:00,2014-06-11 00:00:00+00:00,59.28922999999999,58.59143928571428,-1.0,-0.005,2,SL,False
ANDV,S3,long,RISK_ON,3,2014-06-09 00:00:00+00:00,2014-06-10 00:00:00+00:00,57.237179999999995,56.52303571428571,-1.0,-0.005,1,SL,False
INTU,S3,long,RISK_ON,3,2014-06-10 00:00:00+00:00,2014-06-20 00:00:00+00:00,79.23915999999998,79.23915999999998,0.42190916923980826,0.0021095458461990414,8,STOP_AFTER_TP1,True
AAP,S3,long,RISK_ON,3,2014-06-10 00:00:00+00:00,2014-06-12 00:00:00+00:00,127.09696999999998,125.28733928571428,-1.0,-0.005,2,SL,False
KMB,S3,long,RISK_ON,3,2014-06-10 00:00:00+00:00,2014-06-12 00:00:00+00:00,111.64152999999999,110.72163928571429,-1.0,-0.005,2,SL,False
ANDV,S3,long,RISK_ON,3,2014-06-10 00:00:00+00:00,2014-06-25 00:00:00+00:00,56.276219999999995,58.37,2.3496304209635204,0.011748152104817602,11,EMA_TRAIL,True
SYK,S3,long,RISK_ON,3,2014-06-10 00:00:00+00:00,2014-06-12 00:00:00+00:00,85.18509999999999,84.11241071428572,-1.0,-0.005,2,SL,False
NKE,S3,long,RISK_ON,3,2014-06-10 00:00:00+00:00,2014-06-11 00:00:00+00:00,38.193155,37.81925,-1.0,-0.005,1,SL,False
LB,S3,long,RISK_ON,3,2014-06-10 00:00:00+00:00,2014-06-11 00:00:00+00:00,58.668609999999994,57.80339285714286,-1.0,-0.005,1,SL,False
SNI,S3,long,RISK_ON,3,2014-06-11 00:00:00+00:00,2014-07-31 00:00:00+00:00,77.39731999999998,82.41,5.906647639570069,0.029533238197850347,35,EMA_TRAIL,True
PKG,S3,long,RISK_ON,3,2014-06-11 00:00:00+00:00,2014-06-13 00:00:00+00:00,70.65057999999999,69.53142857142858,-1.0,-0.005,2,SL,False
ABC,S3,long,RISK_ON,3,2014-06-11 00:00:00+00:00,2014-06-13 00:00:00+00:00,71.99192,71.06935,-1.0,-0.005,2,SL,False
XYL,S3,long,RISK_ON,3,2014-06-11 00:00:00+00:00,2014-07-02 00:00:00+00:00,37.99796,38.65,0.8978164078754963,0.0044890820393774815,15,EMA_TRAIL,True
UPS,S3,long,RISK_ON,3,2014-06-11 00:00:00+00:00,2014-06-12 00:00:00+00:00,102.60249999999999,101.926075,-1.0,-0.005,1,SL,False
ECL,S3,long,RISK_ON,3,2014-06-11 00:00:00+00:00,2014-06-12 00:00:00+00:00,109.43932999999998,108.54200357142857,-1.0,-0.005,1,SL,False
LB,S3,long,RISK_ON,3,2014-06-11 00:00:00+00:00,2014-06-12 00:00:00+00:00,57.847789999999996,57.12285714285714,-1.0,-0.005,1,SL,False
SHW,S3,long,RISK_ON,3,2014-06-11 00:00:00+00:00,2014-06-12 00:00:00+00:00,203.45324999999997,201.88295000000002,-1.0,-0.005,1,SL,False
APH,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-06-17 00:00:00+00:00,48.553504999999994,48.08544642857143,-1.0,-0.005,3,SL,False
ALB,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-06-17 00:00:00+00:00,70.90082999999998,70.26875,-1.0,-0.005,3,SL,False
CHTR,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-07-31 00:00:00+00:00,147.93778999999998,154.52,2.666670976482648,0.01333335488241324,34,EMA_TRAIL,True
DGX,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-06-19 00:00:00+00:00,59.769709999999996,58.117399999999996,-1.0,-0.005,5,SL,False
STZ,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-07-16 00:00:00+00:00,82.87279,87.24,3.284384302228268,0.01642192151114134,23,EMA_TRAIL,True
ADBE,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-07-17 00:00:00+00:00,66.62656,71.39,3.665415278017975,0.018327076390089875,24,EMA_TRAIL,True
DVA,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-06-17 00:00:00+00:00,71.01093999999999,70.27857142857142,-1.0,-0.005,3,SL,False
BBY,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-07-11 00:00:00+00:00,28.468439999999998,29.89,2.207940892706193,0.011039704463530966,20,EMA_TRAIL,True
PKI,S3,long,RISK_ON,3,2014-06-12 00:00:00+00:00,2014-06-16 00:00:00+00:00,46.436389999999996,45.74892857142857,-1.0,-0.005,2,SL,False
MMM,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-07-10 00:00:00+00:00,143.50336,143.50336,0.5287433434113986,0.002643716717056993,18,STOP_AFTER_TP1,True
GE,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-06-17 00:00:00+00:00,27.067039999999995,26.746071428571426,-1.0,-0.005,2,SL,False
CHD,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-06-26 00:00:00+00:00,34.604569999999995,34.604569999999995,0.6216165567178505,0.003108082783589253,9,STOP_AFTER_TP1,True
PKG,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-06-17 00:00:00+00:00,69.92985999999999,69.02614285714286,-1.0,-0.005,2,SL,False
SYK,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-06-18 00:00:00+00:00,83.52344,83.52344,1.0108268328038525,0.005054134164019263,3,STOP_AFTER_TP1,True
VZ,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-07-08 00:00:00+00:00,49.22917999999999,48.76,-0.6556050392154129,-0.0032780251960770647,16,SMA50_BREAK,False
AAP,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-07-16 00:00:00+00:00,124.92479999999998,131.82,2.371679852512323,0.011858399262561615,22,EMA_TRAIL,True
TMK,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-07-10 00:00:00+00:00,54.36100669999999,54.36100669999999,0.4853282998907141,0.0024266414994535703,18,STOP_AFTER_TP1,True
ABC,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-08-07 00:00:00+00:00,71.85177999999999,74.96,2.1626182734011192,0.010813091367005596,38,EMA_TRAIL,True
SHW,S3,long,RISK_ON,3,2014-06-13 00:00:00+00:00,2014-07-08 00:00:00+00:00,202.93272999999996,202.93272999999996,0.4377425246890348,0.002188712623445174,16,STOP_AFTER_TP1,True
EL,S3,long,RISK_ON,3,2014-06-16 00:00:00+00:00,2014-06-17 00:00:00+00:00,75.98590999999999,75.40035714285715,-1.0,-0.005,1,SL,False
ROK,S3,long,RISK_ON,3,2014-06-16 00:00:00+00:00,2014-07-10 00:00:00+00:00,125.78565999999998,123.53125,-1.0,-0.005,17,SL,False
LB,S3,long,RISK_ON,3,2014-06-16 00:00:00+00:00,2014-07-11 00:00:00+00:00,57.7577,59.25,1.2632342120070998,0.0063161710600355,18,EMA_TRAIL,True
PEP,S3,long,RISK_ON,3,2014-06-17 00:00:00+00:00,2014-07-22 00:00:00+00:00,87.36728,89.17,1.556608330496592,0.007783041652482961,24,EMA_TRAIL,True
APH,S3,long,RISK_ON,3,2014-06-17 00:00:00+00:00,2014-06-26 00:00:00+00:00,48.42337499999999,47.72803571428571,-1.0,-0.005,7,SL,False
ALB,S3,long,RISK_ON,3,2014-06-18 00:00:00+00:00,2014-07-10 00:00:00+00:00,71.15108,71.15108,0.3752377578543937,0.0018761887892719687,15,STOP_AFTER_TP1,True
ADI,S3,long,RISK_ON,3,2014-06-18 00:00:00+00:00,2014-06-24 00:00:00+00:00,55.185129999999994,54.3724,-1.0,-0.005,4,SL,False
SYK,S3,long,RISK_ON,3,2014-06-18 00:00:00+00:00,2014-06-27 00:00:00+00:00,84.51443,84.51443,0.4191693609342133,0.0020958468046710665,7,STOP_AFTER_TP1,True
BDX,S3,long,RISK_ON,3,2014-06-18 00:00:00+00:00,2014-07-17 00:00:00+00:00,118.59848,117.6,-0.4379473863613596,-0.0021897369318067982,20,SMA50_BREAK,False
PKI,S3,long,RISK_ON,3,2014-06-19 00:00:00+00:00,2014-07-08 00:00:00+00:00,46.86682,46.86682,0.2950751745859386,0.001475375872929693,12,STOP_AFTER_TP1,True
UPS,S3,long,RISK_ON,3,2014-06-19 00:00:00+00:00,2014-07-17 00:00:00+00:00,102.47237,102.65,0.5942563730411661,0.0029712818652058303,19,EMA_TRAIL,True
NKE,S3,long,RISK_ON,3,2014-06-19 00:00:00+00:00,2014-07-16 00:00:00+00:00,37.85782,38.46,0.795632863265597,0.003978164316327985,18,EMA_TRAIL,True
ECL,S3,long,RISK_ON,3,2014-06-19 00:00:00+00:00,2014-06-26 00:00:00+00:00,108.48837999999998,106.33226428571427,-1.0,-0.005,5,SL,False
MYL,S3,long,RISK_ON,3,2014-06-19 00:00:00+00:00,2014-07-07 00:00:00+00:00,50.46040999999999,50.46040999999999,0.3413112978852093,0.0017065564894260465,11,STOP_AFTER_TP1,True
FAST,S3,long,RISK_ON,3,2014-06-19 00:00:00+00:00,2014-06-24 00:00:00+00:00,49.62957999999999,49.16,-0.5579979663238137,-0.0027899898316190684,3,SMA50_BREAK,False
KMB,S3,long,RISK_ON,3,2014-06-23 00:00:00+00:00,2014-06-25 00:00:00+00:00,112.02190999999999,111.09453571428573,-1.0,-0.005,2,SL,False
FISV,S3,long,RISK_ON,3,2014-06-23 00:00:00+00:00,2014-07-10 00:00:00+00:00,60.370309999999996,60.370309999999996,0.4259821286204984,0.002129910643102492,12,STOP_AFTER_TP1,True
WM,S3,long,RISK_ON,3,2014-06-23 00:00:00+00:00,2014-07-02 00:00:00+00:00,44.43438999999999,44.43438999999999,0.3264431975968125,0.0016322159879840626,7,STOP_AFTER_TP1,True
DVA,S3,long,RISK_ON,3,2014-06-23 00:00:00+00:00,2014-07-21 00:00:00+00:00,71.60153,71.60153,0.30925270545598404,0.0015462635272799202,19,STOP_AFTER_TP1,True
INTU,S3,long,RISK_ON,3,2014-06-23 00:00:00+00:00,2014-07-10 00:00:00+00:00,79.74967,80.42,0.8569745571827138,0.004284872785913569,12,EMA_TRAIL,True
GT,S3,long,RISK_ON,3,2014-06-24 00:00:00+00:00,2014-07-08 00:00:00+00:00,26.936909999999997,26.936909999999997,0.7550799244872688,0.0037753996224363442,9,STOP_AFTER_TP1,True
TXN,S3,long,RISK_ON,3,2014-06-24 00:00:00+00:00,2014-06-25 00:00:00+00:00,47.757709999999996,47.342532142857145,-1.0,-0.005,1,SL,False
PKG,S3,long,RISK_ON,3,2014-06-24 00:00:00+00:00,2014-07-07 00:00:00+00:00,70.31024,70.31024,0.8315412186379958,0.004157706093189979,8,STOP_AFTER_TP1,True
MRO,S3,long,RISK_ON,3,2014-06-24 00:00:00+00:00,2014-07-10 00:00:00+00:00,39.06903,39.06903,0.9242559557098207,0.0046212797785491035,11,STOP_AFTER_TP1,True
CTAS,S3,long,RISK_ON,3,2014-06-25 00:00:00+00:00,2014-07-10 00:00:00+00:00,63.03296999999999,63.03296999999999,0.3714009391784863,0.0018570046958924316,10,STOP_AFTER_TP1,True
MCHP,S3,long,RISK_ON,3,2014-06-25 00:00:00+00:00,2014-06-26 00:00:00+00:00,48.888839999999995,48.07001428571429,-1.0,-0.005,1,SL,False
CHD,S3,long,RISK_ON,3,2014-06-26 00:00:00+00:00,2014-07-02 00:00:00+00:00,34.7347,34.7347,0.5791271993288134,0.002895635996644067,4,STOP_AFTER_TP1,True
CHK,S3,long,RISK_ON,3,2014-06-26 00:00:00+00:00,2014-07-01 00:00:00+00:00,30.550519999999995,30.126785714285717,-1.0,-0.005,3,SL,False
MCHP,S3,long,RISK_ON,3,2014-06-27 00:00:00+00:00,2014-07-10 00:00:00+00:00,48.708659999999995,48.708659999999995,0.3468743783398199,0.0017343718916990995,8,STOP_AFTER_TP1,True
TXN,S3,long,RISK_ON,3,2014-06-27 00:00:00+00:00,2014-07-17 00:00:00+00:00,47.807759999999995,48.15,0.6035528684885045,0.0030177643424425227,13,EMA_TRAIL,True
FAST,S3,long,RISK_ON,3,2014-06-27 00:00:00+00:00,2014-07-09 00:00:00+00:00,49.669619999999995,49.01,-0.578553134757744,-0.00289276567378872,7,SMA50_BREAK,False
MDT,S3,long,RISK_ON,3,2014-06-27 00:00:00+00:00,2014-07-10 00:00:00+00:00,64.18412,62.95560714285714,-1.0,-0.005,8,SL,False
CMG,S3,long,RISK_ON,3,2014-06-30 00:00:00+00:00,2014-07-07 00:00:00+00:00,593.1025099999999,593.1025099999999,0.5846509099517065,0.0029232545497585327,4,STOP_AFTER_TP1,True
CPB,S3,long,RISK_ON,3,2014-06-30 00:00:00+00:00,2014-07-09 00:00:00+00:00,45.85581,45.3,-0.5803163447261094,-0.002901581723630547,6,SMA50_BREAK,False
VMC,S3,long,RISK_ON,3,2014-06-30 00:00:00+00:00,2014-07-31 00:00:00+00:00,63.81374999999999,63.81374999999999,0.45418559823764804,0.0022709279911882403,22,STOP_AFTER_TP1,True
CLX,S3,long,RISK_ON,3,2014-07-01 00:00:00+00:00,2014-07-21 00:00:00+00:00,91.35126,91.35126,0.4004437823210039,0.00200221891160502,13,STOP_AFTER_TP1,True
