instrument,model,side,bias,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
AUDJPY,B,long,NEUTRAL,2022-09-26 13:00:00+00:00,2022-09-28 01:00:00+00:00,93.304,92.83660714285715,-1.0778488367298296,-0.005389244183649148,9,SL,False
SI,B,long,NEUTRAL,2022-10-13 10:00:00+00:00,2022-10-14 14:00:00+00:00,18.6875,18.240357142857142,-1.056506307821701,-0.005282531539108505,7,SL,False
CHFJPY,B,short,NEUTRAL,2022-10-18 09:00:00+00:00,2022-10-21 13:00:00+00:00,149.943,150.40807142857142,-1.0513132918858532,-0.005256566459429266,19,SL,False
CL,B,long,NEUTRAL,2022-10-19 10:00:00+00:00,2022-10-24 06:00:00+00:00,82.955,82.94,0.6916925073746307,0.003458462536873154,17,BE_STOP,True
USDCHF,B,short,NEUTRAL,2022-11-02 17:00:00+00:00,2022-11-03 05:00:00+00:00,1.0031499999999998,1.0062864285714288,-1.0756430011723725,-0.005378215005861863,3,SL,False
CL,B,short,NEUTRAL,2022-11-03 06:00:00+00:00,2022-11-04 02:00:00+00:00,88.495,90.26107142857143,-1.0126091943707938,-0.005063045971853969,5,SL,False
GBPAUD,B,long,NEUTRAL,2022-11-07 02:00:00+00:00,2022-11-14 14:00:00+00:00,1.7636,1.7463607142857143,-1.0390704105117798,-0.005195352052558899,33,SL,False
USDCHF,B,long,NEUTRAL,2022-11-08 10:00:00+00:00,2022-11-08 14:00:00+00:00,0.99051,0.9861982142857143,-1.0541646155147708,-0.0052708230775738545,1,SL,False
EURCAD,B,short,NEUTRAL,2022-11-10 10:00:00+00:00,2022-11-11 06:00:00+00:00,1.35637,1.3615082142857144,-1.07243886420818,-0.005362194321040899,5,SL,False
EURGBP,B,long,NEUTRAL,2022-11-22 06:00:00+00:00,2022-11-22 10:00:00+00:00,0.86599,0.864067857142857,-1.1662185242560033,-0.0058310926212800165,1,SL,False
PA,B,long,NEUTRAL,2022-11-22 07:00:00+00:00,2022-11-22 11:00:00+00:00,1885.625,1851.7857142857142,-1.0081819915254238,-0.005040909957627119,1,SL,False
PA,B,long,NEUTRAL,2022-11-23 03:00:00+00:00,2022-11-25 11:00:00+00:00,1893.125,1841.0,-1.0053163461538464,-0.005026581730769232,14,SL,False
EURGBP,B,long,NEUTRAL,2022-11-23 06:00:00+00:00,2022-11-23 10:00:00+00:00,0.8664000000000001,0.8637860714285714,-1.1191916995469817,-0.005595958497734909,1,SL,False
NQ,B,short,NEUTRAL,2022-12-01 15:00:00+00:00,2022-12-13 11:00:00+00:00,12051.625,12052.0,0.9788951683010334,0.004894475841505167,47,BE_STOP,True
NKD,B,long,NEUTRAL,2022-12-08 11:00:00+00:00,2022-12-13 11:00:00+00:00,27642.5,28216.458333333332,1.875593996586208,0.00937796998293104,18,TP2,True
PA,B,short,NEUTRAL,2022-12-12 07:00:00+00:00,2022-12-13 11:00:00+00:00,1934.375,1972.875,-1.0072899022801303,-0.005036449511400651,7,SL,False
NG,B,short,NEUTRAL,2022-12-12 11:00:00+00:00,2022-12-20 07:00:00+00:00,6.8235,5.72965625,2.4909084139784996,0.012454542069892499,35,TP2,True
PA,B,short,NEUTRAL,2022-12-14 07:00:00+00:00,2022-12-15 15:00:00+00:00,1935.375,1801.603125,3.887647598039217,0.019438237990196085,8,TP2,True
YM,B,long,NEUTRAL,2022-12-20 11:00:00+00:00,2022-12-22 15:00:00+00:00,33001.5,33000.0,0.7270406162419094,0.003635203081209547,13,BE_STOP,True
ES,B,long,NEUTRAL,2022-12-20 15:00:00+00:00,2022-12-22 15:00:00+00:00,3857.125,3797.3125,-1.0115006519453207,-0.005057503259726604,12,SL,False
NQ,B,long,NEUTRAL,2022-12-20 15:00:00+00:00,2022-12-22 15:00:00+00:00,11189.375,11010.5,-1.0071156862745099,-0.005035578431372549,12,SL,False
EURCHF,B,short,NEUTRAL,2022-12-27 22:00:00+00:00,2022-12-30 18:00:00+00:00,0.98895,0.98912,0.5185873106060311,0.0025929365530301556,17,BE_STOP,True
USDCHF,B,long,NEUTRAL,2023-01-02 22:00:00+00:00,2023-01-03 10:00:00+00:00,0.92459,0.9373831304347826,3.0619723358687674,0.015309861679343837,3,TP2,True
CADCHF,B,long,NEUTRAL,2023-01-02 22:00:00+00:00,2023-01-03 10:00:00+00:00,0.67943,0.6890486739130435,3.5792546918937767,0.017896273459468884,3,TP2,True
EURCAD,B,short,NEUTRAL,2023-01-02 22:00:00+00:00,2023-01-04 14:00:00+00:00,1.45071,1.4315927826086956,4.793897057712825,0.023969485288564126,10,TP2,True
HG,B,long,NEUTRAL,2023-01-04 07:00:00+00:00,2023-01-04 11:00:00+00:00,3.7782500000000003,3.7461964285714284,-1.050392208695658,-0.005251961043478291,1,SL,False
AUDCHF,B,short,NEUTRAL,2023-01-05 02:00:00+00:00,2023-01-06 14:00:00+00:00,0.63441,0.6387632142857143,-1.0499179305045692,-0.005249589652522846,9,SL,False
ES,B,short,NEUTRAL,2023-01-12 11:00:00+00:00,2023-01-17 15:00:00+00:00,3969.875,4033.026785714286,-1.0110325814251173,-0.005055162907125587,18,SL,False
CL,B,short,NEUTRAL,2023-01-18 15:00:00+00:00,2023-02-01 15:00:00+00:00,80.135,76.435,1.2144257585721017,0.006072128792860509,60,TIME,False
