instrument,model,side,bias,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
EURCHF,B,long,NEUTRAL,2014-06-09 05:00:00+00:00,2014-06-10 13:00:00+00:00,1.219415,1.2181448214285715,-1.3551406200292706,-0.006775703100146353,8,SL,False
EURJPY,B,long,NEUTRAL,2014-06-12 01:00:00+00:00,2014-06-12 09:00:00+00:00,138.257,137.82192857142857,-1.0869611686314593,-0.005434805843157297,2,SL,False
GBPAUD,B,short,NEUTRAL,2014-06-18 05:00:00+00:00,2014-07-02 05:00:00+00:00,1.81425,1.81514,-0.07364902893786102,-0.0003682451446893051,60,TIME,False
NZDCAD,B,long,NEUTRAL,2014-06-25 05:00:00+00:00,2014-06-30 01:00:00+00:00,0.933745,0.933575,0.7215497217023201,0.0036077486085116005,17,BE_STOP,True
GBPCHF,B,short,NEUTRAL,2014-07-09 13:00:00+00:00,2014-07-15 05:00:00+00:00,1.527935,1.528105,0.6571812256445719,0.0032859061282228597,22,BE_STOP,True
EURCHF,A,short,BEAR_STRONG,2014-07-15 13:00:00+00:00,2014-07-18 13:00:00+00:00,1.215135,1.215305,0.21088203918199952,0.0010544101959099976,18,BE_STOP,True
GBPNZD,B,short,NEUTRAL,2014-07-17 13:00:00+00:00,2014-07-17 21:00:00+00:00,1.966705,1.9751523214285713,-1.053802272129097,-0.0052690113606454845,2,SL,False
NQ,A,long,BULL_STRONG,2014-07-28 02:00:00+00:00,2014-07-28 14:00:00+00:00,3952.625,3935.7228571428573,-1.0418227158786415,-0.0052091135793932075,3,SL,False
GBPCHF,A,long,BULL_STRONG,2014-07-29 09:00:00+00:00,2014-07-31 05:00:00+00:00,1.534515,1.534345,0.4526254025072017,0.0022631270125360084,11,BE_STOP,True
EURGBP,A,short,BEAR_STRONG,2014-07-30 13:00:00+00:00,2014-07-31 05:00:00+00:00,0.7915449999999999,0.7930141666666667,-1.21615109685695,-0.0060807554842847505,4,SL,False
AUDNZD,A,long,BULL_STRONG,2014-08-04 01:00:00+00:00,2014-08-07 05:00:00+00:00,1.09507,1.0949,0.8297121572344278,0.0041485607861721395,19,BE_STOP,True
CADCHF,B,long,NEUTRAL,2014-08-04 17:00:00+00:00,2014-08-08 09:00:00+00:00,0.831555,0.8277807142857143,-1.1210829924692833,-0.0056054149623464165,22,SL,False
GBPCHF,B,long,NEUTRAL,2014-08-05 01:00:00+00:00,2014-08-06 13:00:00+00:00,1.52969,1.52952,0.6406128377412081,0.0032030641887060406,9,BE_STOP,True
AUDNZD,C,long,BULL_STRONG,2014-08-07 05:00:00+00:00,2014-08-12 21:00:00+00:00,1.0953600000000001,1.1016823414285712,1.5543824568151514,0.0077719122840757575,22,TP2,True
EURGBP,B,short,NEUTRAL,2014-08-07 09:00:00+00:00,2014-08-08 05:00:00+00:00,0.79488,0.7965121428571429,-1.192377371763559,-0.005961886858817795,5,SL,False
NQ,B,long,NEUTRAL,2014-08-07 14:00:00+00:00,2014-08-07 18:00:00+00:00,3874.625,3844.9285714285716,-1.0233607308160781,-0.005116803654080391,1,SL,False
AUDNZD,C,long,BULL_STRONG,2014-08-14 05:00:00+00:00,2014-08-14 09:00:00+00:00,1.095675,1.092803237142857,-1.119697588981587,-0.005598487944907935,1,SL,False
NQ,B,short,NEUTRAL,2014-08-14 06:00:00+00:00,2014-08-14 10:00:00+00:00,3944.375,3954.7946428571427,-1.0687480888888903,-0.005343740444444451,1,SL,False
AUDNZD,C,long,BULL_STRONG,2014-08-14 09:00:00+00:00,2014-08-18 13:00:00+00:00,1.095775,1.1010934128571428,1.4701242739380775,0.007350621369690388,13,TP2,True
AUDUSD,A,short,BEAR_STRONG,2014-08-19 13:00:00+00:00,2014-08-21 13:00:00+00:00,0.930585,0.930675,0.6169924097732431,0.0030849620488662154,12,BE_STOP,True
GBPJPY,A,short,BEAR_STRONG,2014-08-28 09:00:00+00:00,2014-08-29 05:00:00+00:00,171.973,172.45716666666664,-1.0879262647163737,-0.005439631323581868,5,SL,False
AUDUSD,B,long,NEUTRAL,2014-09-03 01:00:00+00:00,2014-09-03 09:00:00+00:00,0.9280050000000001,0.933676414893617,1.72207957038241,0.00861039785191205,2,TP2,True
EURAUD,A,short,BEAR_STRONG,2014-09-09 21:00:00+00:00,2014-09-10 05:00:00+00:00,1.40494,1.4164014666666667,-1.0324751080461947,-0.005162375540230974,2,SL,False
ES,C,long,BULL_STRONG,2014-09-10 02:00:00+00:00,2014-09-12 14:00:00+00:00,1986.875,1986.5,0.5498892067415501,0.0027494460337077506,15,BE_STOP,True
AUDNZD,C,long,BULL_STRONG,2014-09-10 09:00:00+00:00,2014-09-11 01:00:00+00:00,1.11228,1.1183094308510642,1.5243136907503336,0.007621568453751669,4,TP2,True
