instrument,model,side,bias,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
NZDCAD,C,short,BEAR_STRONG,2016-05-26 13:00:00+00:00,2016-05-31 09:00:00+00:00,0.87548,0.8798755978260869,-1.0455715872464677,-0.005227857936232339,17,SL,False
AUDCAD,C,long,BULL_STRONG,2017-02-06 02:00:00+00:00,2017-02-08 14:00:00+00:00,0.997985,1.0074031094224922,2.264788087174067,0.011323940435870334,15,TP2,True
AUDCAD,C,long,BULL_STRONG,2017-02-13 14:00:00+00:00,2017-02-15 14:00:00+00:00,0.999645,1.0073481094224923,1.7172858886998101,0.008586429443499051,12,TP2,True
EURUSD,C,long,BULL_STRONG,2017-05-11 09:00:00+00:00,2017-05-15 05:00:00+00:00,1.08529,1.0937277277777777,2.1228217669122915,0.010614108834561457,11,TP2,True
NQ,C,long,BULL_STRONG,2017-06-14 02:00:00+00:00,2017-06-14 18:00:00+00:00,5749.875,5715.887357142857,-1.0248415455919007,-0.005124207727959503,4,SL,False
NQ,C,long,BULL_STRONG,2017-06-20 10:00:00+00:00,2017-06-20 18:00:00+00:00,5761.125,5736.197785714286,-1.0340454017822074,-0.005170227008911037,2,SL,False
NQ,C,long,BULL_STRONG,2017-06-21 10:00:00+00:00,2017-06-26 02:00:00+00:00,5743.625,5819.877928571429,2.360953330250041,0.011804766651250204,16,TP2,True
NQ,C,long,BULL_STRONG,2017-06-27 06:00:00+00:00,2017-06-27 14:00:00+00:00,5754.125,5727.783642857144,-1.0321697031048427,-0.005160848515524214,2,SL,False
EURUSD,C,long,BULL_STRONG,2018-02-06 10:00:00+00:00,2018-02-07 14:00:00+00:00,1.23445,1.2290291785714285,-1.0549301836356233,-0.0052746509181781165,7,SL,False
USDCAD,C,long,BULL_STRONG,2018-10-30 21:00:00+00:00,2018-11-01 05:00:00+00:00,1.3115500000000002,1.31146,0.7115932017566069,0.0035579660087830347,8,BE_STOP,True
GBPAUD,C,long,BULL_STRONG,2019-01-07 14:00:00+00:00,2019-01-08 14:00:00+00:00,1.78757,1.7804707049689439,-1.067865460756449,-0.0053393273037822455,6,SL,False
NZDUSD,C,short,BEAR_STRONG,2019-01-08 22:00:00+00:00,2019-01-09 10:00:00+00:00,0.67497,0.677193,-1.0864959212377077,-0.005432479606188538,3,SL,False
GBPAUD,C,long,BULL_STRONG,2019-01-15 06:00:00+00:00,2019-01-15 14:00:00+00:00,1.78729,1.7798717763975154,-1.0579756672870788,-0.005289878336435394,2,SL,False
GBPAUD,C,long,BULL_STRONG,2019-01-15 18:00:00+00:00,2019-01-17 14:00:00+00:00,1.78593,1.805617170807453,1.704731140108509,0.008523655700542546,11,TP2,True
GBPCHF,C,long,BULL_STRONG,2019-02-05 14:00:00+00:00,2019-02-07 10:00:00+00:00,1.2951,1.2907588265306122,-1.0962112947220382,-0.005481056473610191,11,SL,False
GBPCHF,C,long,BULL_STRONG,2019-02-07 14:00:00+00:00,2019-02-08 06:00:00+00:00,1.29841,1.294347857142857,-1.0903814204441156,-0.005451907102220578,4,SL,False
GBPCHF,C,long,BULL_STRONG,2019-02-12 06:00:00+00:00,2019-02-14 10:00:00+00:00,1.29444,1.2900411632653064,-1.1067011162427132,-0.005533505581213566,13,SL,False
GBPCHF,C,long,BULL_STRONG,2019-02-18 02:00:00+00:00,2019-02-25 22:00:00+00:00,1.29609,1.3120959540816328,3.314920572005784,0.01657460286002892,35,TP2,True
PA,C,long,BULL_STRONG,2019-03-04 19:00:00+00:00,2019-03-05 07:00:00+00:00,1490.525,1471.5178409090909,-1.012935067373603,-0.0050646753368680155,3,SL,False
HG,C,long,BULL_STRONG,2019-03-06 23:00:00+00:00,2019-03-07 03:00:00+00:00,2.92525,2.9098883116883116,-1.1051624700902036,-0.005525812350451019,1,SL,False
PA,C,long,BULL_STRONG,2019-03-07 03:00:00+00:00,2019-03-07 15:00:00+00:00,1489.925,1476.709366883117,-1.018654101586963,-0.005093270507934815,3,SL,False
